Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
P_to_B,2,2,2,2,2,2,2.0,0.0
Operating_assets_Ratio,3,8,3,4,4,3,4.4,2.073644135332772
Capital,7,3,4,11,5,3,6.0,3.1622776601683795
Operating_cash_flow_to_sales,22,21,26,3,27,3,19.8,9.73139250056229
Operating_profit_to_sale,5,4,5,9,7,5,6.0,2.0
Net_profit_to_Gross_profit,6,5,7,10,8,5,7.2,1.9235384061671346
Gross_profit_margin,14,9,15,5,10,5,10.6,4.03732584763727
Net_profit_to_sale,4,6,6,8,6,6,6.0,1.4142135623730951
Net_working_capital,10,7,14,15,13,7,11.8,3.271085446759225
Operating_profit_margin,21,12,29,7,17,7,17.2,8.438009243891594
DuPont_Ratio,8,11,8,13,3,8,8.6,3.7815340802378077
Current_assets_ratio,12,23,10,14,9,9,13.6,5.594640292279746
Stock_market_value,11,10,13,16,11,11,12.2,2.3874672772626644
ROE,9,13,11,12,12,12,11.4,1.51657508881031
Longterm_debt_to_equity_ratio,13,25,23,29,21,13,22.2,5.932958789676531
Current_ratio,18,14,12,34,14,14,18.4,8.988882021697693
Profit_margin_growth_rate,24,31,42,27,15,15,27.8,9.884331034521255
Liquidity_ratios,36,24,33,22,16,16,26.2,8.19756061276768
Fixed_asset_turnover,26,18,22,18,26,18,22.0,4.0
EPS,25,35,18,33,30,18,28.2,6.833739825307955
Quick_Ratio,19,16,9,40,19,19,20.6,11.588787684654509
Equity_Ratio,16,29,19,19,22,19,21.0,4.949747468305833
Profit_margin_before_interest_and_taxes,30,19,41,26,33,19,29.8,8.167006795638168
Debt_to_equity_ratio,15,30,20,20,23,20,21.6,5.504543577809153
Sale_to_current_assets,23,22,21,30,20,20,23.2,3.96232255123179
ROA,35,38,32,21,42,21,33.6,7.956129712366435
Net_return_on_working_capital,17,20,24,23,24,24,21.6,3.0495901363953815
Cash_flow_returns_to_sales,27,36,43,24,38,24,33.6,7.893034904268446
Working_capital_return,31,17,25,31,25,25,25.8,5.761944116355173
ROI,29,27,27,17,36,27,27.2,6.797058187186572
Cost_to_sales_ratio,28,26,17,28,18,28,23.4,5.458937625582472
DPS,20,28,16,32,28,28,24.8,6.572670690061994
P_to_S,32,32,30,6,31,32,26.2,11.322543883774529
Net_profit_margin,41,33,45,39,44,33,40.4,4.774934554525329
Debt_to_total_assets_ratio,34,34,28,42,40,34,35.6,5.5497747702046425
Total_asset_turnover,33,39,35,36,35,35,35.6,2.1908902300206647
Cash_to_total_assets_ratio,42,37,31,37,34,37,36.2,4.08656334834051
P_to_E,37,41,36,44,37,37,39.0,3.391164991562634
Average_payment_period,39,40,39,35,39,39,38.4,1.9493588689617927
Return_ratio_without_risk,38,44,37,41,41,41,40.2,2.7748873851023217
Current_debt_to_total_debt_Ratio,43,15,34,38,43,43,34.6,11.588787684654509
EPS_growth,44,43,40,43,29,43,39.8,6.220932405998316
Total_income_growth,40,45,38,45,32,45,40.0,5.431390245600108
Sales_growth_rate,45,42,44,25,45,45,40.2,8.5848704125339
