Algorithm,Number_of_Features,cross_validation_accuracy_mean,cross_validation_accuracy_std,test_accuracy_mean,test_accuracy_std,specificity_mean,specificity_std,sensitivity_mean,sensitivity_std,mcc_mean,mcc_std,f1_mean,f1_std,auc_roc_mean,auc_roc_std,aupr_mean,aupr_std,best_param_fold_1,best_param_fold_2,best_param_fold_3,best_param_fold_4,best_param_fold_5
LR,1,49.95,3.61,39.37,8.43,95.26,6.22,5.53,6.78,1.27,3.3,9.33,11.43,53.76,2.59,67.78,8.92,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2476489028213167), np.int64(1): np.float64(0.8343815513626834)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.4980842911877394), np.int64(1): np.float64(0.7504798464491362)}, 'C': 0.001}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2892976588628762), np.int64(1): np.float64(0.8167372881355932)}, 'C': 0.1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.3576642335766422), np.int64(1): np.float64(0.7914893617021277)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.403225806451613), np.int64(1): np.float64(0.7767857142857143)}, 'C': 0.001}"
LR,2,52.09,3.28,39.64,8.18,84.78,20.41,17.56,21.39,4.68,5.9,21.02,17.47,58.18,5.85,70.13,8.09,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2476489028213167), np.int64(1): np.float64(0.8343815513626834)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.4980842911877394), np.int64(1): np.float64(0.7504798464491362)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2892976588628762), np.int64(1): np.float64(0.8167372881355932)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.3576642335766422), np.int64(1): np.float64(0.7914893617021277)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.403225806451613), np.int64(1): np.float64(0.7767857142857143)}, 'C': 10}"
LR,3,51.03,2.65,39.81,8.89,86.4,19.51,16.89,21.09,6.52,5.98,20.39,17.56,55.8,10.09,68.85,7.72,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2476489028213167), np.int64(1): np.float64(0.8343815513626834)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.4980842911877394), np.int64(1): np.float64(0.7504798464491362)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2892976588628762), np.int64(1): np.float64(0.8167372881355932)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.3576642335766422), np.int64(1): np.float64(0.7914893617021277)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.403225806451613), np.int64(1): np.float64(0.7767857142857143)}, 'C': 1}"
LR,4,50.91,2.75,38.86,7.93,84.44,22.3,16.76,21.19,4.29,6.67,19.7,17.05,56.18,9.43,68.94,7.58,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2476489028213167), np.int64(1): np.float64(0.8343815513626834)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.4980842911877394), np.int64(1): np.float64(0.7504798464491362)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2892976588628762), np.int64(1): np.float64(0.8167372881355932)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.3576642335766422), np.int64(1): np.float64(0.7914893617021277)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.403225806451613), np.int64(1): np.float64(0.7767857142857143)}, 'C': 1}"
LR,5,51.12,2.68,39.29,8.54,85.57,21.12,16.83,21.68,5.57,5.56,19.8,17.68,56.44,9.89,69.05,7.48,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2476489028213167), np.int64(1): np.float64(0.8343815513626834)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.4980842911877394), np.int64(1): np.float64(0.7504798464491362)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2892976588628762), np.int64(1): np.float64(0.8167372881355932)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.3576642335766422), np.int64(1): np.float64(0.7914893617021277)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.403225806451613), np.int64(1): np.float64(0.7767857142857143)}, 'C': 1}"
LR,6,51.07,2.71,39.31,8.69,85.27,20.71,16.84,21.71,5.07,6.25,19.81,17.91,56.93,9.74,69.35,7.59,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2476489028213167), np.int64(1): np.float64(0.8343815513626834)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.4980842911877394), np.int64(1): np.float64(0.7504798464491362)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2892976588628762), np.int64(1): np.float64(0.8167372881355932)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.3576642335766422), np.int64(1): np.float64(0.7914893617021277)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.403225806451613), np.int64(1): np.float64(0.7767857142857143)}, 'C': 1}"
LR,7,51.14,2.74,39.31,8.69,85.27,20.71,16.84,21.71,5.07,6.25,19.81,17.91,56.96,9.85,69.41,7.59,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2476489028213167), np.int64(1): np.float64(0.8343815513626834)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.4980842911877394), np.int64(1): np.float64(0.7504798464491362)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2892976588628762), np.int64(1): np.float64(0.8167372881355932)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.3576642335766422), np.int64(1): np.float64(0.7914893617021277)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.403225806451613), np.int64(1): np.float64(0.7767857142857143)}, 'C': 1}"
LR,8,51.07,2.77,39.1,8.05,85.37,21.52,16.62,21.26,5.09,5.27,19.58,17.4,56.99,10.0,69.41,7.66,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2476489028213167), np.int64(1): np.float64(0.8343815513626834)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.4980842911877394), np.int64(1): np.float64(0.7504798464491362)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2892976588628762), np.int64(1): np.float64(0.8167372881355932)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.3576642335766422), np.int64(1): np.float64(0.7914893617021277)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.403225806451613), np.int64(1): np.float64(0.7767857142857143)}, 'C': 1}"
LR,9,51.23,2.69,39.0,7.99,85.37,21.52,16.43,21.38,4.63,5.13,19.23,17.66,57.09,9.94,69.47,7.71,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2476489028213167), np.int64(1): np.float64(0.8343815513626834)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.4980842911877394), np.int64(1): np.float64(0.7504798464491362)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2892976588628762), np.int64(1): np.float64(0.8167372881355932)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.3576642335766422), np.int64(1): np.float64(0.7914893617021277)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.403225806451613), np.int64(1): np.float64(0.7767857142857143)}, 'C': 1}"
LR,10,51.24,2.7,39.55,8.16,85.78,20.72,16.95,21.75,5.68,4.32,19.96,18.16,57.57,9.43,69.6,7.7,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2476489028213167), np.int64(1): np.float64(0.8343815513626834)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.4980842911877394), np.int64(1): np.float64(0.7504798464491362)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2892976588628762), np.int64(1): np.float64(0.8167372881355932)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.3576642335766422), np.int64(1): np.float64(0.7914893617021277)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.403225806451613), np.int64(1): np.float64(0.7767857142857143)}, 'C': 1}"
