Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROE,2,2,3,2,2,2,2.2,0.4472135954999579
ROI,3,3,2,3,3,3,2.8,0.4472135954999579
ROA,4,4,4,4,4,4,4.0,0.0
Sales_growth_rate,5,5,5,7,6,5,5.6,0.8944271909999159
Operating_assets_Ratio,6,7,7,6,5,6,6.2,0.8366600265340756
P_to_B,7,6,6,5,7,6,6.2,0.8366600265340756
Net_profit_margin,10,9,9,8,8,8,8.8,0.8366600265340756
Cash_to_total_assets_ratio,11,8,8,10,9,8,9.2,1.3038404810405297
Operating_profit_margin,14,10,11,9,10,10,10.8,1.9235384061671343
Profit_margin_before_interest_and_taxes,13,11,10,11,11,11,11.2,1.0954451150103324
EPS,9,13,12,14,12,12,12.0,1.8708286933869707
Gross_profit_margin,16,12,14,12,13,12,13.4,1.6733200530681511
DuPont_Ratio,15,14,13,13,14,13,13.8,0.8366600265340756
DPS,12,15,18,15,15,15,15.0,2.1213203435596424
Debt_to_equity_ratio,22,16,19,16,17,16,18.0,2.5495097567963922
Profit_margin_growth_rate,29,21,16,20,24,16,22.0,4.847679857416329
Return_ratio_without_risk,25,22,21,28,16,16,22.4,4.505552130427524
Equity_Ratio,23,17,20,17,18,17,19.0,2.5495097567963922
EPS_growth,32,18,17,18,20,18,21.0,6.244997998398398
Net_profit_to_sale,19,19,22,21,21,19,20.4,1.3416407864998738
Total_income_growth,30,24,15,19,19,19,21.4,5.770615218501403
Operating_profit_to_sale,21,27,26,24,25,21,24.6,2.302172886644268
Stock_market_value,17,20,23,22,22,22,20.8,2.3874672772626644
Net_profit_to_Gross_profit,20,23,24,23,23,23,22.6,1.51657508881031
Current_ratio,34,25,29,31,33,25,30.4,3.5777087639996634
Liquidity_ratios,37,33,42,25,38,25,35.0,6.442049363362563
Fixed_asset_turnover,27,26,25,36,26,26,28.0,4.527692569068709
Sale_to_current_assets,26,32,27,33,28,26,29.2,3.1144823004794873
P_to_S,8,31,30,27,27,27,24.6,9.44986772394196
Quick_Ratio,36,28,31,34,32,28,32.2,3.03315017762062
Current_assets_ratio,28,34,36,40,30,28,33.6,4.774934554525329
Net_working_capital,18,29,28,26,29,29,26.0,4.636809247747852
P_to_E,35,30,38,29,39,29,34.2,4.54972526643093
Working_capital_return,40,35,39,37,31,31,36.4,3.5777087639996634
Capital,33,36,33,32,35,33,33.8,1.6431676725154982
Average_payment_period,38,38,34,30,34,34,34.8,3.3466401061363023
Total_asset_turnover,39,37,40,39,37,37,38.4,1.3416407864998738
Net_return_on_working_capital,42,41,32,41,40,41,39.2,4.08656334834051
Debt_to_total_assets_ratio,41,42,41,42,44,41,42.0,1.224744871391589
Cost_to_sales_ratio,31,39,43,43,36,43,38.4,5.079370039680118
Current_debt_to_total_debt_Ratio,43,40,35,45,43,43,41.2,3.8987177379235853
Operating_cash_flow_to_sales,24,44,37,44,41,44,38.0,8.336666000266533
Longterm_debt_to_equity_ratio,44,43,45,35,45,45,42.4,4.219004621945797
Cash_flow_returns_to_sales,45,45,44,38,42,45,42.8,2.949576240750525
