Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
Sales_growth_rate,2,2,4,4,2,2,2.8,1.0954451150103321
ROI,3,3,2,2,3,3,2.6,0.5477225575051661
ROA,4,6,5,3,4,4,4.4,1.1401754250991378
Operating_assets_Ratio,5,4,3,5,5,5,4.4,0.8944271909999159
P_to_B,6,7,6,6,6,6,6.2,0.44721359549995787
ROE,8,5,7,7,7,7,6.8,1.0954451150103321
P_to_S,7,9,8,8,8,8,8.0,0.7071067811865476
Cash_to_total_assets_ratio,9,8,11,9,9,9,9.2,1.0954451150103324
DuPont_Ratio,11,10,12,10,10,10,10.6,0.8944271909999159
Net_profit_margin,10,11,13,12,14,10,12.0,1.5811388300841898
EPS,12,12,9,13,15,12,12.2,2.16794833886788
Operating_cash_flow_to_sales,27,13,17,25,16,13,19.6,6.06630035524124
Sale_to_current_assets,28,19,20,26,13,13,21.2,5.974947698515862
Debt_to_equity_ratio,15,14,14,16,12,14,14.2,1.4832396974191326
Profit_margin_before_interest_and_taxes,14,20,18,14,18,14,16.8,2.6832815729997477
Equity_Ratio,16,15,15,17,11,15,14.8,2.280350850198276
Operating_profit_margin,13,16,16,11,17,16,14.6,2.5099800796022267
Return_ratio_without_risk,17,30,39,27,31,17,28.8,7.9498427657407165
Gross_profit_margin,20,26,23,18,24,18,22.2,3.1937438845342623
Total_income_growth,18,35,36,39,33,18,32.2,8.228000972289685
DPS,19,17,10,23,19,19,17.6,4.774934554525329
Net_working_capital,30,25,28,19,27,19,25.8,4.207136793592526
Fixed_asset_turnover,33,29,19,28,25,19,26.8,5.215361924162119
Net_profit_to_sale,21,18,22,20,20,20,20.2,1.4832396974191324
Stock_market_value,22,21,25,15,21,21,20.8,3.63318042491699
Liquidity_ratios,36,32,21,35,34,21,31.6,6.107372593840989
Net_profit_to_Gross_profit,24,22,24,21,22,22,22.6,1.3416407864998738
Operating_profit_to_sale,25,23,26,22,23,23,23.8,1.6431676725154982
Debt_to_total_assets_ratio,32,24,33,37,40,24,33.2,6.058052492344384
Average_payment_period,41,36,38,24,37,24,35.2,6.534523701081816
Profit_margin_growth_rate,29,28,30,32,26,26,29.0,2.23606797749979
Current_assets_ratio,37,38,27,33,28,27,32.6,5.029910535983717
P_to_E,26,27,29,29,32,29,28.6,2.3021728866442674
Cost_to_sales_ratio,38,33,31,30,29,29,32.2,3.563705936241092
Capital,34,31,32,31,30,31,31.6,1.5165750888103102
Working_capital_return,31,34,35,38,36,31,34.8,2.588435821108957
Current_ratio,35,41,34,34,38,34,36.4,3.0495901363953815
Quick_Ratio,39,43,37,36,39,39,38.8,2.6832815729997477
EPS_growth,23,40,40,40,35,40,35.6,7.3688533707762165
Cash_flow_returns_to_sales,40,42,45,43,44,40,42.8,1.9235384061671343
Total_asset_turnover,42,39,41,41,41,41,40.8,1.0954451150103321
Net_return_on_working_capital,44,44,43,42,42,42,43.0,1.0
Longterm_debt_to_equity_ratio,43,37,44,44,45,44,42.6,3.209361307176242
Current_debt_to_total_debt_Ratio,45,45,42,45,43,45,44.0,1.4142135623730951
