Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,2,3,3,2,2,2,2.4,0.5477225575051661
Sales_growth_rate,4,2,2,3,4,2,3.0,1.0
ROA,3,5,5,4,3,3,4.0,1.0
P_to_B,5,4,6,5,5,5,5.0,0.7071067811865476
Operating_assets_Ratio,7,6,7,6,6,6,6.4,0.5477225575051662
ROE,6,7,4,7,7,7,6.2,1.3038404810405297
Cash_to_total_assets_ratio,12,10,8,8,9,8,9.4,1.6733200530681511
P_to_S,31,29,32,28,8,8,25.6,9.964938534682489
EPS,10,8,9,10,10,10,9.4,0.8944271909999159
Net_profit_margin,8,11,10,9,11,11,9.8,1.3038404810405297
Operating_profit_margin,9,13,11,11,14,11,11.6,1.9493588689617927
Profit_margin_before_interest_and_taxes,11,14,13,12,16,11,13.2,1.9235384061671346
Current_assets_ratio,14,12,12,14,13,12,13.0,1.0
Operating_cash_flow_to_sales,40,33,38,34,12,12,31.4,11.216059914247962
EPS_growth,34,30,14,25,32,14,27.0,8.0
DPS,16,9,17,15,15,15,14.4,3.1304951684997055
Total_income_growth,26,27,15,23,21,15,22.4,4.774934554525329
Fixed_asset_turnover,19,15,16,16,18,16,16.8,1.6431676725154982
DuPont_Ratio,13,17,18,17,17,17,16.4,1.9493588689617927
Profit_margin_growth_rate,20,19,22,18,28,18,21.4,3.974921382870358
Gross_profit_margin,15,16,19,13,19,19,16.4,2.6076809620810595
Stock_market_value,22,18,20,19,20,20,19.8,1.4832396974191324
Net_profit_to_sale,23,20,21,20,22,20,21.2,1.3038404810405297
Net_profit_to_Gross_profit,25,21,23,21,23,21,22.6,1.6733200530681511
Operating_profit_to_sale,27,24,24,22,24,24,24.2,1.7888543819998317
Debt_to_equity_ratio,17,22,25,27,25,25,23.2,3.8987177379235853
Equity_Ratio,18,23,26,26,26,26,23.8,3.492849839314596
Net_working_capital,32,28,27,24,27,27,27.6,2.8809720581775866
Quick_Ratio,28,31,30,36,34,28,31.8,3.1937438845342623
Sale_to_current_assets,21,25,35,29,29,29,27.8,5.215361924162119
Liquidity_ratios,29,34,29,30,35,29,31.4,2.8809720581775866
Current_ratio,30,26,28,31,30,30,29.0,2.0
Return_ratio_without_risk,24,38,31,32,31,31,31.2,4.969909455915671
Working_capital_return,33,32,33,33,37,33,33.6,1.9493588689617927
P_to_E,35,37,36,37,36,36,36.2,0.8366600265340756
Current_debt_to_total_debt_Ratio,41,36,43,44,39,36,40.6,3.2093613071762426
Average_payment_period,37,35,37,38,38,37,37.0,1.224744871391589
Capital,39,39,34,39,45,39,39.2,3.8987177379235853
Total_asset_turnover,38,40,40,40,40,40,39.6,0.8944271909999159
Net_return_on_working_capital,42,43,42,41,41,41,41.8,0.8366600265340756
Cost_to_sales_ratio,36,42,41,42,33,42,38.8,4.08656334834051
Longterm_debt_to_equity_ratio,45,44,45,43,43,43,44.0,1.0
Debt_to_total_assets_ratio,44,41,39,35,44,44,40.6,3.7815340802378072
Cash_flow_returns_to_sales,43,45,44,45,42,45,43.8,1.3038404810405297
