Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,2,3,2,2,2,2,2.2,0.44721359549995787
ROA,3,4,4,4,3,4,3.6,0.5477225575051661
Sales_growth_rate,4,2,6,3,4,4,3.8,1.4832396974191329
Operating_assets_Ratio,5,5,3,5,5,5,4.6,0.8944271909999159
P_to_B,6,6,5,6,6,6,5.8,0.4472135954999579
ROE,7,8,7,7,7,7,7.2,0.44721359549995787
P_to_S,8,7,8,8,8,8,7.8,0.44721359549995787
Net_profit_margin,9,11,9,12,10,9,10.2,1.3038404810405297
Cash_to_total_assets_ratio,12,10,11,11,9,11,10.6,1.1401754250991378
Operating_profit_margin,11,12,10,15,11,11,11.8,1.9235384061671343
Profit_margin_before_interest_and_taxes,13,15,12,16,14,12,14.0,1.5811388300841898
DuPont_Ratio,10,9,13,14,13,13,11.8,2.16794833886788
Debt_to_equity_ratio,14,13,17,22,16,13,16.4,3.5071355833500366
Operating_cash_flow_to_sales,22,23,21,13,15,13,18.8,4.4944410108488455
Equity_Ratio,15,14,18,21,17,14,17.0,2.7386127875258306
EPS,16,16,14,9,12,16,13.4,2.966479394838265
Gross_profit_margin,17,17,15,23,18,17,18.0,3.0
Fixed_asset_turnover,29,37,28,17,20,17,26.2,7.918333157931662
Stock_market_value,18,26,24,27,23,18,23.6,3.507135583350036
DPS,19,22,16,10,19,19,17.2,4.54972526643093
Sale_to_current_assets,30,34,29,19,21,19,26.6,6.348228099241551
Total_income_growth,32,19,31,24,28,19,26.8,5.357238094391549
Net_profit_to_sale,20,27,23,28,24,20,24.4,3.2093613071762426
Return_ratio_without_risk,33,18,20,20,34,20,25.0,7.810249675906654
EPS_growth,36,20,35,31,32,20,30.8,6.379655163094632
Profit_margin_growth_rate,26,24,22,18,22,22,22.4,2.966479394838265
Net_profit_to_Gross_profit,23,28,25,29,26,23,26.2,2.3874672772626644
Current_assets_ratio,25,30,19,25,25,25,24.8,3.8987177379235853
Current_ratio,27,25,26,33,37,25,29.6,5.176871642217914
Operating_profit_to_sale,24,29,27,30,27,27,27.4,2.3021728866442674
Liquidity_ratios,28,43,39,38,31,28,35.8,6.1400325732035
Net_working_capital,21,32,30,32,30,30,29.0,4.58257569495584
Quick_Ratio,31,31,33,35,39,31,33.8,3.3466401061363023
Working_capital_return,39,35,34,34,33,34,35.0,2.345207879911715
Debt_to_total_assets_ratio,35,38,43,36,35,35,37.4,3.361547262794322
Cost_to_sales_ratio,41,36,36,26,29,36,33.6,6.024948132556827
Capital,38,39,37,40,36,36,38.0,1.5811388300841898
P_to_E,37,33,32,37,40,37,35.8,3.2710854467592254
Average_payment_period,40,21,38,39,38,38,35.2,7.981227975693965
Total_asset_turnover,42,40,40,41,42,40,41.0,1.0
Net_return_on_working_capital,43,42,41,42,41,41,41.8,0.8366600265340756
Current_debt_to_total_debt_Ratio,44,41,45,44,43,44,43.4,1.51657508881031
Cash_flow_returns_to_sales,45,44,42,45,44,44,44.0,1.224744871391589
Longterm_debt_to_equity_ratio,34,45,44,43,45,45,42.2,4.658325879540847
