Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,1,1,1,1,1,1,1.0,0.0
Stock_market_value,3,4,6,8,2,2,4.6,2.4083189157584592
Operating_assets_Ratio,15,3,12,5,9,3,8.8,4.919349550499537
Net_profit_to_sale,2,2,4,4,4,4,3.2,1.0954451150103321
Operating_profit_to_sale,5,5,5,7,6,5,5.6,0.8944271909999159
Net_profit_to_Gross_profit,6,6,7,6,5,6,6.0,0.7071067811865476
Current_ratio,7,7,9,2,3,7,5.6,2.9664793948382653
Net_working_capital,4,8,17,10,8,8,9.4,4.774934554525329
Capital,9,9,14,16,10,9,11.6,3.2093613071762426
Net_profit_margin,14,25,10,15,19,10,16.6,5.683308895353129
Liquidity_ratios,22,10,25,17,21,10,19.0,5.787918451395113
Quick_Ratio,8,11,11,3,7,11,8.0,3.3166247903554
Longterm_debt_to_equity_ratio,11,15,8,9,11,11,10.8,2.6832815729997477
Equity_Ratio,12,13,2,11,12,12,10.0,4.527692569068709
Debt_to_equity_ratio,13,14,3,12,13,13,11.0,4.527692569068709
Operating_cash_flow_to_sales,16,24,13,19,18,13,18.0,4.06201920231798
Cash_flow_returns_to_sales,45,18,24,13,25,13,25.0,12.186057606953941
ROA,10,12,15,14,14,14,13.0,2.0
Sales_growth_rate,18,19,16,20,16,16,17.8,1.7888543819998317
Cost_to_sales_ratio,17,16,30,24,20,16,21.4,5.727128425310542
ROI,20,23,21,27,17,17,21.6,3.714835124201342
Fixed_asset_turnover,26,17,39,18,24,17,24.8,8.814760348415605
Profit_margin_before_interest_and_taxes,24,32,18,28,33,18,27.0,6.164414002968976
Cash_to_total_assets_ratio,19,26,41,35,36,19,31.4,8.792041856133308
P_to_S,21,27,20,26,28,20,24.4,3.6469165057620936
Return_from_market,31,21,28,37,22,21,27.8,6.610597552415364
Return_ratio_without_risk,25,22,31,22,23,22,24.6,3.7815340802378072
Sale_to_current_assets,23,20,22,23,15,23,20.6,3.361547262794322
Current_debt_to_total_debt_Ratio,38,34,23,40,44,23,35.8,8.012490249604053
DPS,35,43,26,33,30,26,33.4,6.348228099241552
Current_assets_ratio,27,44,35,45,29,27,36.0,8.306623862918075
Profit_margin_growth_rate,28,28,19,21,43,28,27.8,9.418067742376884
Net_return_on_working_capital,29,29,27,29,34,29,29.6,2.6076809620810595
Gross_profit_margin,41,30,38,30,26,30,33.0,6.244997998398398
Total_asset_turnover,30,31,29,31,41,31,32.4,4.878524367060187
Working_capital_return,36,35,45,44,31,31,38.2,6.058052492344383
P_to_B,34,40,32,25,32,32,32.6,5.366563145999495
Operating_profit_margin,32,41,34,38,37,32,36.4,3.507135583350036
Average_payment_period,33,37,33,34,35,33,34.4,1.6733200530681511
Total_income_growth,40,38,36,36,42,36,38.4,2.6076809620810595
P_to_E,37,39,37,32,38,37,36.6,2.701851217221259
ROE,39,42,40,43,39,39,40.6,1.8165902124584952
EPS,42,36,42,39,45,42,40.8,3.4205262752974144
EPS_growth,43,45,43,41,40,43,42.4,1.949358868961793
Debt_to_total_assets_ratio,44,33,44,42,27,44,38.0,7.648529270389178
