Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,2,1,2,1,1,1,1.4,0.5477225575051661
P_to_B,1,2,1,2,2,2,1.6,0.5477225575051661
Operating_assets_Ratio,4,7,3,3,7,3,4.8,2.0493901531919194
Operating_profit_to_sale,6,3,7,4,5,3,5.0,1.5811388300841898
DuPont_Ratio,3,13,4,8,9,3,7.4,4.03732584763727
Operating_cash_flow_to_sales,27,36,25,31,3,3,24.4,12.680693987317888
Capital,8,4,5,7,11,4,7.0,2.7386127875258306
Net_profit_to_sale,5,6,8,5,4,5,5.6,1.51657508881031
Net_profit_to_Gross_profit,7,5,9,6,6,6,6.6,1.51657508881031
Liquidity_ratios,9,15,6,14,8,6,10.4,3.9115214431215892
Stock_market_value,12,9,13,9,14,9,11.4,2.3021728866442674
Net_working_capital,10,8,11,10,15,10,10.8,2.588435821108957
Fixed_asset_turnover,21,10,26,12,19,10,17.6,6.580273550544841
Cost_to_sales_ratio,18,11,12,11,10,11,12.4,3.2093613071762426
Profit_margin_growth_rate,11,37,38,17,32,11,27.0,12.267844146385297
Equity_Ratio,19,33,14,18,22,14,21.2,7.1902712048990205
Current_ratio,14,19,28,29,17,14,21.4,6.730527468185536
Debt_to_equity_ratio,20,34,15,19,23,15,22.2,7.1902712048990205
ROE,16,14,10,15,16,16,14.2,2.4899799195977463
Gross_profit_margin,15,12,16,16,13,16,14.4,1.816590212458495
Current_debt_to_total_debt_Ratio,39,17,22,27,36,17,28.2,9.257429448826494
DPS,29,32,17,38,34,17,30.0,7.968688725254614
Quick_Ratio,17,18,31,33,18,18,23.4,7.893034904268447
EPS,31,29,18,35,30,18,28.6,6.348228099241552
Longterm_debt_to_equity_ratio,22,24,19,23,28,19,23.2,3.271085446759225
Return_ratio_without_risk,32,21,41,20,20,20,26.8,9.418067742376884
Net_return_on_working_capital,43,20,23,24,29,20,27.8,9.093954035511725
Sale_to_current_assets,13,16,43,21,21,21,22.8,11.7983049630021
Working_capital_return,26,43,21,37,31,21,31.6,8.706319543871567
Current_assets_ratio,23,30,24,22,25,22,24.8,3.1144823004794873
Operating_profit_margin,28,22,33,39,24,22,29.2,6.906518659932803
Profit_margin_before_interest_and_taxes,30,23,32,36,33,23,30.8,4.868264577855235
P_to_S,24,25,29,25,12,25,23.0,6.442049363362563
Cash_flow_returns_to_sales,25,44,35,42,39,25,37.0,7.516648189186454
Total_asset_turnover,33,26,34,26,37,26,31.2,4.969909455915671
ROI,36,27,20,43,27,27,30.6,8.961026726887942
Debt_to_total_assets_ratio,38,41,27,28,35,27,33.8,6.1400325732035
EPS_growth,37,38,42,30,43,30,38.0,5.1478150704935
ROA,45,40,30,41,38,30,38.8,5.540758070878027
Total_income_growth,35,31,44,32,42,31,36.8,5.890670590009257
Average_payment_period,34,35,37,34,26,34,33.2,4.207136793592526
Net_profit_margin,41,39,39,40,41,39,40.0,1.0
P_to_E,44,28,40,13,40,40,33.0,12.68857754044952
Cash_to_total_assets_ratio,42,42,36,45,44,42,41.8,3.492849839314596
Sales_growth_rate,40,45,45,44,45,45,43.8,2.1679483388678804
