Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROE,2,2,2,2,3,2,2.2,0.4472135954999579
ROI,3,3,3,3,4,3,3.2,0.4472135954999579
ROA,4,4,4,4,5,4,4.2,0.4472135954999579
P_to_B,6,6,5,5,7,5,5.8,0.8366600265340756
Sales_growth_rate,5,7,6,6,2,6,5.2,1.9235384061671346
Operating_assets_Ratio,7,5,7,7,6,7,6.4,0.8944271909999159
Cash_to_total_assets_ratio,8,8,8,8,11,8,8.6,1.3416407864998738
Net_profit_margin,9,9,9,9,12,9,9.6,1.3416407864998738
DuPont_Ratio,15,14,10,19,13,10,14.2,3.271085446759225
DPS,14,15,17,20,10,10,15.2,3.7013511046643495
Operating_profit_margin,10,11,11,11,14,11,11.4,1.51657508881031
Profit_margin_before_interest_and_taxes,12,12,12,10,15,12,12.2,1.7888543819998317
EPS,11,10,13,13,8,13,11.0,2.1213203435596424
Gross_profit_margin,13,13,16,14,19,13,15.0,2.5495097567963922
Fixed_asset_turnover,16,16,29,26,26,16,22.6,6.148170459575759
Operating_profit_to_sale,22,25,24,16,27,16,22.8,4.207136793592526
Equity_Ratio,17,18,15,21,17,17,17.6,2.1908902300206643
Sale_to_current_assets,23,17,18,25,21,17,20.8,3.3466401061363023
Debt_to_equity_ratio,18,19,14,22,18,18,18.2,2.8635642126552705
EPS_growth,36,34,19,27,38,19,30.8,7.791020472312981
Profit_margin_growth_rate,27,20,26,24,28,20,25.0,3.1622776601683795
Current_assets_ratio,24,21,39,30,25,21,27.8,7.049822692805827
Net_profit_to_sale,19,22,20,15,22,22,19.6,2.8809720581775866
Total_income_growth,30,28,22,23,33,22,27.2,4.658325879540846
Stock_market_value,20,23,21,12,23,23,19.8,4.54972526643093
Net_profit_to_Gross_profit,21,24,23,18,24,24,22.0,2.5495097567963922
P_to_S,26,26,32,28,9,26,24.2,8.843076387773658
Net_working_capital,25,27,27,17,29,27,25.0,4.69041575982343
Working_capital_return,28,30,33,32,35,28,31.6,2.701851217221259
Return_ratio_without_risk,29,29,28,29,41,29,31.2,5.495452665613635
Quick_Ratio,40,31,30,40,30,30,34.2,5.310367218940701
Cash_flow_returns_to_sales,41,44,31,38,39,31,38.6,4.8270073544588685
Current_ratio,39,32,25,44,32,32,34.4,7.3006848993775915
P_to_E,32,40,45,41,42,32,40.0,4.847679857416329
Liquidity_ratios,31,33,42,33,34,33,34.6,4.277849927241487
Total_asset_turnover,42,37,40,34,43,34,39.2,3.7013511046643495
Average_payment_period,35,36,38,35,20,35,32.8,7.259476565152614
Capital,33,35,36,31,36,36,34.2,2.16794833886788
Cost_to_sales_ratio,37,38,41,36,40,36,38.4,2.0736441353327724
Debt_to_total_assets_ratio,38,41,37,37,31,37,36.8,3.6331804249169903
Operating_cash_flow_to_sales,34,39,43,39,16,39,34.2,10.66302021005306
Net_return_on_working_capital,43,42,44,42,44,42,43.0,1.0
Longterm_debt_to_equity_ratio,45,43,35,45,37,45,41.0,4.69041575982343
Current_debt_to_total_debt_Ratio,44,45,34,43,45,45,42.2,4.658325879540847
