Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,2,3,2,2,2,2,2.2,0.44721359549995787
ROA,3,4,3,4,3,3,3.4,0.5477225575051661
Sales_growth_rate,4,2,5,3,4,4,3.6,1.140175425099138
Operating_assets_Ratio,6,5,6,5,5,5,5.4,0.5477225575051662
P_to_B,5,6,7,6,6,6,6.0,0.7071067811865476
ROE,7,7,4,7,7,7,6.4,1.3416407864998738
Cash_to_total_assets_ratio,10,11,8,8,8,8,9.0,1.4142135623730951
EPS,8,14,11,10,12,8,11.0,2.23606797749979
Net_profit_margin,11,10,9,9,9,9,9.6,0.8944271909999159
DuPont_Ratio,16,17,10,15,18,10,15.2,3.1144823004794873
Total_income_growth,17,19,13,11,23,11,16.6,4.774934554525329
Operating_profit_margin,12,9,12,12,10,12,11.0,1.4142135623730951
Profit_margin_before_interest_and_taxes,13,12,15,13,11,13,12.8,1.4832396974191326
Gross_profit_margin,14,13,17,20,15,13,15.8,2.7748873851023212
Stock_market_value,20,26,19,22,13,13,20.0,4.743416490252569
EPS_growth,18,20,14,14,24,14,18.0,4.242640687119285
Sale_to_current_assets,15,30,28,19,25,15,23.4,6.268971207462991
Operating_cash_flow_to_sales,33,15,41,36,30,15,31.0,9.82344135219425
DPS,9,16,16,18,14,16,14.6,3.4351128074635335
Debt_to_equity_ratio,29,27,25,16,33,16,26.0,6.324555320336759
Equity_Ratio,30,28,26,17,34,17,27.0,6.324555320336759
Return_ratio_without_risk,19,18,27,31,26,18,24.2,5.540758070878027
Net_working_capital,26,34,29,27,19,19,27.0,5.431390245600108
Current_assets_ratio,27,21,20,30,22,20,24.0,4.301162633521313
Operating_profit_to_sale,23,32,24,25,20,20,24.8,4.43846820423443
Net_profit_to_sale,22,29,21,21,17,21,22.0,4.358898943540674
Net_profit_to_Gross_profit,24,31,23,26,21,21,25.0,3.8078865529319543
Fixed_asset_turnover,21,23,22,23,16,23,21.0,2.9154759474226504
Profit_margin_growth_rate,25,24,18,24,27,24,23.6,3.361547262794322
P_to_S,28,8,32,28,28,28,24.8,9.549869109050658
P_to_E,41,39,44,33,29,29,37.2,6.099180272790763
Capital,31,38,33,35,36,31,34.6,2.701851217221259
Current_ratio,40,35,31,41,39,31,37.2,4.147288270665545
Working_capital_return,32,36,36,32,32,32,33.6,2.1908902300206647
Quick_Ratio,36,33,34,42,40,33,37.0,3.872983346207417
Liquidity_ratios,34,37,30,34,31,34,33.2,2.7748873851023217
Average_payment_period,35,25,37,37,37,37,34.2,5.21536192416212
Total_asset_turnover,37,41,38,39,42,37,39.4,2.073644135332772
Net_return_on_working_capital,38,44,35,40,38,38,39.0,3.3166247903554
Cost_to_sales_ratio,39,22,39,38,35,39,34.6,7.231873892705818
Current_debt_to_total_debt_Ratio,43,40,40,44,43,40,42.0,1.8708286933869707
Longterm_debt_to_equity_ratio,42,42,42,43,41,42,42.0,0.7071067811865476
Debt_to_total_assets_ratio,44,43,43,29,45,43,40.8,6.648308055437864
Cash_flow_returns_to_sales,45,45,45,45,44,45,44.8,0.4472135954999579
