Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
Sales_growth_rate,2,2,2,2,2,2,2.0,0.0
ROI,3,3,3,3,3,3,3.0,0.0
ROA,4,6,4,4,4,4,4.4,0.8944271909999157
Operating_assets_Ratio,6,5,5,5,5,5,5.2,0.44721359549995787
P_to_B,7,4,6,6,6,6,5.8,1.0954451150103321
ROE,5,7,8,7,7,7,6.8,1.0954451150103321
P_to_S,8,8,7,8,9,8,8.0,0.7071067811865476
EPS,9,9,9,9,8,9,8.8,0.4472135954999579
DPS,10,10,12,10,10,10,10.4,0.8944271909999159
Cash_to_total_assets_ratio,11,11,10,11,11,11,10.8,0.4472135954999579
Net_profit_margin,12,12,11,12,13,12,12.0,0.7071067811865476
Operating_cash_flow_to_sales,17,14,13,18,12,12,14.8,2.588435821108957
Operating_profit_margin,13,13,14,13,14,13,13.4,0.5477225575051661
Profit_margin_before_interest_and_taxes,14,17,16,14,18,14,15.8,1.7888543819998317
DuPont_Ratio,18,15,15,15,17,15,16.0,1.4142135623730951
Gross_profit_margin,15,18,20,19,21,15,18.6,2.3021728866442674
Average_payment_period,16,16,22,20,15,16,17.8,3.03315017762062
Debt_to_equity_ratio,20,19,17,16,23,16,19.0,2.7386127875258306
Fixed_asset_turnover,30,22,33,31,16,16,26.4,7.162401831787993
Equity_Ratio,19,20,18,17,24,17,19.6,2.701851217221259
Sale_to_current_assets,31,23,19,26,20,19,23.8,4.868264577855235
Liquidity_ratios,34,32,35,29,19,19,29.8,6.457553716385176
Stock_market_value,22,24,26,21,25,21,23.6,2.0736441353327724
Profit_margin_growth_rate,21,29,31,30,32,21,28.6,4.393176527297759
Net_profit_to_sale,23,26,25,22,22,22,23.6,1.816590212458495
Net_profit_to_Gross_profit,24,27,28,23,26,23,25.6,2.0736441353327724
EPS_growth,40,36,24,42,39,24,36.2,7.155417527999327
Current_assets_ratio,26,25,36,41,28,25,31.2,6.978538528947161
Cost_to_sales_ratio,36,30,39,27,33,27,33.0,4.743416490252569
P_to_E,28,21,32,28,27,28,27.2,3.96232255123179
Operating_profit_to_sale,25,28,29,24,29,29,27.0,2.345207879911715
Net_working_capital,29,31,34,25,31,31,30.0,3.3166247903554
Return_ratio_without_risk,32,35,30,32,41,32,34.0,4.301162633521313
Total_income_growth,33,33,27,38,34,33,33.0,3.9370039370059056
Working_capital_return,39,34,38,34,37,34,36.4,2.302172886644268
Quick_Ratio,35,42,23,37,35,35,34.4,6.985699678629192
Capital,37,38,40,35,36,35,37.2,1.9235384061671343
Debt_to_total_assets_ratio,27,37,37,33,30,37,32.8,4.3817804600413295
Current_ratio,38,40,21,39,38,38,35.2,7.981227975693965
Total_asset_turnover,41,39,43,40,40,40,40.6,1.51657508881031
Net_return_on_working_capital,43,41,44,43,42,43,42.6,1.140175425099138
Longterm_debt_to_equity_ratio,44,44,41,45,43,44,43.4,1.51657508881031
Current_debt_to_total_debt_Ratio,45,45,42,44,44,44,44.0,1.224744871391589
Cash_flow_returns_to_sales,42,43,45,36,45,45,42.2,3.7013511046643495
