Features,1,2,3,4,5,Mode,Mean,Std
Operating_profit_to_sale,3,1,5,2,4,1,3.0,1.5811388300841898
DuPont_Ratio,9,4,1,4,1,1,3.8,3.271085446759225
Capital,1,5,11,6,7,1,6.0,3.605551275463989
Net_profit_to_Gross_profit,2,2,4,1,3,2,2.4,1.140175425099138
P_to_B,5,8,2,7,2,2,4.8,2.7748873851023217
Net_profit_to_sale,4,3,3,3,5,3,3.6,0.8944271909999159
Net_working_capital,6,7,6,5,9,6,6.6,1.51657508881031
Sale_to_current_assets,11,19,14,13,6,6,12.6,4.722287581247039
Stock_market_value,7,6,7,8,8,7,7.2,0.8366600265340756
Cost_to_sales_ratio,8,18,13,11,12,8,12.4,3.646916505762094
Equity_Ratio,34,16,8,15,11,8,16.8,10.134100848126586
Current_ratio,26,11,12,9,21,9,15.8,7.328028384224504
Debt_to_equity_ratio,35,17,9,14,10,9,17.0,10.559356040971437
Operating_cash_flow_to_sales,37,9,38,35,36,9,31.0,12.349089035228468
Quick_Ratio,27,12,15,10,30,10,18.8,9.093954035511725
Gross_profit_margin,10,30,20,22,14,10,19.2,7.694153624668538
Fixed_asset_turnover,14,21,16,12,19,12,16.4,3.646916505762094
Current_assets_ratio,13,25,35,34,13,13,24.0,10.770329614269007
P_to_E,32,15,27,23,24,15,24.2,6.220932405998316
Operating_profit_margin,15,41,33,43,26,15,31.6,11.480418110852932
Cash_to_total_assets_ratio,45,42,19,37,15,15,31.6,13.70401401050072
Liquidity_ratios,19,14,10,16,16,16,15.0,3.3166247903554
ROE,16,22,24,32,17,16,22.2,6.418722614352485
Profit_margin_growth_rate,12,13,17,17,20,17,15.8,3.271085446759225
EPS,17,36,42,40,27,17,32.4,10.358571330062848
Longterm_debt_to_equity_ratio,24,10,18,26,18,18,19.2,6.260990336999411
Net_profit_margin,39,20,40,18,44,18,32.2,12.214745187681975
Current_debt_to_total_debt_Ratio,30,28,26,19,37,19,28.0,6.519202405202649
DPS,20,34,44,36,29,20,32.6,8.87693640846886
Cash_flow_returns_to_sales,21,33,21,24,42,21,28.2,9.148770409186143
Sales_growth_rate,22,23,28,25,23,23,24.2,2.3874672772626644
Net_return_on_working_capital,23,32,23,21,22,23,24.2,4.43846820423443
P_to_S,25,24,25,30,28,25,26.4,2.5099800796022267
Return_from_market,18,27,30,27,33,27,27.0,5.612486080160912
ROI,29,37,29,28,45,29,33.6,7.3348483283569
Total_asset_turnover,36,40,32,29,38,29,35.0,4.47213595499958
Profit_margin_before_interest_and_taxes,28,31,37,31,25,31,30.4,4.449719092257398
Average_payment_period,33,29,36,33,34,33,33.0,2.5495097567963922
Return_ratio_without_risk,42,44,34,38,35,34,38.6,4.33589667773576
Working_capital_return,31,38,39,39,43,39,38.0,4.358898943540674
ROA,40,26,22,20,40,40,29.6,9.736529155710468
EPS_growth,41,39,41,45,32,41,39.6,4.774934554525329
Operating_assets_Ratio,43,43,43,42,41,43,42.4,0.8944271909999159
Total_income_growth,44,35,31,44,39,44,38.6,5.683308895353129
Debt_to_total_assets_ratio,38,45,45,41,31,45,40.0,5.830951894845301
