Features,1,2,3,4,5,Mode,Mean,Std
Capital,3,7,1,2,9,1,4.4,3.4351128074635335
DuPont_Ratio,1,2,2,1,2,2,1.6,0.5477225575051661
P_to_B,2,1,3,13,3,3,4.4,4.878524367060187
Current_ratio,8,3,9,7,4,3,6.2,2.588435821108957
Net_profit_to_sale,4,4,6,6,10,4,6.0,2.449489742783178
Operating_profit_to_sale,5,5,5,4,12,5,6.2,3.2710854467592254
Net_working_capital,9,8,12,5,15,5,9.8,3.8340579025361627
Quick_Ratio,11,9,14,12,5,5,10.2,3.420526275297414
Net_profit_to_Gross_profit,6,6,4,3,11,6,6.0,3.082207001484488
Longterm_debt_to_equity_ratio,7,14,11,10,6,6,9.6,3.2093613071762426
Equity_Ratio,12,12,7,9,7,7,9.4,2.5099800796022267
Debt_to_equity_ratio,13,13,8,8,8,8,10.0,2.7386127875258306
Stock_market_value,10,10,10,11,16,10,11.4,2.6076809620810595
DPS,18,22,23,24,13,13,20.0,4.527692569068709
Liquidity_ratios,23,16,26,14,19,14,19.6,4.9295030175464944
Sales_growth_rate,14,44,28,16,14,14,23.2,13.007690033207279
Cost_to_sales_ratio,21,15,15,23,22,15,19.2,3.8987177379235853
Current_assets_ratio,16,31,16,22,17,16,20.4,6.4265076052238514
Profit_margin_growth_rate,17,17,13,15,24,17,17.2,4.147288270665544
Fixed_asset_turnover,25,25,17,17,41,17,25.0,9.797958971132712
Net_profit_margin,29,28,33,18,21,18,25.8,6.1400325732035
Total_asset_turnover,32,18,29,28,31,18,27.6,5.594640292279745
Cash_to_total_assets_ratio,37,29,18,44,36,18,32.8,9.833615815151617
Gross_profit_margin,22,23,19,26,28,19,23.6,3.5071355833500366
EPS,19,26,27,30,20,19,24.4,4.722287581247038
Operating_cash_flow_to_sales,20,20,21,19,1,20,16.2,8.526429498916883
Return_from_market,30,24,20,43,23,20,28.0,9.137833441248533
Net_return_on_working_capital,24,45,22,21,25,21,27.4,9.964938534682489
Working_capital_return,35,21,36,40,34,21,33.2,7.190271204899019
Cash_flow_returns_to_sales,34,27,24,42,32,24,31.8,6.942621983083912
ROE,15,19,25,25,18,25,20.4,4.449719092257398
Total_income_growth,26,39,32,31,42,26,34.0,6.442049363362563
Profit_margin_before_interest_and_taxes,43,36,41,32,26,26,35.6,6.877499545619759
ROI,33,43,39,27,29,27,34.2,6.723094525588644
Debt_to_total_assets_ratio,41,34,43,35,27,27,36.0,6.324555320336759
EPS_growth,27,42,37,39,40,27,37.0,5.873670062235365
P_to_S,28,30,31,33,37,28,31.8,3.420526275297414
Sale_to_current_assets,40,41,35,29,45,29,38.0,6.164414002968976
Average_payment_period,36,11,34,34,30,34,29.0,10.295630140987
Operating_profit_margin,31,35,30,37,35,35,33.6,2.966479394838265
Operating_assets_Ratio,45,40,42,36,43,36,41.2,3.420526275297414
ROA,38,33,40,20,38,38,33.8,8.136338242723197
Current_debt_to_total_debt_Ratio,39,37,38,38,33,38,37.0,2.345207879911715
Return_ratio_without_risk,44,38,44,41,39,44,41.2,2.7748873851023217
P_to_E,42,32,45,45,44,45,41.6,5.504543577809153
