Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,2,2,2,3,3,2,2.4,0.5477225575051661
ROA,3,3,3,4,4,3,3.4,0.5477225575051661
Sales_growth_rate,5,4,4,2,5,4,4.0,1.224744871391589
P_to_B,4,5,6,5,7,5,5.4,1.1401754250991378
Operating_assets_Ratio,6,6,5,8,6,6,6.2,1.0954451150103321
ROE,7,7,7,7,2,7,6.0,2.23606797749979
Cash_to_total_assets_ratio,10,8,8,9,8,8,8.6,0.8944271909999159
Net_profit_margin,11,9,9,10,9,9,9.6,0.8944271909999159
DPS,9,15,13,18,17,9,14.4,3.5777087639996634
EPS,8,11,11,15,11,11,11.2,2.4899799195977463
Operating_profit_margin,13,12,10,11,12,12,11.6,1.1401754250991378
Profit_margin_before_interest_and_taxes,12,13,12,14,10,12,12.2,1.4832396974191326
DuPont_Ratio,24,20,14,12,13,12,16.6,5.176871642217914
Operating_cash_flow_to_sales,37,32,41,13,38,13,32.2,11.211601134539169
Debt_to_equity_ratio,27,21,17,19,14,14,19.6,4.878524367060187
Equity_Ratio,28,22,18,20,15,15,20.6,4.878524367060187
Sale_to_current_assets,15,24,26,31,21,15,23.4,5.941380311005179
Gross_profit_margin,17,17,15,16,16,16,16.2,0.8366600265340756
EPS_growth,16,28,34,39,35,16,30.4,8.96102672688794
Current_ratio,45,42,38,17,39,17,36.2,11.077003204838391
Fixed_asset_turnover,18,23,16,27,18,18,20.4,4.505552130427524
Stock_market_value,19,10,19,23,20,19,18.2,4.868264577855235
Net_working_capital,26,19,25,30,24,19,24.8,3.96232255123179
Net_profit_to_sale,20,14,20,22,19,20,19.0,3.0
Profit_margin_growth_rate,21,25,24,28,26,21,24.8,2.588435821108957
Current_assets_ratio,35,29,21,36,30,21,30.2,5.974947698515862
Quick_Ratio,44,40,39,21,37,21,36.2,8.871302046486749
Net_profit_to_Gross_profit,22,18,22,25,22,22,21.8,2.4899799195977463
Operating_profit_to_sale,23,16,23,26,23,23,22.2,3.7013511046643495
P_to_S,25,27,27,6,25,25,22.0,9.0
Return_ratio_without_risk,32,31,28,34,27,27,30.4,2.8809720581775866
Total_income_growth,14,26,29,32,29,29,26.0,7.035623639735144
Liquidity_ratios,38,37,33,29,36,29,34.6,3.646916505762094
Capital,30,35,30,37,28,30,32.0,3.8078865529319543
Working_capital_return,29,30,31,33,31,31,30.8,1.4832396974191324
P_to_E,31,33,32,35,44,31,35.0,5.244044240850758
Cost_to_sales_ratio,42,41,35,38,33,33,37.8,3.8340579025361627
Average_payment_period,34,34,36,24,32,34,32.0,4.69041575982343
Total_asset_turnover,36,38,37,40,34,34,37.0,2.23606797749979
Net_return_on_working_capital,40,39,42,41,40,40,40.4,1.140175425099138
Current_debt_to_total_debt_Ratio,41,44,45,42,42,42,42.8,1.6431676725154982
Cash_flow_returns_to_sales,39,45,43,43,43,43,42.6,2.1908902300206647
Longterm_debt_to_equity_ratio,43,43,44,44,41,43,43.0,1.224744871391589
Debt_to_total_assets_ratio,33,36,40,45,45,45,39.8,5.357238094391549
