Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,2,3,2,2,2,2,2.2,0.44721359549995787
ROA,3,4,3,3,4,3,3.4,0.5477225575051661
Operating_assets_Ratio,4,2,4,6,5,4,4.2,1.4832396974191326
Sales_growth_rate,6,5,5,5,3,5,4.8,1.0954451150103321
P_to_B,5,6,6,7,6,6,6.0,0.7071067811865476
ROE,7,7,7,4,7,7,6.4,1.3416407864998738
Cash_to_total_assets_ratio,9,12,8,8,10,8,9.4,1.6733200530681511
Net_profit_margin,8,8,9,10,12,8,9.4,1.6733200530681511
EPS,12,9,13,9,8,9,10.2,2.16794833886788
Operating_profit_margin,10,11,11,11,13,11,11.2,1.0954451150103324
DPS,15,16,17,13,11,11,14.4,2.4083189157584592
Profit_margin_before_interest_and_taxes,11,10,12,12,14,12,11.8,1.4832396974191326
DuPont_Ratio,14,13,10,14,17,14,13.6,2.5099800796022267
Current_assets_ratio,19,14,22,16,29,14,20.0,5.873670062235365
Fixed_asset_turnover,22,15,18,17,31,15,20.6,6.348228099241551
Equity_Ratio,17,20,16,19,21,16,18.6,2.073644135332772
Operating_cash_flow_to_sales,39,37,43,32,16,16,33.4,10.502380682492898
Profit_margin_growth_rate,18,17,20,26,30,17,22.2,5.585696017507576
Gross_profit_margin,13,18,14,15,18,18,15.6,2.3021728866442674
Return_ratio_without_risk,30,31,19,24,32,19,27.2,5.540758070878027
Debt_to_equity_ratio,16,19,15,20,20,20,18.0,2.345207879911715
Net_profit_to_sale,23,22,21,21,23,21,22.0,1.0
Total_income_growth,21,21,26,27,24,21,23.8,2.7748873851023217
Stock_market_value,24,23,23,22,19,23,22.2,1.9235384061671346
Net_profit_to_Gross_profit,25,24,24,23,25,24,24.2,0.8366600265340756
Operating_profit_to_sale,26,26,25,25,26,26,25.6,0.5477225575051661
Net_working_capital,28,27,27,28,22,27,26.4,2.5099800796022267
EPS_growth,27,30,31,31,27,27,29.2,2.04939015319192
Sale_to_current_assets,20,29,28,18,28,28,24.6,5.176871642217914
Current_ratio,37,28,42,41,35,28,36.6,5.594640292279745
P_to_E,31,25,29,29,33,29,29.4,2.9664793948382653
P_to_S,29,32,30,30,9,30,26.0,9.565563234854496
Capital,32,34,32,35,38,32,34.2,2.4899799195977463
Working_capital_return,33,36,33,36,39,33,35.4,2.5099800796022267
Liquidity_ratios,34,33,34,38,40,34,35.8,3.03315017762062
Cost_to_sales_ratio,36,39,37,34,34,34,36.0,2.1213203435596424
Quick_Ratio,35,35,38,40,36,35,36.8,2.16794833886788
Average_payment_period,38,38,36,37,15,38,32.8,9.984988733093292
Cash_flow_returns_to_sales,41,40,40,44,43,40,41.6,1.8165902124584952
Total_asset_turnover,40,41,39,43,41,41,40.8,1.4832396974191324
Net_return_on_working_capital,42,42,44,39,44,42,42.2,2.0493901531919194
Debt_to_total_assets_ratio,43,43,35,33,37,43,38.2,4.604345773288536
Current_debt_to_total_debt_Ratio,44,45,41,42,45,45,43.4,1.816590212458495
Longterm_debt_to_equity_ratio,45,44,45,45,42,45,44.2,1.3038404810405297
