Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,2,2,3,2,2,2,2.2,0.4472135954999579
Sales_growth_rate,3,3,2,3,3,3,2.8,0.4472135954999579
ROA,4,4,5,4,4,4,4.2,0.4472135954999579
P_to_B,5,5,4,5,5,5,4.8,0.4472135954999579
Operating_assets_Ratio,6,6,6,6,6,6,6.0,0.0
ROE,7,7,7,7,7,7,7.0,0.0
P_to_S,9,8,8,8,8,8,8.2,0.4472135954999579
EPS,8,9,9,9,9,9,8.8,0.4472135954999579
Cash_to_total_assets_ratio,12,10,10,10,12,10,10.8,1.0954451150103321
DPS,11,11,11,13,10,11,11.2,1.0954451150103321
Net_profit_margin,10,13,13,11,11,11,11.6,1.3416407864998738
Operating_profit_margin,13,12,17,12,13,12,13.4,2.073644135332772
DuPont_Ratio,15,14,12,14,14,14,13.8,1.0954451150103324
Current_ratio,32,35,14,31,36,14,29.6,8.96102672688794
Profit_margin_before_interest_and_taxes,14,15,18,15,15,15,15.4,1.51657508881031
Gross_profit_margin,22,16,24,16,16,16,18.8,3.8987177379235853
Average_payment_period,25,29,16,20,26,16,23.2,5.167204273105526
Debt_to_equity_ratio,23,17,19,17,17,17,18.6,2.60768096208106
Equity_Ratio,24,18,20,18,18,18,19.6,2.60768096208106
Operating_cash_flow_to_sales,17,19,15,19,19,19,17.8,1.7888543819998317
Net_profit_to_Gross_profit,19,22,28,26,29,19,24.8,4.207136793592526
Operating_profit_to_sale,20,23,29,27,28,20,25.4,3.7815340802378072
Profit_margin_growth_rate,29,24,27,21,25,21,25.2,3.03315017762062
Quick_Ratio,36,31,21,29,34,21,30.2,5.805170109479997
Sale_to_current_assets,26,32,23,22,22,22,25.0,4.242640687119285
Fixed_asset_turnover,27,34,22,28,31,22,28.4,4.505552130427524
Cost_to_sales_ratio,28,33,36,23,30,23,30.0,4.949747468305833
Net_profit_to_sale,18,20,26,24,24,24,22.4,3.2863353450309964
Stock_market_value,16,21,25,25,27,25,22.8,4.381780460041329
Return_ratio_without_risk,30,25,30,34,35,30,30.8,3.96232255123179
Liquidity_ratios,40,30,31,36,33,30,34.0,4.06201920231798
Net_working_capital,21,26,32,32,32,32,28.6,4.979959839195493
Current_assets_ratio,31,28,33,33,40,33,33.0,4.415880433163924
Total_income_growth,34,27,35,35,21,35,30.4,6.2289646009589745
EPS_growth,37,36,37,39,20,37,33.8,7.791020472312982
Capital,33,37,39,37,37,37,36.6,2.1908902300206647
Working_capital_return,39,38,40,38,38,38,38.6,0.8944271909999159
Total_asset_turnover,38,39,41,41,39,39,39.6,1.3416407864998738
P_to_E,35,40,38,40,41,40,38.8,2.387467277262665
Debt_to_total_assets_ratio,41,41,34,30,23,41,33.8,7.661592523751182
Net_return_on_working_capital,42,44,42,42,42,42,42.4,0.8944271909999159
Longterm_debt_to_equity_ratio,43,43,44,43,44,43,43.4,0.5477225575051661
Cash_flow_returns_to_sales,44,45,43,45,43,43,44.0,1.0
Current_debt_to_total_debt_Ratio,45,42,45,44,45,45,44.2,1.3038404810405297
