Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,2,2,2,2,2,2,2.0,0.0
ROA,3,3,3,4,4,3,3.4,0.5477225575051661
Sales_growth_rate,4,4,5,3,3,3,3.8,0.8366600265340756
P_to_B,5,6,6,5,5,5,5.4,0.5477225575051662
ROE,6,7,4,6,7,6,6.0,1.224744871391589
Operating_assets_Ratio,7,5,7,7,6,7,6.4,0.8944271909999159
Cash_to_total_assets_ratio,11,8,9,8,8,8,8.8,1.30384048104053
Net_profit_margin,10,9,8,9,10,9,9.2,0.8366600265340756
DuPont_Ratio,15,10,14,13,19,10,14.2,3.271085446759225
Profit_margin_before_interest_and_taxes,14,11,10,11,14,11,12.0,1.8708286933869707
EPS,8,12,12,10,11,12,10.6,1.6733200530681511
Operating_profit_margin,12,13,11,12,12,12,12.0,0.7071067811865476
Gross_profit_margin,13,14,13,14,17,13,14.2,1.6431676725154984
DPS,9,17,15,15,16,15,14.4,3.1304951684997055
Debt_to_equity_ratio,16,15,16,20,32,16,19.8,7.08519583356734
Liquidity_ratios,31,18,30,16,29,16,24.8,7.19027120489902
Equity_Ratio,17,16,17,19,33,17,20.4,7.127411872482185
Profit_margin_growth_rate,22,27,20,17,31,17,23.4,5.594640292279745
Net_profit_to_sale,20,23,24,22,18,18,21.4,2.4083189157584592
Fixed_asset_turnover,25,29,18,18,24,18,22.8,4.764451699828638
Total_income_growth,19,31,23,33,26,19,26.4,5.727128425310541
Current_ratio,35,20,29,26,42,20,30.4,8.44393273303382
Current_assets_ratio,18,21,19,21,27,21,21.2,3.492849839314596
Return_ratio_without_risk,26,34,21,24,30,21,27.0,5.0990195135927845
Stock_market_value,21,22,22,23,15,22,20.6,3.2093613071762426
EPS_growth,29,32,27,35,23,23,29.2,4.604345773288536
Quick_Ratio,32,24,31,28,36,24,30.2,4.494441010848846
Net_profit_to_Gross_profit,23,25,25,25,21,25,23.8,1.7888543819998317
Sale_to_current_assets,27,40,35,32,25,25,31.8,6.058052492344384
Operating_profit_to_sale,24,26,26,27,20,26,24.6,2.7928480087537886
Net_working_capital,28,28,32,30,22,28,28.0,3.7416573867739413
P_to_S,30,30,28,31,9,30,25.6,9.343446901438464
P_to_E,34,37,33,36,44,33,36.8,4.324349662087931
Working_capital_return,33,38,34,34,34,34,34.6,1.9493588689617927
Current_debt_to_total_debt_Ratio,41,35,43,44,38,35,40.2,3.7013511046643495
Debt_to_total_assets_ratio,36,36,40,29,35,36,35.2,3.96232255123179
Average_payment_period,38,19,36,37,37,37,33.4,8.08084154033477
Operating_cash_flow_to_sales,39,42,38,38,13,38,34.0,11.853269591129697
Capital,37,33,39,39,41,39,37.8,3.0331501776206204
Total_asset_turnover,40,39,37,40,39,39,39.0,1.224744871391589
Cash_flow_returns_to_sales,43,41,41,42,43,41,42.0,1.0
Net_return_on_working_capital,42,43,42,43,45,42,43.0,1.224744871391589
Longterm_debt_to_equity_ratio,45,44,44,41,40,44,42.8,2.16794833886788
Cost_to_sales_ratio,44,45,45,45,28,45,41.4,7.503332592921629
