Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
Sales_growth_rate,2,5,2,2,3,2,2.8,1.3038404810405297
ROI,3,2,3,3,4,3,3.0,0.7071067811865476
ROA,4,3,5,4,5,4,4.2,0.8366600265340756
Operating_assets_Ratio,6,4,4,5,2,4,4.2,1.4832396974191326
P_to_B,7,6,6,6,6,6,6.2,0.44721359549995787
ROE,5,7,7,7,7,7,6.6,0.8944271909999157
P_to_S,8,8,8,8,8,8,8.0,0.0
Cash_to_total_assets_ratio,10,9,9,9,9,9,9.2,0.4472135954999579
Net_profit_margin,12,10,10,11,10,10,10.6,0.8944271909999159
EPS,9,12,11,12,12,12,11.2,1.30384048104053
DuPont_Ratio,13,13,13,10,15,13,12.8,1.7888543819998317
Operating_profit_margin,14,14,14,13,11,14,13.2,1.3038404810405297
Stock_market_value,24,25,20,26,14,14,21.8,4.919349550499537
Operating_cash_flow_to_sales,15,15,12,14,16,15,14.4,1.51657508881031
Sale_to_current_assets,21,22,15,15,27,15,20.0,5.0990195135927845
Profit_margin_before_interest_and_taxes,16,16,16,17,13,16,15.6,1.51657508881031
DPS,11,17,17,16,21,17,16.4,3.5777087639996634
Debt_to_equity_ratio,17,19,18,20,24,17,19.6,2.701851217221259
Net_profit_to_sale,23,26,21,28,17,17,23.0,4.301162633521313
Current_assets_ratio,22,18,29,27,26,18,24.4,4.393176527297759
Net_profit_to_Gross_profit,25,27,22,31,18,18,24.6,4.9295030175464944
Cost_to_sales_ratio,20,35,24,18,32,18,25.8,7.429670248402684
Equity_Ratio,18,20,19,19,25,19,20.2,2.7748873851023217
Operating_profit_to_sale,26,28,23,32,19,19,25.6,4.9295030175464944
Gross_profit_margin,27,21,31,25,20,20,24.8,4.494441010848846
Total_income_growth,32,31,30,21,33,21,29.4,4.827007354458868
Net_working_capital,29,32,26,33,22,22,28.4,4.505552130427524
EPS_growth,34,38,35,22,39,22,33.6,6.8044103344816005
Fixed_asset_turnover,19,24,27,23,23,23,23.2,2.8635642126552705
Profit_margin_growth_rate,28,23,25,24,28,28,25.6,2.3021728866442674
Liquidity_ratios,35,29,36,29,31,29,32.0,3.3166247903554
Current_ratio,33,30,40,35,29,29,33.4,4.393176527297759
P_to_E,31,39,32,30,30,30,32.4,3.7815340802378072
Return_ratio_without_risk,40,33,28,34,34,34,33.8,4.266145801540309
Working_capital_return,36,34,34,36,37,34,35.4,1.3416407864998738
Quick_Ratio,37,37,41,37,36,37,37.6,1.9493588689617927
Average_payment_period,38,11,38,38,38,38,32.6,12.074767078498864
Debt_to_total_assets_ratio,39,36,37,39,40,39,38.2,1.6431676725154982
Capital,30,40,33,40,35,40,35.6,4.39317652729776
Total_asset_turnover,41,41,39,41,41,41,40.6,0.8944271909999159
Net_return_on_working_capital,42,42,42,42,43,42,42.2,0.4472135954999579
Current_debt_to_total_debt_Ratio,43,45,44,44,42,44,43.6,1.1401754250991378
Longterm_debt_to_equity_ratio,44,44,43,45,44,44,44.0,0.7071067811865476
Cash_flow_returns_to_sales,45,43,45,43,45,45,44.2,1.0954451150103321
