Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,3,3,2,2,2,2,2.4,0.5477225575051661
Sales_growth_rate,7,2,5,4,3,2,4.2,1.9235384061671346
ROA,6,4,3,3,4,3,4.0,1.224744871391589
P_to_B,4,5,4,6,5,4,4.8,0.8366600265340756
Operating_assets_Ratio,5,6,6,5,6,6,5.6,0.5477225575051662
ROE,2,7,7,7,7,7,6.0,2.23606797749979
Cash_to_total_assets_ratio,11,8,8,10,12,8,9.8,1.7888543819998317
EPS,8,13,10,11,14,8,11.2,2.3874672772626644
Total_income_growth,16,15,11,14,8,8,12.8,3.271085446759225
Net_profit_margin,13,9,9,8,10,9,9.8,1.9235384061671343
DuPont_Ratio,22,10,13,9,16,9,14.0,5.244044240850758
DPS,10,22,15,18,21,10,17.2,4.868264577855235
Operating_profit_margin,14,11,17,12,11,11,13.0,2.5495097567963922
Profit_margin_before_interest_and_taxes,15,14,14,13,13,13,13.8,0.8366600265340756
Gross_profit_margin,21,17,27,15,15,15,19.0,5.0990195135927845
EPS_growth,18,16,12,16,9,16,14.2,3.63318042491699
Stock_market_value,19,12,16,17,17,17,16.2,2.588435821108957
Sale_to_current_assets,20,27,19,19,27,19,22.4,4.219004621945797
Debt_to_equity_ratio,31,19,25,24,19,19,23.6,4.979959839195493
Net_profit_to_sale,24,18,20,20,22,20,20.8,2.2803508501982757
Equity_Ratio,32,20,26,23,20,20,24.2,5.019960159204453
Net_profit_to_Gross_profit,25,23,21,21,24,21,22.8,1.7888543819998317
Operating_profit_to_sale,27,21,22,22,25,22,23.4,2.5099800796022267
Cost_to_sales_ratio,23,41,36,37,38,23,35.0,6.96419413859206
Net_working_capital,29,24,24,25,23,24,25.0,2.345207879911715
Profit_margin_growth_rate,26,26,18,26,18,26,22.8,4.381780460041329
Fixed_asset_turnover,17,30,28,27,28,28,26.0,5.1478150704935
Return_ratio_without_risk,30,28,23,28,26,28,27.0,2.6457513110645907
P_to_S,9,31,29,31,29,29,25.8,9.444575162494075
Working_capital_return,34,32,31,35,30,30,32.4,2.0736441353327724
Debt_to_total_assets_ratio,38,37,30,32,45,30,36.4,5.856620185738529
Current_assets_ratio,33,29,33,30,34,33,31.8,2.16794833886788
Total_asset_turnover,36,42,38,40,33,33,37.8,3.4928498393145966
Quick_Ratio,40,36,39,34,37,34,37.2,2.3874672772626644
Capital,35,35,32,33,31,35,33.2,1.7888543819998317
Current_ratio,39,33,35,29,35,35,34.2,3.6331804249169903
Operating_cash_flow_to_sales,12,39,34,36,36,36,31.4,10.99090533122727
Average_payment_period,37,25,37,38,32,37,33.8,5.449770637375486
P_to_E,28,34,40,39,39,39,36.0,5.049752469181039
Longterm_debt_to_equity_ratio,43,40,44,43,40,40,42.0,1.8708286933869707
Net_return_on_working_capital,41,43,41,42,42,41,41.8,0.8366600265340756
Liquidity_ratios,42,38,42,41,44,42,41.4,2.1908902300206643
Cash_flow_returns_to_sales,44,45,43,44,41,44,43.4,1.51657508881031
Current_debt_to_total_debt_Ratio,45,44,45,45,43,45,44.4,0.8944271909999159
