Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,2,2,2,3,2,2,2.2,0.4472135954999579
ROA,3,3,3,4,3,3,3.2,0.4472135954999579
Sales_growth_rate,4,6,4,2,5,4,4.2,1.4832396974191326
P_to_B,5,5,5,5,4,5,4.8,0.4472135954999579
Operating_assets_Ratio,6,7,7,6,6,6,6.4,0.5477225575051662
ROE,7,4,6,7,7,7,6.2,1.3038404810405297
EPS,8,10,8,8,9,8,8.6,0.8944271909999159
P_to_S,27,8,26,20,24,8,21.0,7.745966692414834
Cash_to_total_assets_ratio,9,9,9,10,8,9,9.0,0.7071067811865476
Operating_profit_margin,10,13,12,11,10,10,11.2,1.3038404810405297
DPS,11,12,11,9,11,11,10.8,1.0954451150103324
Net_profit_margin,12,11,10,12,12,12,11.4,0.8944271909999159
Gross_profit_margin,13,15,14,14,13,13,13.8,0.8366600265340756
Profit_margin_before_interest_and_taxes,14,14,13,13,14,14,13.6,0.5477225575051662
DuPont_Ratio,15,16,15,15,15,15,15.2,0.4472135954999579
Debt_to_equity_ratio,19,19,16,18,16,16,17.6,1.5165750888103102
Stock_market_value,16,27,22,25,19,16,21.8,4.43846820423443
Sale_to_current_assets,25,37,27,16,29,16,26.8,7.563068160475615
Equity_Ratio,20,20,17,19,17,17,18.6,1.5165750888103102
Operating_cash_flow_to_sales,42,17,40,37,38,17,34.8,10.134100848126586
Return_ratio_without_risk,32,30,18,17,18,18,23.0,7.3484692283495345
Total_income_growth,34,18,20,29,21,18,24.4,6.8044103344816005
EPS_growth,40,24,19,32,26,19,28.2,8.07465169527454
Profit_margin_growth_rate,29,21,24,22,20,20,23.2,3.5637059362410923
Net_profit_to_sale,18,25,21,21,23,21,21.6,2.6076809620810595
Net_profit_to_Gross_profit,21,28,23,24,22,21,23.6,2.7018512172212596
Liquidity_ratios,26,23,39,35,27,23,30.0,6.708203932499369
Current_assets_ratio,24,32,37,31,43,24,33.4,7.092249290598858
Operating_profit_to_sale,22,29,25,23,25,25,24.8,2.6832815729997477
Working_capital_return,37,35,29,26,30,26,31.4,4.505552130427524
P_to_E,31,38,44,27,33,27,34.6,6.58027355054484
Fixed_asset_turnover,17,33,28,28,31,28,27.4,6.188699378706321
Net_working_capital,23,34,30,30,28,30,29.0,4.0
Current_ratio,30,31,34,43,35,30,34.6,5.128352561983234
Total_asset_turnover,33,36,35,34,32,32,34.0,1.5811388300841898
Capital,39,40,33,38,37,33,37.4,2.701851217221259
Quick_Ratio,28,26,36,40,36,36,33.2,5.93295878967653
Average_payment_period,38,22,38,33,34,38,33.0,6.557438524302
Longterm_debt_to_equity_ratio,45,44,42,39,41,39,42.2,2.3874672772626644
Net_return_on_working_capital,41,41,41,41,39,41,40.6,0.8944271909999159
Cash_flow_returns_to_sales,36,45,32,42,42,42,39.4,5.272570530585627
Cost_to_sales_ratio,43,43,43,36,45,43,42.0,3.4641016151377544
Debt_to_total_assets_ratio,44,39,31,44,44,44,40.4,5.683308895353129
Current_debt_to_total_debt_Ratio,35,42,45,45,40,45,41.4,4.159326868617084
