Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,4,1,1,1,2,1,1.8,1.30384048104053
P_to_B,1,3,5,11,1,1,4.2,4.147288270665545
Operating_cash_flow_to_sales,3,2,9,2,3,2,3.8,2.9495762407505253
Capital,2,9,8,6,7,2,6.4,2.701851217221259
Current_ratio,16,13,2,15,10,2,11.2,5.630275304103699
Quick_Ratio,24,14,3,17,11,3,13.8,7.726577508832744
Net_profit_to_sale,7,4,4,3,5,4,4.6,1.51657508881031
Net_profit_to_Gross_profit,6,5,6,5,4,5,5.2,0.8366600265340756
Operating_profit_to_sale,5,6,7,4,6,6,5.6,1.1401754250991378
Net_working_capital,8,11,10,8,8,8,9.0,1.4142135623730951
Equity_Ratio,12,8,13,9,15,8,11.4,2.8809720581775866
Cost_to_sales_ratio,9,17,11,14,12,9,12.6,3.049590136395381
Stock_market_value,10,10,12,7,9,10,9.6,1.816590212458495
Profit_margin_growth_rate,14,18,24,12,21,12,17.8,4.919349550499537
Net_profit_margin,32,12,17,13,25,12,19.8,8.526429498916881
Debt_to_equity_ratio,11,7,14,10,14,14,11.2,2.949576240750525
P_to_E,25,21,15,32,20,15,22.6,6.348228099241552
P_to_S,15,30,31,40,24,15,28.0,9.246621004453464
Profit_margin_before_interest_and_taxes,45,16,26,20,30,16,27.4,11.216059914247962
Average_payment_period,21,25,38,39,17,17,28.0,10.0
Fixed_asset_turnover,26,35,23,18,29,18,26.2,6.3796551630946325
Gross_profit_margin,20,40,18,36,18,18,26.4,10.714476188783099
ROE,18,33,34,44,28,18,31.4,9.476286192385707
Longterm_debt_to_equity_ratio,19,19,20,21,13,19,18.4,3.1304951684997055
Liquidity_ratios,23,20,16,19,19,19,19.4,2.5099800796022267
Net_return_on_working_capital,22,37,21,24,23,21,25.4,6.580273550544841
Return_from_market,17,26,22,41,22,22,25.6,9.181503144910424
Current_assets_ratio,29,22,33,23,42,22,29.8,8.167006795638166
ROI,40,24,30,22,44,22,32.0,9.695359714832659
Cash_to_total_assets_ratio,44,23,32,34,43,23,35.2,8.64291617453276
Sales_growth_rate,42,38,36,25,45,25,37.2,7.661592523751182
Total_asset_turnover,27,27,35,28,26,27,28.6,3.6469165057620936
DPS,30,42,39,27,33,27,34.2,6.220932405998316
Current_debt_to_total_debt_Ratio,13,28,28,37,16,28,24.4,9.813256340277675
EPS,28,43,41,29,35,28,35.2,6.797058187186571
Working_capital_return,39,29,42,35,32,29,35.4,5.224940191045253
Total_income_growth,37,45,29,31,39,29,36.2,6.418722614352484
ROA,31,15,19,16,31,31,22.4,7.987490219086343
Operating_profit_margin,41,31,40,43,38,31,38.6,4.61519230368573
EPS_growth,33,44,27,33,37,33,34.8,6.260990336999411
Debt_to_total_assets_ratio,36,34,44,42,40,34,39.2,4.147288270665545
Return_ratio_without_risk,35,39,43,45,34,34,39.2,4.8166378315169185
Sale_to_current_assets,43,36,25,26,36,36,33.2,7.5960516059331775
Cash_flow_returns_to_sales,38,32,37,38,27,38,34.4,4.827007354458868
Operating_assets_Ratio,34,41,45,30,41,41,38.2,6.058052492344384
