Features,1,2,3,4,5,Mode,Mean,Std
P_to_B,1,1,1,1,1,1,1.0,0.0
DuPont_Ratio,2,2,2,2,2,2,2.0,0.0
Equity_Ratio,9,3,9,10,3,3,6.8,3.492849839314596
Net_working_capital,3,9,8,12,10,3,8.4,3.361547262794322
Debt_to_equity_ratio,10,4,10,9,4,4,7.4,3.1304951684997055
Net_profit_to_Gross_profit,5,5,3,6,6,5,5.0,1.224744871391589
Net_profit_to_sale,6,6,5,5,5,5,5.4,0.5477225575051662
Operating_profit_to_sale,4,7,4,7,7,7,5.8,1.6431676725154984
Stock_market_value,8,10,7,11,12,7,9.6,2.073644135332772
Capital,7,8,6,4,8,8,6.6,1.6733200530681511
Current_assets_ratio,24,20,30,8,15,8,19.4,8.414273587185052
Current_ratio,11,11,11,14,9,11,11.2,1.7888543819998317
Quick_Ratio,12,12,14,17,11,12,13.2,2.3874672772626644
Return_from_market,15,16,12,20,13,12,15.2,3.1144823004794873
Liquidity_ratios,13,19,16,23,20,13,18.2,3.8340579025361627
Fixed_asset_turnover,17,27,13,34,30,13,24.2,8.871302046486749
P_to_E,16,18,17,19,14,14,16.8,1.9235384061671346
Gross_profit_margin,30,14,24,26,39,14,26.6,9.09945053286186
Cost_to_sales_ratio,19,15,19,15,16,15,16.8,2.04939015319192
Profit_margin_growth_rate,18,24,15,21,25,15,20.6,4.159326868617084
Longterm_debt_to_equity_ratio,21,17,22,13,17,17,18.0,3.605551275463989
Sale_to_current_assets,14,13,18,18,26,18,17.8,5.118593556827891
ROA,32,23,36,41,19,19,30.2,9.093954035511725
ROE,20,21,20,25,23,20,21.8,2.16794833886788
Cash_flow_returns_to_sales,22,44,21,40,38,21,33.0,10.723805294763608
Return_ratio_without_risk,23,22,28,43,45,22,32.2,11.031772296417289
Cash_to_total_assets_ratio,40,43,31,39,22,22,35.0,8.514693182963201
Operating_assets_Ratio,29,41,35,28,24,24,31.4,6.6558245169174945
EPS,39,37,33,24,41,24,34.8,6.723094525588644
Net_return_on_working_capital,25,25,23,32,29,25,26.8,3.63318042491699
P_to_S,26,28,26,16,31,26,25.4,5.639148871948674
Operating_profit_margin,42,26,39,30,36,26,34.6,6.542170893518451
Operating_cash_flow_to_sales,28,39,27,3,27,27,24.8,13.198484761517134
Net_profit_margin,27,34,38,27,18,27,28.8,7.661592523751182
ROI,38,29,43,45,33,29,37.6,6.6932802122726045
Debt_to_total_assets_ratio,44,30,41,37,43,30,39.0,5.70087712549569
Total_asset_turnover,31,38,25,31,35,31,32.0,4.898979485566356
Sales_growth_rate,33,31,37,38,32,31,34.2,3.1144823004794873
EPS_growth,45,33,40,42,37,33,39.4,4.61519230368573
Average_payment_period,34,35,34,29,34,34,33.2,2.3874672772626644
Current_debt_to_total_debt_Ratio,35,40,29,35,44,35,36.6,5.683308895353129
DPS,36,36,32,22,42,36,33.6,7.402702209328699
Total_income_growth,41,42,42,36,40,42,40.2,2.4899799195977463
Working_capital_return,43,32,44,44,21,44,36.8,10.183319694480772
Profit_margin_before_interest_and_taxes,37,45,45,33,28,45,37.6,7.469939758793239
