Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,1,1,1,1,1,1,1.0,0.0
Net_profit_to_sale,2,4,3,2,2,2,2.6,0.8944271909999159
Current_ratio,4,2,17,11,8,2,8.4,5.941380311005179
Stock_market_value,3,5,2,3,3,3,3.2,1.0954451150103321
Quick_Ratio,12,3,19,8,9,3,10.2,5.890670590009257
Net_profit_to_Gross_profit,6,10,4,4,4,4,5.6,2.6076809620810595
Operating_profit_to_sale,5,9,5,5,5,5,5.8,1.7888543819998322
Net_working_capital,8,16,7,6,10,6,9.4,3.9749213828703582
Operating_assets_Ratio,17,6,8,7,12,6,10.0,4.527692569068709
ROA,16,8,11,10,6,6,10.2,3.7682887362833544
Sales_growth_rate,7,7,14,12,7,7,9.4,3.361547262794322
Debt_to_equity_ratio,9,12,10,19,16,9,13.2,4.207136793592526
Equity_Ratio,10,11,9,20,17,9,13.4,4.8270073544588685
Longterm_debt_to_equity_ratio,11,14,15,16,11,11,13.4,2.3021728866442674
Capital,13,17,6,9,13,13,11.6,4.219004621945798
Net_profit_margin,18,13,20,17,15,13,16.6,2.701851217221259
Cost_to_sales_ratio,14,19,16,18,14,14,16.2,2.280350850198276
Operating_cash_flow_to_sales,15,15,12,28,18,15,17.6,6.18869937870632
Cash_flow_returns_to_sales,19,18,18,13,21,18,17.8,2.949576240750525
P_to_S,20,24,30,21,26,20,24.2,4.024922359499621
Liquidity_ratios,21,21,13,14,19,21,17.6,3.8470768123342687
Sale_to_current_assets,23,36,21,26,27,21,26.6,5.770615218501404
ROI,24,22,22,23,20,22,22.2,1.4832396974191326
Profit_margin_before_interest_and_taxes,25,23,33,31,22,22,26.8,4.919349550499537
Current_debt_to_total_debt_Ratio,30,44,26,22,33,22,31.0,8.366600265340756
Profit_margin_growth_rate,22,20,25,27,25,25,23.8,2.7748873851023212
Return_ratio_without_risk,37,25,23,25,28,25,27.6,5.5497747702046425
Return_from_market,27,27,27,24,24,27,25.8,1.6431676725154982
Current_assets_ratio,45,28,28,39,39,28,35.8,7.52994023880668
Fixed_asset_turnover,26,29,29,15,23,29,24.4,5.813776741499454
Cash_to_total_assets_ratio,32,37,32,29,29,29,31.8,3.271085446759225
P_to_B,29,35,39,44,34,29,36.2,5.630275304103699
Operating_profit_margin,40,39,31,33,30,30,34.6,4.61519230368573
EPS,41,33,43,30,36,30,36.6,5.412947441089743
Working_capital_return,42,30,44,43,37,30,39.2,5.805170109479997
Net_return_on_working_capital,31,31,37,34,40,31,34.6,3.9115214431215892
Average_payment_period,34,32,42,35,31,31,34.8,4.324349662087931
Total_asset_turnover,39,26,34,32,32,32,32.6,4.6690470119715
Total_income_growth,33,38,41,37,35,33,36.8,3.03315017762062
P_to_E,35,34,38,40,43,34,38.0,3.6742346141747673
DPS,36,43,35,41,42,35,39.4,3.6469165057620936
Debt_to_total_assets_ratio,43,40,36,38,38,38,39.0,2.6457513110645907
EPS_growth,38,41,40,36,41,41,39.2,2.16794833886788
Gross_profit_margin,28,42,24,42,44,42,36.0,9.273618495495704
ROE,44,45,45,45,45,45,44.8,0.4472135954999579
