Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,4,2,3,2,4,2,3.0,1.0
Operating_assets_Ratio,3,6,2,3,3,3,3.4,1.5165750888103102
Sales_growth_rate,2,4,4,4,2,4,3.2,1.0954451150103321
ROA,6,3,5,5,5,5,4.8,1.0954451150103321
P_to_B,5,7,6,6,6,6,6.0,0.7071067811865476
ROE,7,5,7,7,7,7,6.6,0.8944271909999157
Cash_to_total_assets_ratio,8,8,8,8,9,8,8.2,0.4472135954999579
Net_profit_margin,9,9,10,13,13,9,10.8,2.04939015319192
DuPont_Ratio,15,10,9,9,12,9,11.0,2.5495097567963922
EPS,10,11,13,12,10,10,11.2,1.3038404810405297
Equity_Ratio,14,12,12,11,17,12,13.2,2.3874672772626644
Profit_margin_before_interest_and_taxes,12,14,16,15,18,12,15.0,2.23606797749979
Debt_to_equity_ratio,13,13,11,10,16,13,12.6,2.3021728866442674
Operating_profit_margin,11,15,14,16,14,14,14.0,1.8708286933869707
DPS,16,16,17,14,11,16,14.8,2.3874672772626644
Gross_profit_margin,17,18,22,29,20,17,21.2,4.764451699828638
Fixed_asset_turnover,26,28,25,17,32,17,25.6,5.504543577809154
Sale_to_current_assets,18,17,23,18,35,18,22.2,7.52994023880668
Net_working_capital,27,26,18,28,31,18,26.0,4.847679857416329
Stock_market_value,19,20,15,19,24,19,19.4,3.2093613071762426
Net_profit_to_sale,22,19,19,20,23,19,20.6,1.8165902124584952
Operating_cash_flow_to_sales,38,40,44,41,19,19,36.4,9.964938534682489
Total_income_growth,20,27,29,25,36,20,27.4,5.856620185738529
Net_profit_to_Gross_profit,23,21,20,21,26,21,22.2,2.3874672772626644
Current_ratio,36,25,32,30,21,21,28.8,5.890670590009257
EPS_growth,21,32,37,34,39,21,32.6,7.021395872616783
Operating_profit_to_sale,24,22,21,22,27,22,23.2,2.3874672772626644
P_to_E,34,39,30,31,22,22,31.2,6.220932405998316
Profit_margin_growth_rate,25,23,24,26,29,23,25.4,2.3021728866442674
Current_assets_ratio,37,35,36,23,30,23,32.2,5.805170109479997
Debt_to_total_assets_ratio,29,24,26,24,25,24,25.6,2.073644135332772
P_to_S,28,29,27,27,8,27,23.8,8.871302046486749
Capital,32,34,28,36,38,28,33.6,3.847076812334269
Quick_Ratio,40,33,34,37,28,28,34.4,4.505552130427524
Working_capital_return,30,36,33,32,40,30,34.2,3.898717737923586
Return_ratio_without_risk,31,31,31,40,37,31,34.0,4.242640687119285
Liquidity_ratios,33,30,35,35,33,33,33.2,2.04939015319192
Cost_to_sales_ratio,35,37,40,33,34,33,35.8,2.7748873851023212
Average_payment_period,39,38,38,39,15,38,33.8,10.52140675005011
Total_asset_turnover,42,41,39,38,41,41,40.2,1.6431676725154982
Net_return_on_working_capital,41,42,41,44,42,41,42.0,1.224744871391589
Longterm_debt_to_equity_ratio,44,43,43,42,44,43,43.2,0.8366600265340756
Cash_flow_returns_to_sales,43,44,42,43,45,43,43.4,1.1401754250991378
Current_debt_to_total_debt_Ratio,45,45,45,45,43,45,44.6,0.8944271909999159
