Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,2,2,3,4,2,2,2.6,0.8944271909999159
Operating_assets_Ratio,3,6,5,3,3,3,4.0,1.4142135623730951
ROA,4,3,4,7,4,4,4.4,1.51657508881031
ROE,5,5,6,2,5,5,4.6,1.51657508881031
P_to_B,6,4,7,5,6,6,5.6,1.1401754250991378
Sales_growth_rate,7,7,2,6,7,7,5.8,2.16794833886788
Cash_to_total_assets_ratio,8,8,10,8,8,8,8.4,0.8944271909999159
P_to_S,28,31,8,26,29,8,24.4,9.343446901438464
Net_profit_margin,9,9,12,9,9,9,9.6,1.3416407864998738
EPS,11,10,9,10,10,10,10.0,0.7071067811865476
Profit_margin_before_interest_and_taxes,12,11,15,11,12,11,12.2,1.6431676725154982
Operating_profit_margin,10,12,13,12,13,12,12.0,1.224744871391589
DuPont_Ratio,14,13,14,13,11,13,13.0,1.224744871391589
DPS,15,16,11,14,14,14,14.0,1.8708286933869707
Gross_profit_margin,13,15,16,16,17,16,15.4,1.51657508881031
Fixed_asset_turnover,16,14,18,15,16,16,15.8,1.4832396974191324
Total_income_growth,20,17,32,17,28,17,22.8,6.833739825307955
Profit_margin_growth_rate,21,18,24,20,27,18,22.0,3.5355339059327378
Liquidity_ratios,19,20,19,23,25,19,21.2,2.6832815729997477
Current_assets_ratio,30,19,25,19,23,19,23.2,4.604345773288535
Sale_to_current_assets,22,30,20,25,26,20,24.6,3.847076812334269
Debt_to_equity_ratio,17,22,21,21,19,21,20.0,2.0
Equity_Ratio,18,23,22,22,20,22,21.0,2.0
Stock_market_value,23,21,23,24,15,23,21.2,3.63318042491699
EPS_growth,24,24,34,18,30,24,26.0,6.164414002968976
Net_profit_to_sale,25,25,28,27,21,25,25.2,2.6832815729997477
Net_profit_to_Gross_profit,26,26,29,28,22,26,26.2,2.6832815729997477
Current_ratio,35,28,26,33,32,26,30.8,3.7013511046643495
Operating_profit_to_sale,27,27,31,30,24,27,27.8,2.7748873851023217
Net_working_capital,29,29,33,32,18,29,28.2,5.974947698515862
P_to_E,31,32,35,29,34,29,32.2,2.3874672772626644
Quick_Ratio,38,33,27,31,33,33,32.4,3.9749213828703582
Working_capital_return,32,34,36,34,37,34,34.6,1.9493588689617927
Debt_to_total_assets_ratio,36,40,41,37,35,35,37.8,2.5884358211089573
Operating_cash_flow_to_sales,37,35,17,36,36,36,32.2,8.526429498916883
Cost_to_sales_ratio,40,39,37,45,42,37,40.6,3.0495901363953815
Capital,33,36,38,38,39,38,36.8,2.387467277262665
Average_payment_period,39,37,30,39,38,39,36.6,3.7815340802378072
Total_asset_turnover,34,38,39,40,40,40,38.2,2.489979919597747
Return_ratio_without_risk,45,41,40,35,41,41,40.4,3.5777087639996634
Net_return_on_working_capital,42,42,42,41,31,42,39.6,4.8270073544588685
Longterm_debt_to_equity_ratio,44,43,43,44,43,43,43.4,0.5477225575051661
Current_debt_to_total_debt_Ratio,43,45,44,42,44,44,43.6,1.140175425099138
Cash_flow_returns_to_sales,41,44,45,43,45,45,43.6,1.6733200530681511
