Features,1,2,3,4,5,Mode,Mean,Std
P_to_B,1,1,1,1,1,1,1.0,0.0
DuPont_Ratio,6,2,2,4,2,2,3.2,1.7888543819998317
Capital,5,3,8,2,10,2,5.6,3.361547262794322
Current_ratio,11,8,3,14,3,3,7.8,4.868264577855235
Net_working_capital,7,13,9,3,11,3,8.6,3.847076812334269
Operating_profit_to_sale,4,4,7,7,9,4,6.2,2.16794833886788
Quick_Ratio,10,9,4,9,4,4,7.2,2.949576240750525
Longterm_debt_to_equity_ratio,19,5,15,16,14,5,13.8,5.263078946776307
Net_profit_to_sale,3,6,6,5,8,6,5.6,1.816590212458495
Net_profit_to_Gross_profit,2,7,5,6,7,7,5.4,2.073644135332772
Stock_market_value,8,12,10,8,12,8,10.0,2.0
Operating_cash_flow_to_sales,9,24,28,34,29,9,24.8,9.5236547606473
Equity_Ratio,13,10,13,10,5,10,10.2,3.271085446759225
Debt_to_equity_ratio,14,11,12,11,6,11,10.8,2.949576240750525
Gross_profit_margin,12,37,11,13,36,11,21.8,13.442470011125188
ROE,18,16,14,12,13,12,14.6,2.4083189157584592
Cost_to_sales_ratio,29,14,26,18,27,14,22.8,6.457553716385176
EPS,27,15,21,37,22,15,24.4,8.23407554009556
Return_from_market,35,19,30,31,15,15,26.0,8.54400374531753
Sale_to_current_assets,20,40,18,15,45,15,27.6,13.831124321616086
Liquidity_ratios,16,21,19,27,26,16,21.8,4.658325879540846
Operating_profit_margin,23,39,16,22,41,16,28.2,11.122050170719426
Net_profit_margin,32,18,33,43,16,16,28.4,11.28273016605467
DPS,25,17,17,40,18,17,23.4,9.864076236526156
Fixed_asset_turnover,17,42,20,19,30,17,25.6,10.454664030948102
Profit_margin_growth_rate,31,36,24,17,37,17,29.0,8.455767262643882
Current_debt_to_total_debt_Ratio,26,30,37,42,17,17,30.4,9.710818709048173
Operating_assets_Ratio,40,20,34,35,19,19,29.6,9.50263121456368
Cash_flow_returns_to_sales,30,41,22,20,38,20,30.2,9.338094023943002
Net_return_on_working_capital,21,22,31,21,20,21,23.0,4.527692569068709
EPS_growth,22,28,35,25,21,21,26.2,5.630275304103699
P_to_E,43,29,23,23,28,23,29.2,8.19756061276768
Total_income_growth,24,32,42,29,23,23,30.0,7.648529270389178
Current_assets_ratio,37,23,43,32,34,23,33.8,7.328028384224504
Debt_to_total_assets_ratio,44,38,45,24,40,24,38.2,8.438009243891594
P_to_S,15,26,25,26,25,25,23.4,4.722287581247038
Sales_growth_rate,42,25,38,36,43,25,36.8,7.190271204899019
Total_asset_turnover,28,31,29,28,33,28,29.8,2.16794833886788
Cash_to_total_assets_ratio,33,45,39,30,42,30,37.8,6.220932405998316
Working_capital_return,45,44,36,38,32,32,39.0,5.477225575051661
Average_payment_period,41,33,32,33,35,33,34.8,3.6331804249169894
Return_ratio_without_risk,34,34,27,41,24,34,32.0,6.670832032063167
ROA,36,35,41,45,39,35,39.2,4.024922359499621
Profit_margin_before_interest_and_taxes,39,27,44,39,31,39,36.0,6.855654600401044
ROI,38,43,40,44,44,44,41.8,2.6832815729997477
