Features,1,2,3,4,5,Mode,Mean,Std
P_to_B,4,2,1,5,6,1,3.6,2.073644135332772
DuPont_Ratio,1,7,4,6,1,1,3.8,2.7748873851023217
Capital,7,3,8,1,5,1,4.8,2.8635642126552705
Net_profit_to_sale,2,4,6,4,2,2,3.6,1.6733200530681511
Current_ratio,6,10,2,11,8,2,7.4,3.5777087639996634
Net_profit_to_Gross_profit,3,6,5,2,3,3,3.8,1.6431676725154984
Quick_Ratio,8,12,3,9,7,3,7.8,3.271085446759225
Operating_profit_to_sale,5,5,7,3,4,5,4.8,1.4832396974191326
Net_working_capital,12,11,9,7,10,7,9.8,1.9235384061671346
Stock_market_value,11,8,10,8,9,8,9.2,1.3038404810405297
Debt_to_equity_ratio,9,21,13,17,12,9,14.4,4.669047011971501
Cost_to_sales_ratio,18,9,21,15,13,9,15.2,4.604345773288536
Equity_Ratio,10,20,14,16,11,10,14.2,4.024922359499621
Sale_to_current_assets,24,37,38,10,27,10,27.2,11.388590782006348
Fixed_asset_turnover,16,38,11,12,20,11,19.4,10.99090533122727
Cash_flow_returns_to_sales,38,44,12,33,42,12,33.8,12.891857895586655
Longterm_debt_to_equity_ratio,15,13,18,24,17,13,17.4,4.159326868617084
Gross_profit_margin,20,15,25,14,31,14,21.0,7.106335201775948
Sales_growth_rate,19,43,16,30,14,14,24.4,12.095453691366851
Current_debt_to_total_debt_Ratio,17,19,15,36,28,15,23.0,8.803408430829505
Net_profit_margin,22,27,26,40,15,15,26.0,9.137833441248533
Profit_margin_growth_rate,21,25,39,22,16,16,24.6,8.677557259966655
EPS,41,16,37,35,38,16,33.4,9.96493853468249
Return_from_market,25,17,17,13,35,17,21.4,8.763560920082657
P_to_E,44,23,24,18,18,18,25.4,10.761040841851685
DPS,32,18,35,29,33,18,29.4,6.730527468185536
ROE,13,14,28,19,19,19,18.6,5.941380311005179
Net_return_on_working_capital,23,26,19,37,22,19,25.4,6.9498201415576215
Liquidity_ratios,14,31,20,20,29,20,22.8,7.049822692805827
Operating_profit_margin,35,32,40,21,41,21,33.8,8.043631020876083
EPS_growth,42,39,22,44,45,22,38.4,9.44986772394196
ROA,27,42,29,38,24,24,32.0,7.648529270389178
Profit_margin_before_interest_and_taxes,37,35,31,25,25,25,30.6,5.5497747702046425
Operating_cash_flow_to_sales,26,1,33,39,26,26,25.0,14.474114826130128
Total_income_growth,34,41,27,45,44,27,38.2,7.596051605933177
Total_asset_turnover,28,29,30,28,23,28,27.6,2.701851217221259
Current_assets_ratio,30,22,43,23,30,30,29.6,8.384509526501834
Average_payment_period,31,34,36,32,37,31,34.0,2.5495097567963922
Debt_to_total_assets_ratio,39,36,45,31,34,31,37.0,5.338539126015656
P_to_S,29,24,32,26,32,32,28.6,3.5777087639996634
Operating_assets_Ratio,33,40,41,34,39,33,37.4,3.6469165057620936
Cash_to_total_assets_ratio,36,28,23,41,36,36,32.8,7.19027120489902
ROI,40,30,42,42,40,40,38.8,5.019960159204454
Return_ratio_without_risk,43,33,34,43,43,43,39.2,5.215361924162119
Working_capital_return,45,45,44,27,21,45,36.4,11.523888232710346
