Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,3,1,1,1,10,1,3.2,3.8987177379235853
P_to_B,1,2,2,2,7,2,2.8,2.3874672772626644
Current_ratio,2,4,7,3,9,2,5.0,2.9154759474226504
Net_profit_to_Gross_profit,7,8,4,6,2,2,5.4,2.4083189157584592
Operating_cash_flow_to_sales,20,25,3,21,30,3,19.8,10.183319694480772
Capital,6,5,9,8,4,4,6.4,2.073644135332772
Net_profit_to_sale,5,6,5,4,1,5,4.2,1.9235384061671346
Operating_profit_to_sale,8,7,6,7,3,7,6.2,1.9235384061671346
Quick_Ratio,4,3,8,5,8,8,5.6,2.3021728866442674
Stock_market_value,9,10,10,9,6,9,8.8,1.6431676725154984
Net_working_capital,10,9,11,10,5,10,9.0,2.345207879911715
Equity_Ratio,11,14,12,11,13,11,12.2,1.3038404810405297
Cost_to_sales_ratio,18,28,15,25,11,11,19.4,7.021395872616783
DPS,21,11,35,29,41,11,27.4,11.781341180018513
Debt_to_equity_ratio,12,15,13,12,14,12,13.2,1.3038404810405297
ROE,13,12,23,19,38,12,21.0,10.51189802081432
Sales_growth_rate,37,23,36,22,12,12,26.0,10.51189802081432
EPS,27,13,33,36,44,13,30.6,11.588787684654509
Liquidity_ratios,14,16,14,17,18,14,15.8,1.7888543819998317
Current_assets_ratio,19,17,18,26,15,15,19.0,4.183300132670378
Current_debt_to_total_debt_Ratio,38,35,27,15,43,15,31.6,10.945318634009702
Gross_profit_margin,15,22,16,38,16,16,21.4,9.6850400102426
Return_from_market,16,18,43,27,32,16,27.2,10.986355173577815
Longterm_debt_to_equity_ratio,17,21,19,14,17,17,17.6,2.6076809620810595
P_to_S,30,31,17,35,29,17,28.4,6.767569726275453
Profit_margin_before_interest_and_taxes,43,34,42,18,40,18,35.4,10.334408546211051
Sale_to_current_assets,31,37,20,42,22,20,30.4,9.44986772394196
Fixed_asset_turnover,41,39,30,23,20,20,30.6,9.343446901438462
Cash_flow_returns_to_sales,33,20,37,32,34,20,31.2,6.534523701081817
Operating_profit_margin,26,27,21,44,35,21,30.6,9.016651263079881
Profit_margin_growth_rate,22,19,22,20,42,22,25.0,9.591663046625438
Total_asset_turnover,23,30,29,33,26,23,28.2,3.8340579025361627
Debt_to_total_assets_ratio,29,44,26,45,23,23,33.4,10.358571330062848
Cash_to_total_assets_ratio,24,26,31,41,37,24,31.8,7.19027120489902
EPS_growth,36,41,34,31,24,24,33.2,6.300793600809346
Net_return_on_working_capital,25,33,25,24,19,25,25.2,5.019960159204453
Net_profit_margin,28,24,28,13,27,28,24.0,6.363961030678928
Total_income_growth,42,38,41,39,28,28,37.6,5.594640292279745
ROI,39,32,32,30,36,32,33.8,3.63318042491699
Average_payment_period,35,36,38,37,33,33,35.8,1.9235384061671343
Operating_assets_Ratio,34,29,39,43,39,39,36.8,5.403702434442518
P_to_E,32,40,40,28,21,40,32.2,8.136338242723197
Working_capital_return,40,43,45,40,45,40,42.6,2.5099800796022267
Return_ratio_without_risk,44,42,44,34,31,44,39.0,6.082762530298219
ROA,45,45,24,16,25,45,31.0,13.24764129949177
