Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,2,5,2,3,2,2,2.8,1.3038404810405297
Sales_growth_rate,7,3,4,2,3,3,3.8,1.9235384061671348
ROA,3,6,3,4,4,3,4.0,1.224744871391589
P_to_B,5,4,5,6,5,5,5.0,0.7071067811865476
Operating_assets_Ratio,4,2,6,5,6,6,4.6,1.6733200530681511
ROE,6,7,7,7,7,7,6.8,0.44721359549995787
Cash_to_total_assets_ratio,8,8,10,9,8,8,8.6,0.8944271909999159
Net_profit_margin,9,9,11,13,10,9,10.4,1.6733200530681511
EPS,10,10,8,10,9,10,9.4,0.8944271909999159
Profit_margin_before_interest_and_taxes,11,12,14,25,16,11,15.6,5.594640292279746
DuPont_Ratio,15,14,13,12,12,12,13.2,1.3038404810405297
Operating_profit_margin,12,11,12,15,17,12,13.4,2.5099800796022267
Stock_market_value,17,13,16,11,13,13,14.0,2.449489742783178
Debt_to_equity_ratio,13,19,20,23,24,13,19.8,4.324349662087931
Equity_Ratio,14,20,21,24,25,14,20.8,4.324349662087931
Gross_profit_margin,19,15,15,28,23,15,20.0,5.5677643628300215
Return_ratio_without_risk,16,21,27,22,28,16,22.8,4.868264577855234
Average_payment_period,35,32,37,16,36,16,31.2,8.700574693662482
Net_profit_to_sale,21,17,18,17,15,17,17.6,2.1908902300206643
Net_profit_to_Gross_profit,23,22,17,20,18,17,20.0,2.5495097567963922
DPS,18,18,9,21,14,18,16.0,4.636809247747852
Operating_profit_to_sale,22,23,19,18,20,18,20.4,2.0736441353327724
Net_working_capital,20,16,22,19,19,19,19.2,2.16794833886788
Fixed_asset_turnover,28,31,23,29,22,22,26.6,3.9115214431215892
Sale_to_current_assets,24,29,24,26,11,24,22.8,6.906518659932803
Profit_margin_growth_rate,25,26,26,30,27,26,26.8,1.9235384061671343
P_to_E,26,27,28,32,34,26,29.4,3.4351128074635335
EPS_growth,33,28,34,39,26,26,32.0,5.1478150704935
Current_assets_ratio,27,24,31,27,30,27,27.8,2.7748873851023212
Total_income_growth,29,25,29,35,21,29,27.8,5.215361924162119
P_to_S,30,30,32,8,29,30,25.8,10.009995004993758
Capital,34,33,30,41,35,30,34.6,4.03732584763727
Debt_to_total_assets_ratio,31,35,25,31,31,31,30.6,3.5777087639996634
Working_capital_return,32,34,35,38,33,32,34.4,2.302172886644268
Liquidity_ratios,40,43,33,36,32,32,36.8,4.658325879540846
Quick_Ratio,37,38,42,34,41,34,38.4,3.2093613071762426
Current_ratio,41,37,43,33,37,37,38.2,3.898717737923586
Cost_to_sales_ratio,39,44,38,37,42,37,40.0,2.9154759474226504
Operating_cash_flow_to_sales,42,39,39,14,38,39,34.4,11.502173707608488
Total_asset_turnover,36,36,40,40,40,40,38.4,2.1908902300206647
Current_debt_to_total_debt_Ratio,45,42,45,42,43,42,43.4,1.51657508881031
Net_return_on_working_capital,43,40,41,43,39,43,41.2,1.7888543819998317
Longterm_debt_to_equity_ratio,44,41,44,44,44,44,43.4,1.341640786499874
Cash_flow_returns_to_sales,38,45,36,45,45,45,41.8,4.43846820423443
