Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,1,1,1,1,1,1,1.0,0.0
P_to_B,2,8,9,2,5,2,5.2,3.2710854467592254
Net_profit_to_sale,4,9,7,5,2,2,5.4,2.701851217221259
Current_ratio,9,3,2,3,6,3,4.6,2.8809720581775866
Net_profit_to_Gross_profit,3,7,6,6,3,3,5.0,1.8708286933869707
Quick_Ratio,12,4,3,4,9,4,6.4,3.9115214431215892
Equity_Ratio,7,5,4,9,12,4,7.4,3.2093613071762426
Debt_to_equity_ratio,8,6,5,10,11,5,8.0,2.5495097567963922
Operating_profit_to_sale,5,11,8,8,4,8,7.2,2.7748873851023217
Capital,6,10,10,7,8,10,8.2,1.7888543819998317
Stock_market_value,10,12,11,11,7,11,10.2,1.9235384061671343
Net_working_capital,11,13,12,12,10,12,11.6,1.1401754250991378
Liquidity_ratios,14,14,13,14,13,14,13.6,0.5477225575051661
Profit_margin_growth_rate,25,15,14,24,14,14,18.4,5.594640292279745
Current_assets_ratio,16,19,36,15,17,15,20.6,8.734987120768983
Return_ratio_without_risk,15,38,25,18,22,15,23.6,8.905054744357274
Sales_growth_rate,29,32,22,28,15,15,25.2,6.760177512462229
Net_profit_margin,17,16,15,16,19,16,16.6,1.51657508881031
Fixed_asset_turnover,13,20,16,26,16,16,18.2,5.019960159204453
ROA,27,24,17,19,26,17,22.6,4.39317652729776
Longterm_debt_to_equity_ratio,18,17,20,13,18,18,17.2,2.588435821108957
Cost_to_sales_ratio,19,23,19,17,20,19,19.6,2.1908902300206643
ROE,20,18,28,21,21,21,21.6,3.7815340802378072
Net_return_on_working_capital,21,29,21,20,23,21,22.8,3.63318042491699
DPS,38,21,37,29,41,21,33.2,8.136338242723197
Sale_to_current_assets,22,27,32,22,39,22,28.4,7.231873892705818
Current_debt_to_total_debt_Ratio,45,22,34,40,44,22,37.0,9.433981132056603
Operating_cash_flow_to_sales,32,2,23,23,27,23,21.4,11.458621208504974
Return_from_market,23,25,29,36,34,23,29.4,5.594640292279745
Total_asset_turnover,26,26,24,27,24,24,25.4,1.3416407864998738
P_to_E,24,33,45,31,28,24,32.2,7.918333157931661
Profit_margin_before_interest_and_taxes,31,30,26,25,32,25,28.8,3.1144823004794873
EPS,42,28,41,33,43,28,37.4,6.58027355054484
Debt_to_total_assets_ratio,28,45,43,41,42,28,39.8,6.760177512462227
Cash_flow_returns_to_sales,30,37,18,30,25,30,28.0,7.035623639735144
ROI,40,34,30,35,37,30,35.2,3.7013511046643495
Average_payment_period,35,31,31,39,33,31,33.8,3.3466401061363023
P_to_S,33,43,33,32,31,33,34.4,4.878524367060187
Gross_profit_margin,34,42,27,34,29,34,33.2,5.805170109479997
Operating_profit_margin,36,44,38,43,35,35,39.2,4.08656334834051
Cash_to_total_assets_ratio,44,39,35,38,45,35,40.2,4.207136793592526
Operating_assets_Ratio,41,36,39,45,38,36,39.8,3.420526275297414
EPS_growth,39,41,44,37,40,37,40.2,2.588435821108957
Working_capital_return,43,40,40,44,30,40,39.4,5.5497747702046425
Total_income_growth,37,35,42,42,36,42,38.4,3.361547262794322
