Algorithm,Number_of_Features,cross_validation_accuracy_mean,cross_validation_accuracy_std,test_accuracy_mean,test_accuracy_std,specificity_mean,specificity_std,sensitivity_mean,sensitivity_std,mcc_mean,mcc_std,f1_mean,f1_std,auc_roc_mean,auc_roc_std,aupr_mean,aupr_std,best_param_fold_1,best_param_fold_2,best_param_fold_3,best_param_fold_4,best_param_fold_5
LR,1,51.33,1.23,38.32,4.96,98.88,0.97,3.16,4.28,4.42,6.81,5.75,7.51,57.01,2.31,68.21,3.57,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4148148148148147), np.int64(1): np.float64(0.7732793522267206)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3192567567567568), np.int64(1): np.float64(0.8051546391752578)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.322635135135135), np.int64(1): np.float64(0.8039014373716632)}, 'C': 0.001}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3452380952380953), np.int64(1): np.float64(0.795774647887324)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3713768115942029), np.int64(1): np.float64(0.7869022869022869)}, 'C': 10}"
LR,2,53.58,1.58,43.3,2.27,94.26,3.32,13.14,7.66,10.28,6.91,21.7,11.74,61.05,3.56,71.98,6.55,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4148148148148147), np.int64(1): np.float64(0.7732793522267206)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3192567567567568), np.int64(1): np.float64(0.8051546391752578)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.322635135135135), np.int64(1): np.float64(0.8039014373716632)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3452380952380953), np.int64(1): np.float64(0.795774647887324)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3713768115942029), np.int64(1): np.float64(0.7869022869022869)}, 'C': 10}"
LR,3,54.27,1.29,43.69,2.98,93.95,3.7,14.05,6.65,12.4,4.01,23.29,9.37,61.86,3.84,72.93,5.06,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4148148148148147), np.int64(1): np.float64(0.7732793522267206)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3192567567567568), np.int64(1): np.float64(0.8051546391752578)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.322635135135135), np.int64(1): np.float64(0.8039014373716632)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3452380952380953), np.int64(1): np.float64(0.795774647887324)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3713768115942029), np.int64(1): np.float64(0.7869022869022869)}, 'C': 10}"
LR,4,54.4,1.26,43.49,2.78,93.41,3.87,14.06,6.43,11.34,4.28,23.28,9.12,61.96,3.87,73.04,4.71,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4148148148148147), np.int64(1): np.float64(0.7732793522267206)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3192567567567568), np.int64(1): np.float64(0.8051546391752578)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.322635135135135), np.int64(1): np.float64(0.8039014373716632)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3452380952380953), np.int64(1): np.float64(0.795774647887324)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3713768115942029), np.int64(1): np.float64(0.7869022869022869)}, 'C': 10}"
LR,5,54.55,1.25,43.7,2.96,93.41,3.87,14.36,6.88,11.62,5.04,23.68,9.64,62.26,4.12,73.22,4.74,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4148148148148147), np.int64(1): np.float64(0.7732793522267206)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3192567567567568), np.int64(1): np.float64(0.8051546391752578)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.322635135135135), np.int64(1): np.float64(0.8039014373716632)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3452380952380953), np.int64(1): np.float64(0.795774647887324)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3713768115942029), np.int64(1): np.float64(0.7869022869022869)}, 'C': 10}"
LR,6,54.49,1.21,43.9,3.13,93.41,3.87,14.68,7.11,11.97,5.36,24.12,9.9,62.47,4.15,73.3,4.75,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4148148148148147), np.int64(1): np.float64(0.7732793522267206)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3192567567567568), np.int64(1): np.float64(0.8051546391752578)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.322635135135135), np.int64(1): np.float64(0.8039014373716632)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3452380952380953), np.int64(1): np.float64(0.795774647887324)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3713768115942029), np.int64(1): np.float64(0.7869022869022869)}, 'C': 10}"
LR,7,54.53,1.27,43.9,3.13,93.41,3.87,14.68,7.11,11.97,5.36,24.12,9.9,62.54,4.18,73.34,4.81,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4148148148148147), np.int64(1): np.float64(0.7732793522267206)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3192567567567568), np.int64(1): np.float64(0.8051546391752578)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.322635135135135), np.int64(1): np.float64(0.8039014373716632)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3452380952380953), np.int64(1): np.float64(0.795774647887324)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3713768115942029), np.int64(1): np.float64(0.7869022869022869)}, 'C': 10}"
LR,8,54.75,1.29,45.26,2.07,93.09,3.77,16.92,6.78,14.09,5.33,27.42,9.52,62.23,4.26,73.46,4.87,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4148148148148147), np.int64(1): np.float64(0.7732793522267206)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3192567567567568), np.int64(1): np.float64(0.8051546391752578)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.322635135135135), np.int64(1): np.float64(0.8039014373716632)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3452380952380953), np.int64(1): np.float64(0.795774647887324)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3713768115942029), np.int64(1): np.float64(0.7869022869022869)}, 'C': 10}"
LR,9,54.83,1.24,45.26,2.07,93.09,3.77,16.92,6.78,14.09,5.33,27.42,9.52,62.16,4.26,73.42,4.87,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4148148148148147), np.int64(1): np.float64(0.7732793522267206)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3192567567567568), np.int64(1): np.float64(0.8051546391752578)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.322635135135135), np.int64(1): np.float64(0.8039014373716632)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3452380952380953), np.int64(1): np.float64(0.795774647887324)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3713768115942029), np.int64(1): np.float64(0.7869022869022869)}, 'C': 10}"
LR,10,55.52,1.23,46.37,3.13,91.54,4.6,19.82,7.9,14.85,5.96,30.97,10.64,62.2,4.37,73.5,5.06,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4148148148148147), np.int64(1): np.float64(0.7732793522267206)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3192567567567568), np.int64(1): np.float64(0.8051546391752578)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.322635135135135), np.int64(1): np.float64(0.8039014373716632)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3452380952380953), np.int64(1): np.float64(0.795774647887324)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.3713768115942029), np.int64(1): np.float64(0.7869022869022869)}, 'C': 10}"
