Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,2,2,2,3,3,2,2.4,0.5477225575051661
ROA,4,3,3,4,4,4,3.6,0.5477225575051661
Sales_growth_rate,3,4,4,2,7,4,4.0,1.8708286933869707
P_to_B,5,6,5,5,5,5,5.2,0.44721359549995787
Operating_assets_Ratio,6,7,6,6,6,6,6.2,0.44721359549995787
ROE,7,5,7,7,2,7,5.6,2.1908902300206643
Cash_to_total_assets_ratio,8,8,9,9,8,8,8.4,0.5477225575051662
P_to_S,30,34,31,8,32,8,27.0,10.723805294763608
Net_profit_margin,9,9,11,10,10,9,9.8,0.8366600265340756
Operating_profit_margin,10,11,14,15,17,10,13.4,2.8809720581775866
DPS,15,16,10,13,18,10,14.4,3.0495901363953815
EPS,11,10,8,12,12,12,10.6,1.6733200530681511
DuPont_Ratio,12,13,12,17,9,12,12.6,2.8809720581775866
Profit_margin_before_interest_and_taxes,13,12,13,16,13,13,13.4,1.51657508881031
Return_ratio_without_risk,14,17,23,14,20,14,17.6,3.9115214431215892
EPS_growth,21,18,20,19,14,14,18.4,2.701851217221259
Gross_profit_margin,16,14,15,29,19,14,18.6,6.107372593840988
Debt_to_equity_ratio,17,20,16,24,15,15,18.4,3.646916505762094
Equity_Ratio,18,21,17,25,16,16,19.4,3.646916505762094
Stock_market_value,23,29,25,18,22,18,23.4,4.03732584763727
Current_assets_ratio,33,28,18,22,29,18,26.0,5.958187643906492
Total_income_growth,20,19,19,20,11,19,17.8,3.8340579025361627
Sale_to_current_assets,19,22,33,28,35,19,27.4,6.87749954561976
Current_ratio,34,24,22,40,21,21,28.2,8.378544026261364
Fixed_asset_turnover,27,33,21,32,30,21,28.6,4.827007354458868
Quick_Ratio,36,25,24,39,23,23,29.4,7.503332592921628
Liquidity_ratios,43,23,29,36,25,23,31.2,8.258329128825032
Net_profit_to_sale,24,27,27,23,24,24,25.0,1.8708286933869707
Profit_margin_growth_rate,22,26,26,30,27,26,26.2,2.8635642126552705
Net_profit_to_Gross_profit,25,30,28,26,26,26,27.0,2.0
Operating_profit_to_sale,29,31,30,27,28,27,29.0,1.5811388300841898
Debt_to_total_assets_ratio,28,42,43,33,38,28,36.8,6.300793600809345
Net_working_capital,31,32,32,21,31,31,29.4,4.722287581247038
Working_capital_return,32,35,35,34,34,34,34.0,1.224744871391589
Total_asset_turnover,40,39,34,37,41,34,38.2,2.7748873851023217
P_to_E,26,36,36,35,33,36,33.2,4.207136793592526
Capital,38,40,37,45,36,36,39.2,3.5637059362410923
Average_payment_period,37,15,38,38,39,38,33.4,10.310189135025604
Operating_cash_flow_to_sales,39,37,39,11,43,39,33.8,12.93058390019569
Cost_to_sales_ratio,35,41,40,31,40,40,37.4,4.277849927241488
Net_return_on_working_capital,41,43,41,41,42,41,41.6,0.8944271909999159
Current_debt_to_total_debt_Ratio,42,44,42,42,45,42,43.0,1.4142135623730951
Cash_flow_returns_to_sales,44,38,45,43,44,44,42.8,2.7748873851023217
Longterm_debt_to_equity_ratio,45,45,44,44,37,44,43.0,3.391164991562634
