Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,4,2,2,2,3,2,2.6,0.8944271909999159
Sales_growth_rate,2,4,5,5,2,2,3.6,1.5165750888103102
ROA,5,3,4,3,4,3,3.8,0.8366600265340756
Operating_assets_Ratio,3,5,3,4,7,3,4.4,1.6733200530681511
P_to_B,6,6,6,6,6,6,6.0,0.0
ROE,7,7,7,7,5,7,6.6,0.8944271909999159
Net_profit_margin,10,8,9,8,9,8,8.8,0.8366600265340756
Cash_to_total_assets_ratio,9,9,8,9,10,9,9.0,0.7071067811865476
Operating_profit_margin,15,10,11,12,13,10,12.2,1.9235384061671343
EPS,8,11,10,11,12,11,10.4,1.51657508881031
DPS,11,15,19,16,18,11,15.8,3.1144823004794873
DuPont_Ratio,12,13,12,13,11,12,12.2,0.8366600265340756
Gross_profit_margin,22,14,14,15,17,14,16.4,3.361547262794322
Equity_Ratio,14,16,22,18,14,14,16.8,3.3466401061363023
Profit_margin_growth_rate,27,31,30,14,33,14,27.0,7.582875444051551
Stock_market_value,23,20,15,22,25,15,21.0,3.8078865529319543
Profit_margin_before_interest_and_taxes,16,12,13,10,16,16,13.4,2.6076809620810595
Fixed_asset_turnover,17,22,16,20,26,16,20.2,4.024922359499621
Debt_to_equity_ratio,13,17,21,17,15,17,16.6,2.966479394838265
Net_profit_to_Gross_profit,25,19,18,23,22,18,21.4,2.8809720581775866
Sale_to_current_assets,18,27,25,19,28,18,23.4,4.61519230368573
Debt_to_total_assets_ratio,19,36,44,31,41,19,34.2,9.833615815151616
Operating_cash_flow_to_sales,40,38,42,39,19,19,35.6,9.396807968666806
Operating_profit_to_sale,26,21,20,25,24,20,23.2,2.588435821108957
Total_income_growth,20,26,38,24,31,20,27.8,6.942621983083913
Net_profit_to_sale,24,18,17,21,21,21,20.2,2.7748873851023212
EPS_growth,21,32,41,30,36,21,32.0,7.44983221287567
Return_ratio_without_risk,38,23,29,35,30,23,31.0,5.787918451395113
Cost_to_sales_ratio,36,28,43,37,23,23,33.4,7.893034904268446
P_to_E,31,25,24,26,35,24,28.2,4.658325879540846
Net_working_capital,29,24,23,27,27,27,26.0,2.449489742783178
P_to_S,28,30,28,29,8,28,24.6,9.316651759081694
Current_assets_ratio,32,33,32,28,39,32,32.8,3.96232255123179
Working_capital_return,33,34,33,32,38,33,34.0,2.345207879911715
Capital,34,29,27,33,34,34,31.4,3.209361307176242
Liquidity_ratios,30,41,34,34,29,34,33.6,4.722287581247038
Average_payment_period,35,35,35,36,20,35,32.2,6.833739825307955
Net_return_on_working_capital,39,44,37,40,42,37,40.4,2.701851217221259
Quick_Ratio,43,42,40,41,37,37,40.6,2.3021728866442674
Total_asset_turnover,41,39,39,38,40,39,39.4,1.140175425099138
Current_ratio,42,40,36,42,32,42,38.4,4.33589667773576
Current_debt_to_total_debt_Ratio,37,43,26,44,43,43,38.6,7.569676347110225
Longterm_debt_to_equity_ratio,44,45,45,43,44,44,44.2,0.8366600265340756
Cash_flow_returns_to_sales,45,37,31,45,45,45,40.6,6.387487769068525
