Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,2,3,3,2,2,2,2.4,0.5477225575051661
Sales_growth_rate,3,2,5,3,6,3,3.8,1.6431676725154984
ROA,4,4,4,5,3,4,4.0,0.7071067811865476
ROE,6,5,2,4,4,4,4.2,1.4832396974191326
P_to_B,7,6,6,6,5,6,6.0,0.7071067811865476
Operating_assets_Ratio,5,7,7,7,7,7,6.6,0.8944271909999157
Cash_to_total_assets_ratio,9,9,12,8,8,8,9.2,1.6431676725154982
P_to_S,29,8,34,26,30,8,25.4,10.13903348450926
Net_profit_margin,8,11,9,10,9,9,9.4,1.1401754250991378
EPS,10,12,8,9,10,10,9.8,1.4832396974191324
Operating_profit_margin,11,10,13,11,11,11,11.2,1.0954451150103324
DuPont_Ratio,12,17,14,23,15,12,16.2,4.207136793592526
Stock_market_value,23,20,22,12,18,12,19.0,4.358898943540674
Gross_profit_margin,20,15,16,21,13,13,17.0,3.391164991562634
Operating_cash_flow_to_sales,41,13,40,29,34,13,31.4,11.371015785759864
Profit_margin_before_interest_and_taxes,13,14,11,14,12,14,12.8,1.3038404810405297
DPS,14,16,10,13,14,14,13.4,2.1908902300206643
Fixed_asset_turnover,18,27,15,20,16,15,19.2,4.764451699828638
Debt_to_equity_ratio,15,25,18,32,22,15,22.4,6.58027355054484
Net_profit_to_sale,24,18,21,16,17,16,19.2,3.271085446759225
Equity_Ratio,16,26,19,33,23,16,23.4,6.58027355054484
Total_income_growth,17,33,23,24,25,17,24.4,5.727128425310542
Current_assets_ratio,27,23,20,19,19,19,21.6,3.4351128074635335
Operating_profit_to_sale,26,21,24,18,21,21,22.0,3.082207001484488
Sale_to_current_assets,21,30,27,25,28,21,26.2,3.420526275297414
Profit_margin_growth_rate,22,31,17,22,24,22,23.2,5.06951674225463
Average_payment_period,36,22,38,34,37,22,33.4,6.542170893518452
Net_profit_to_Gross_profit,25,19,25,17,20,25,21.2,3.63318042491699
EPS_growth,19,36,30,27,27,27,27.8,6.140032573203501
Net_working_capital,28,24,28,15,26,28,24.2,5.403702434442518
Liquidity_ratios,35,28,29,28,29,28,29.8,2.949576240750525
Return_ratio_without_risk,30,29,26,30,33,30,29.6,2.5099800796022267
Working_capital_return,33,34,36,31,32,31,33.2,1.9235384061671343
Debt_to_total_assets_ratio,31,45,44,38,42,31,40.0,5.70087712549569
Capital,32,32,35,35,31,32,33.0,1.8708286933869707
Cost_to_sales_ratio,38,35,42,41,43,35,39.8,3.271085446759225
P_to_E,34,39,37,37,35,37,36.4,1.9493588689617927
Total_asset_turnover,37,38,39,36,39,39,37.8,1.3038404810405297
Quick_Ratio,40,40,32,39,40,40,38.2,3.492849839314596
Current_ratio,39,42,31,42,36,42,38.0,4.636809247747852
Net_return_on_working_capital,42,43,41,43,38,43,41.4,2.073644135332772
Longterm_debt_to_equity_ratio,43,44,33,44,45,44,41.8,4.969909455915671
Current_debt_to_total_debt_Ratio,44,41,43,40,44,44,42.4,1.8165902124584952
Cash_flow_returns_to_sales,45,37,45,45,41,45,42.6,3.5777087639996634
