Features,1,2,3,4,5,Mode,Mean,Std
P_to_B,1,1,1,1,1,1,1.0,0.0
DuPont_Ratio,5,2,2,8,2,2,3.8,2.6832815729997477
Capital,2,6,11,3,3,3,5.0,3.6742346141747673
Quick_Ratio,24,8,3,10,7,3,10.4,8.018728078691781
Operating_cash_flow_to_sales,3,19,38,31,23,3,22.8,13.274034804836093
Net_profit_to_sale,8,4,5,4,4,4,5.0,1.7320508075688772
Current_ratio,26,10,4,11,8,4,11.8,8.378544026261364
Operating_profit_to_sale,6,5,9,5,5,5,6.0,1.7320508075688772
Net_profit_to_Gross_profit,4,3,6,2,6,6,4.2,1.7888543819998317
Net_working_capital,7,7,10,6,9,7,7.8,1.6431676725154984
Debt_to_equity_ratio,15,11,7,24,12,7,13.8,6.3796551630946325
Gross_profit_margin,11,38,20,7,32,7,21.6,13.277801022759755
Equity_Ratio,14,12,8,23,11,8,13.6,5.683308895353129
Stock_market_value,16,9,12,9,10,9,11.2,2.949576240750525
Cost_to_sales_ratio,9,18,23,15,13,9,15.6,5.272570530585627
ROE,10,13,25,14,16,10,15.6,5.683308895353129
Cash_flow_returns_to_sales,13,21,19,12,26,12,18.2,5.805170109479997
Fixed_asset_turnover,30,32,13,29,37,13,28.2,9.038805230781334
Operating_profit_margin,19,44,31,13,40,13,29.4,13.277801022759755
Current_debt_to_total_debt_Ratio,23,16,14,17,15,14,17.0,3.5355339059327378
EPS,21,27,40,25,14,14,25.4,9.555103348473004
Operating_assets_Ratio,20,15,22,26,30,15,22.6,5.727128425310541
P_to_E,35,39,15,44,25,15,31.6,11.610340218959994
Liquidity_ratios,32,17,16,18,21,16,20.8,6.534523701081817
Profit_margin_growth_rate,39,29,28,16,20,16,26.4,8.905054744357274
Sales_growth_rate,29,30,17,34,19,17,25.8,7.395944834840239
DPS,25,26,45,22,17,17,27.0,10.653637876331258
Longterm_debt_to_equity_ratio,12,14,18,20,18,18,16.4,3.286335345030997
Return_from_market,18,23,26,30,34,18,26.2,6.180614856144977
Return_ratio_without_risk,28,35,37,19,27,19,29.2,7.155417527999327
Current_assets_ratio,41,20,43,39,45,20,37.6,10.08959860450355
Net_profit_margin,45,25,21,41,22,21,30.8,11.32254388377453
Average_payment_period,22,36,32,35,31,22,31.2,5.540758070878027
Sale_to_current_assets,31,24,24,21,41,24,28.2,8.043631020876083
P_to_S,17,22,27,27,24,27,23.4,4.159326868617084
ROI,27,45,39,32,43,27,37.2,7.5630681604756145
Total_asset_turnover,37,34,33,36,28,28,33.6,3.5071355833500366
ROA,34,37,29,42,33,29,35.0,4.847679857416329
Net_return_on_working_capital,33,31,30,33,29,33,31.2,1.7888543819998317
Total_income_growth,36,33,34,40,39,33,36.4,3.049590136395381
Profit_margin_before_interest_and_taxes,42,40,35,43,35,35,39.0,3.8078865529319543
EPS_growth,40,28,36,38,36,36,35.6,4.560701700396551
Debt_to_total_assets_ratio,38,42,41,45,44,38,42.0,2.7386127875258306
Cash_to_total_assets_ratio,44,41,42,37,42,42,41.2,2.588435821108957
Working_capital_return,43,43,44,28,38,43,39.2,6.685805860178712
