Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
Sales_growth_rate,3,2,5,2,2,2,2.8,1.3038404810405297
ROI,2,3,2,3,3,3,2.6,0.5477225575051661
ROA,4,4,3,4,4,4,3.8,0.4472135954999579
Operating_assets_Ratio,6,5,7,5,5,5,5.6,0.8944271909999159
P_to_B,5,6,6,6,6,6,5.8,0.44721359549995787
ROE,7,7,4,7,7,7,6.4,1.3416407864998738
P_to_S,8,9,11,8,8,8,8.8,1.3038404810405297
EPS,12,8,13,11,10,8,10.8,1.9235384061671346
Operating_cash_flow_to_sales,9,12,9,15,9,9,10.8,2.6832815729997477
Net_profit_margin,10,14,12,9,13,9,11.6,2.073644135332772
Cash_to_total_assets_ratio,11,10,10,10,12,10,10.6,0.8944271909999159
DPS,17,11,20,26,21,11,19.0,5.522680508593631
Operating_profit_margin,13,13,8,13,11,13,11.6,2.1908902300206643
DuPont_Ratio,23,17,16,14,24,14,18.8,4.43846820423443
Stock_market_value,15,15,23,12,14,15,15.8,4.207136793592526
Gross_profit_margin,22,19,15,24,25,15,21.0,4.06201920231798
Profit_margin_before_interest_and_taxes,14,16,14,16,16,16,15.2,1.0954451150103324
Current_assets_ratio,21,28,17,17,15,17,19.6,5.176871642217914
Total_income_growth,16,18,21,18,17,18,18.0,1.8708286933869707
Fixed_asset_turnover,30,21,24,28,18,18,24.2,4.919349550499537
Debt_to_equity_ratio,28,29,18,22,27,18,24.8,4.658325879540847
Net_profit_to_sale,19,22,25,20,19,19,21.0,2.5495097567963922
Equity_Ratio,29,30,19,23,28,19,25.8,4.658325879540847
Sale_to_current_assets,20,23,32,33,26,20,26.8,5.630275304103699
EPS_growth,18,20,22,19,22,22,20.2,1.7888543819998317
Net_profit_to_Gross_profit,24,25,29,27,23,23,25.6,2.4083189157584592
Operating_profit_to_sale,25,24,27,25,20,25,24.2,2.588435821108957
Cost_to_sales_ratio,32,26,30,35,29,26,30.4,3.361547262794322
Profit_margin_growth_rate,27,27,28,29,31,27,28.4,1.6733200530681511
Return_ratio_without_risk,31,32,36,30,33,30,32.4,2.302172886644268
Net_working_capital,26,31,31,21,30,31,27.8,4.324349662087931
P_to_E,33,33,39,41,35,33,36.2,3.6331804249169903
Liquidity_ratios,34,34,26,34,39,34,33.4,4.669047011971501
Working_capital_return,35,35,37,36,32,35,35.0,1.8708286933869707
Capital,39,37,41,38,36,36,38.2,1.9235384061671343
Average_payment_period,36,38,34,37,37,37,36.4,1.51657508881031
Total_asset_turnover,37,41,38,39,40,37,39.0,1.5811388300841898
Current_debt_to_total_debt_Ratio,40,44,43,40,41,40,41.6,1.816590212458495
Net_return_on_working_capital,42,42,40,42,38,42,40.8,1.7888543819998317
Current_ratio,43,39,35,31,43,43,38.2,5.215361924162119
Quick_Ratio,44,40,33,32,44,44,38.6,5.813776741499454
Longterm_debt_to_equity_ratio,41,43,44,44,42,44,42.8,1.3038404810405297
Debt_to_total_assets_ratio,38,36,45,45,34,45,39.6,5.128352561983234
Cash_flow_returns_to_sales,45,45,42,43,45,45,44.0,1.4142135623730951
