Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,2,2,2,4,2,2,2.4,0.8944271909999159
Sales_growth_rate,4,4,3,2,3,3,3.2,0.8366600265340756
ROA,3,3,4,5,4,3,3.8,0.8366600265340756
P_to_B,6,5,5,6,5,5,5.4,0.5477225575051662
Operating_assets_Ratio,5,6,6,7,6,6,6.0,0.7071067811865476
ROE,7,7,7,3,7,7,6.2,1.7888543819998317
Cash_to_total_assets_ratio,10,8,8,8,8,8,8.4,0.8944271909999157
DPS,9,15,17,13,16,9,14.0,3.1622776601683795
P_to_S,26,27,9,28,25,9,23.0,7.905694150420948
EPS,8,12,10,10,10,10,10.0,1.4142135623730951
Net_profit_margin,11,9,11,9,11,11,10.2,1.0954451150103324
Operating_profit_margin,12,11,13,15,17,11,13.6,2.4083189157584592
Sale_to_current_assets,21,17,26,14,12,12,18.0,5.612486080160912
Operating_cash_flow_to_sales,37,41,12,33,34,12,31.4,11.282730166054668
DuPont_Ratio,14,13,14,11,9,14,12.2,2.16794833886788
Gross_profit_margin,15,14,29,27,20,14,21.0,6.819090848492928
Profit_margin_before_interest_and_taxes,13,10,15,12,15,15,13.0,2.1213203435596424
Profit_margin_growth_rate,20,16,28,16,19,16,19.8,4.919349550499537
EPS_growth,16,30,36,32,26,16,28.0,7.615773105863909
Total_income_growth,17,26,32,24,21,17,24.0,5.612486080160912
Debt_to_equity_ratio,18,19,18,18,14,18,17.4,1.9493588689617927
Fixed_asset_turnover,22,18,23,17,18,18,19.6,2.701851217221259
Equity_Ratio,19,20,19,19,13,19,18.0,2.8284271247461903
Return_ratio_without_risk,28,32,40,20,39,20,31.8,8.258329128825032
Cost_to_sales_ratio,32,40,20,38,36,20,33.2,7.949842765740716
Stock_market_value,23,22,16,21,22,22,20.8,2.7748873851023212
Current_assets_ratio,33,31,34,22,28,22,29.6,4.827007354458868
Net_profit_to_sale,24,21,22,23,23,23,22.6,1.140175425099138
Liquidity_ratios,34,23,24,30,24,24,27.0,4.795831523312719
Operating_profit_to_sale,25,24,27,25,27,25,25.6,1.3416407864998738
Net_profit_to_Gross_profit,27,25,25,26,29,25,26.4,1.6733200530681511
Debt_to_total_assets_ratio,29,28,38,39,31,28,33.0,5.1478150704935
Net_working_capital,30,29,21,29,30,29,27.8,3.8340579025361627
Average_payment_period,36,38,31,34,35,31,34.8,2.5884358211089573
Working_capital_return,40,36,39,31,33,31,35.8,3.8340579025361627
Current_ratio,35,33,35,35,32,35,34.0,1.4142135623730951
P_to_E,31,34,33,37,37,37,34.4,2.6076809620810595
Quick_Ratio,38,35,37,41,38,38,37.8,2.16794833886788
Net_return_on_working_capital,39,39,30,36,41,39,37.0,4.301162633521313
Total_asset_turnover,44,42,42,40,40,40,41.6,1.6733200530681511
Capital,42,37,43,42,42,42,41.2,2.387467277262665
Longterm_debt_to_equity_ratio,43,43,41,44,43,43,42.8,1.0954451150103321
Cash_flow_returns_to_sales,41,44,44,45,45,44,43.8,1.6431676725154982
Current_debt_to_total_debt_Ratio,45,45,45,43,44,45,44.4,0.8944271909999159
