Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,2,3,2,2,2,2,2.2,0.44721359549995787
ROA,3,4,4,3,4,4,3.6,0.5477225575051661
Operating_assets_Ratio,4,5,7,4,5,4,5.0,1.224744871391589
Sales_growth_rate,5,2,6,6,3,6,4.4,1.816590212458495
P_to_B,6,6,5,5,6,6,5.6,0.5477225575051662
ROE,8,7,3,7,7,7,6.4,1.9493588689617927
P_to_S,7,27,26,28,29,7,23.4,9.235799911215056
Cash_to_total_assets_ratio,10,11,8,12,9,8,10.0,1.5811388300841898
EPS,12,8,11,13,15,8,11.8,2.588435821108957
Net_profit_margin,9,9,9,8,8,9,8.6,0.5477225575051662
DPS,16,10,14,15,17,10,14.4,2.701851217221259
Operating_profit_margin,11,12,10,11,11,11,11.0,0.7071067811865476
Total_income_growth,30,26,27,29,12,12,24.8,7.328028384224504
Profit_margin_before_interest_and_taxes,13,13,12,9,10,13,11.4,1.816590212458495
DuPont_Ratio,14,14,15,10,13,14,13.2,1.9235384061671343
Gross_profit_margin,15,15,13,14,14,14,14.2,0.8366600265340756
Debt_to_equity_ratio,24,20,17,16,25,16,20.4,4.03732584763727
Net_profit_to_Gross_profit,20,17,23,21,22,17,20.6,2.302172886644268
Equity_Ratio,25,21,18,17,24,17,21.0,3.5355339059327378
Net_profit_to_sale,18,18,22,19,21,18,19.6,1.816590212458495
Fixed_asset_turnover,22,24,16,18,18,18,19.6,3.2863353450309964
Profit_margin_growth_rate,26,23,20,22,19,19,22.0,2.7386127875258306
Sale_to_current_assets,23,36,19,38,27,19,28.6,8.203657720797473
Stock_market_value,19,16,21,20,20,20,19.2,1.9235384061671343
Operating_profit_to_sale,21,19,24,23,23,23,22.0,2.0
Current_assets_ratio,31,33,36,24,30,24,30.8,4.43846820423443
Net_working_capital,27,22,25,26,26,26,25.2,1.9235384061671343
Capital,28,25,30,32,28,28,28.6,2.6076809620810595
Liquidity_ratios,33,28,29,34,31,28,31.0,2.5495097567963922
Return_ratio_without_risk,29,30,38,30,35,30,32.4,3.9115214431215892
Quick_Ratio,40,35,45,31,38,31,37.8,5.263078946776307
EPS_growth,34,32,32,33,16,32,29.4,7.536577472566709
Debt_to_total_assets_ratio,41,34,40,44,33,33,38.4,4.722287581247038
P_to_E,32,37,34,27,34,34,32.8,3.7013511046643495
Average_payment_period,38,38,35,35,36,35,36.4,1.51657508881031
Working_capital_return,36,39,28,36,32,36,34.2,4.266145801540309
Cost_to_sales_ratio,35,44,37,43,37,37,39.2,4.024922359499621
Total_asset_turnover,37,40,43,37,42,37,39.8,2.7748873851023212
Current_ratio,39,31,41,25,39,39,35.0,6.782329983125268
Operating_cash_flow_to_sales,17,41,31,40,41,41,34.0,10.392304845413264
Net_return_on_working_capital,42,29,42,39,43,42,39.0,5.787918451395113
Longterm_debt_to_equity_ratio,43,43,44,42,44,43,43.2,0.8366600265340756
Cash_flow_returns_to_sales,45,42,33,45,40,45,41.0,4.949747468305833
Current_debt_to_total_debt_Ratio,44,45,39,41,45,45,42.8,2.6832815729997477
