Features,1,2,3,4,5,Mode,Mean,Std
P_to_B,1,1,1,1,1,1,1.0,0.0
DuPont_Ratio,2,3,2,7,2,2,3.2,2.16794833886788
Net_profit_to_sale,3,6,7,3,9,3,5.6,2.6076809620810595
Net_profit_to_Gross_profit,4,4,3,2,6,4,3.8,1.4832396974191326
Quick_Ratio,6,18,11,9,4,4,9.6,5.412947441089743
Capital,8,5,5,5,3,5,5.2,1.7888543819998317
Current_ratio,9,21,12,10,5,5,11.4,5.9413803110051795
Operating_profit_to_sale,5,7,6,4,7,7,5.8,1.3038404810405297
Net_working_capital,7,9,8,6,8,8,7.6,1.1401754250991378
Gross_profit_margin,35,19,9,11,18,9,18.4,10.237187113655782
Stock_market_value,10,12,10,8,15,10,11.0,2.6457513110645907
Equity_Ratio,11,10,15,29,11,11,15.2,7.9498427657407165
Debt_to_equity_ratio,12,11,14,30,12,12,15.8,8.012490249604053
ROE,14,15,4,13,13,13,11.8,4.43846820423443
Liquidity_ratios,13,13,18,12,10,13,13.2,2.949576240750525
Fixed_asset_turnover,32,30,13,17,21,13,22.6,8.203657720797473
Cost_to_sales_ratio,28,14,24,14,14,14,18.8,6.723094525588644
Operating_profit_margin,43,34,19,15,32,15,28.6,11.458621208504974
DPS,24,29,23,19,16,16,22.2,4.969909455915671
Sale_to_current_assets,38,16,43,16,25,16,27.6,12.461942063739505
Cash_flow_returns_to_sales,36,45,16,35,19,16,30.2,12.275992831539126
Net_profit_margin,16,32,42,45,34,16,33.8,11.32254388377453
Longterm_debt_to_equity_ratio,17,8,17,25,22,17,17.8,6.457553716385176
P_to_E,22,23,41,18,31,18,27.0,9.137833441248533
Net_return_on_working_capital,31,26,20,22,24,20,24.6,4.219004621945797
Operating_assets_Ratio,20,27,44,33,39,20,32.6,9.50263121456368
Sales_growth_rate,41,42,35,31,20,20,33.8,8.927485648266257
Current_assets_ratio,39,20,45,42,35,20,36.2,9.78263768111648
Return_from_market,21,24,33,28,37,21,28.6,6.5038450166036395
EPS,27,22,22,21,17,22,21.8,3.5637059362410923
Current_debt_to_total_debt_Ratio,23,28,27,23,28,23,25.8,2.588435821108957
ROI,44,40,29,34,23,23,34.0,8.396427811873332
Profit_margin_growth_rate,18,25,25,20,36,25,24.8,6.978538528947161
Debt_to_total_assets_ratio,25,38,26,27,45,25,32.2,8.871302046486749
Operating_cash_flow_to_sales,15,2,21,26,26,26,18.0,10.024968827881711
Working_capital_return,29,33,31,37,27,27,31.4,3.847076812334269
Total_asset_turnover,30,31,28,32,29,28,30.0,1.5811388300841898
P_to_S,26,17,30,24,30,30,25.4,5.366563145999495
EPS_growth,40,36,32,43,42,32,38.6,4.560701700396552
Average_payment_period,33,37,34,36,33,33,34.6,1.816590212458495
ROA,34,44,36,40,38,34,38.4,3.8470768123342687
Total_income_growth,45,35,39,44,40,35,40.6,4.03732584763727
Cash_to_total_assets_ratio,37,43,38,41,44,37,40.6,3.0495901363953815
Return_ratio_without_risk,42,39,40,39,43,39,40.6,1.816590212458495
Profit_margin_before_interest_and_taxes,19,41,37,38,41,41,35.2,9.230384607371462
