Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
Sales_growth_rate,4,2,2,3,2,2,2.6,0.8944271909999159
ROI,2,3,3,2,3,3,2.6,0.5477225575051661
ROA,3,4,4,4,4,4,3.8,0.44721359549995787
Operating_assets_Ratio,7,5,5,6,5,5,5.6,0.8944271909999159
P_to_B,5,6,7,5,6,5,5.8,0.8366600265340756
ROE,6,7,6,7,7,7,6.6,0.5477225575051662
EPS,11,15,13,12,8,8,11.8,2.588435821108957
Cash_to_total_assets_ratio,9,8,8,9,9,9,8.6,0.5477225575051662
DuPont_Ratio,13,11,9,10,16,9,11.8,2.7748873851023212
Profit_margin_before_interest_and_taxes,10,10,14,14,12,10,12.0,2.0
DPS,14,16,18,20,10,10,15.6,3.847076812334269
Net_profit_margin,8,9,10,11,11,11,9.8,1.3038404810405297
Debt_to_equity_ratio,22,12,11,15,25,11,17.0,6.2048368229954285
Equity_Ratio,21,13,12,16,26,12,17.6,5.856620185738529
Operating_profit_margin,12,14,15,13,13,13,13.4,1.1401754250991378
Current_assets_ratio,24,20,16,21,14,14,19.0,4.0
Fixed_asset_turnover,20,31,17,18,15,15,20.2,6.300793600809346
Sale_to_current_assets,25,32,31,30,17,17,27.0,6.2048368229954285
Operating_cash_flow_to_sales,32,43,39,17,40,17,34.2,10.425929215182693
Total_income_growth,38,18,28,27,20,18,26.2,7.886697661252143
Gross_profit_margin,16,17,19,19,18,19,17.8,1.3038404810405297
Profit_margin_growth_rate,26,21,20,23,19,19,21.8,2.7748873851023212
EPS_growth,42,19,32,33,27,19,30.6,8.44393273303382
Current_ratio,37,29,21,31,34,21,30.4,6.066300355241241
Stock_market_value,15,22,22,26,22,22,21.4,3.974921382870358
Net_working_capital,23,30,26,32,28,23,27.8,3.492849839314596
P_to_E,43,23,41,39,29,23,35.0,8.602325267042627
Net_profit_to_sale,17,24,23,24,21,24,21.8,2.949576240750525
Operating_profit_to_sale,19,27,24,29,24,24,24.6,3.7815340802378077
Net_profit_to_Gross_profit,18,25,25,28,23,25,23.8,3.7013511046643495
Liquidity_ratios,34,35,33,25,31,25,31.6,3.974921382870358
Return_ratio_without_risk,33,26,35,38,37,26,33.8,4.764451699828638
Working_capital_return,31,34,27,37,35,27,32.8,3.898717737923586
P_to_S,28,28,29,8,30,28,24.6,9.316651759081692
Quick_Ratio,40,33,30,35,33,33,34.2,3.7013511046643495
Cost_to_sales_ratio,29,39,34,34,39,34,35.0,4.183300132670378
Average_payment_period,35,37,36,22,36,36,33.2,6.300793600809346
Capital,30,36,40,36,32,36,34.8,3.8987177379235853
Total_asset_turnover,39,38,37,41,38,38,38.6,1.51657508881031
Current_debt_to_total_debt_Ratio,41,42,38,45,44,38,42.0,2.7386127875258306
Net_return_on_working_capital,27,40,42,40,43,40,38.4,6.50384501660364
Debt_to_total_assets_ratio,36,41,43,42,41,41,40.6,2.7018512172212596
Longterm_debt_to_equity_ratio,45,44,44,43,42,44,43.6,1.1401754250991378
Cash_flow_returns_to_sales,44,45,45,44,45,45,44.6,0.5477225575051661
