Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,9,3,1,7,6,1,5.2,3.1937438845342627
Capital,1,9,4,6,7,1,5.4,3.0495901363953815
Gross_profit_margin,7,10,19,1,1,1,7.6,7.46993975879324
P_to_B,2,4,3,2,2,2,2.6,0.8944271909999159
Quick_Ratio,14,2,11,22,10,2,11.8,7.224956747275377
Net_profit_to_Gross_profit,3,5,5,4,3,3,4.0,1.0
Operating_profit_to_sale,4,7,6,5,5,5,5.4,1.1401754250991378
Net_profit_to_sale,6,6,2,3,4,6,4.2,1.788854381999832
Net_working_capital,5,8,7,10,8,8,7.6,1.816590212458495
Stock_market_value,8,11,8,9,9,8,9.0,1.224744871391589
Operating_cash_flow_to_sales,32,40,25,8,37,8,28.4,12.739701723352868
Equity_Ratio,21,12,9,13,22,9,15.4,5.770615218501404
Debt_to_equity_ratio,22,13,10,12,23,10,16.0,6.041522986797286
ROE,10,18,22,23,14,10,17.4,5.458937625582472
Operating_profit_margin,15,21,42,11,11,11,20.0,12.96148139681572
Current_ratio,18,1,12,20,12,12,12.6,7.4027022093287
Return_from_market,12,24,41,31,25,12,26.6,10.597169433391164
Cost_to_sales_ratio,13,17,13,14,16,13,14.6,1.816590212458495
Liquidity_ratios,25,15,14,25,15,15,18.8,5.674504383644442
Longterm_debt_to_equity_ratio,24,19,17,15,20,15,19.0,3.391164991562634
Sale_to_current_assets,17,39,16,16,13,16,20.2,10.61602562167217
Debt_to_total_assets_ratio,16,16,30,38,29,16,25.8,9.602083107326242
Fixed_asset_turnover,23,14,27,17,17,17,19.6,5.272570530585627
Current_debt_to_total_debt_Ratio,19,22,39,21,18,18,23.8,8.64291617453276
P_to_S,31,32,34,18,30,18,29.0,6.324555320336759
Working_capital_return,30,35,18,33,32,18,29.6,6.730527468185536
Cash_flow_returns_to_sales,11,26,32,19,19,19,21.4,7.956129712366434
Net_return_on_working_capital,37,20,24,26,21,20,25.6,6.8044103344816005
Sales_growth_rate,43,28,20,30,33,20,30.8,8.348652585896719
Profit_margin_before_interest_and_taxes,20,43,38,35,31,20,33.4,8.677557259966656
Current_assets_ratio,29,45,21,27,41,21,32.6,10.039920318408905
Net_profit_margin,26,27,23,45,44,23,33.0,10.606601717798213
Profit_margin_growth_rate,27,23,31,24,24,24,25.8,3.271085446759225
P_to_E,39,25,40,28,38,25,34.0,6.96419413859206
ROA,38,30,26,41,42,26,35.4,7.05691150575094
EPS,33,37,28,32,27,27,31.4,4.03732584763727
ROI,28,42,37,44,36,28,37.4,6.228964600958975
Total_asset_turnover,35,29,33,29,28,29,30.8,3.03315017762062
Cash_to_total_assets_ratio,42,44,29,37,43,29,39.0,6.2048368229954285
Operating_assets_Ratio,41,33,44,42,45,33,41.0,4.743416490252569
DPS,34,34,15,34,26,34,28.6,8.35463942968217
Total_income_growth,40,41,45,39,35,35,40.0,3.605551275463989
Average_payment_period,36,36,35,40,34,36,36.2,2.2803508501982757
Return_ratio_without_risk,45,31,36,36,39,36,37.4,5.128352561983234
EPS_growth,44,38,43,43,40,43,41.6,2.5099800796022267
