Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,1,1,7,2,3,1,2.8,2.4899799195977463
Capital,8,6,5,3,1,1,4.6,2.701851217221259
P_to_B,3,4,8,1,7,1,4.6,2.8809720581775866
Operating_cash_flow_to_sales,24,29,1,21,20,1,19.0,10.653637876331258
Net_profit_to_Gross_profit,5,2,2,5,2,2,3.2,1.6431676725154984
Current_ratio,2,7,10,13,9,2,8.2,4.08656334834051
Net_profit_to_sale,4,3,3,4,5,3,3.8,0.8366600265340756
Operating_profit_to_sale,7,5,4,6,4,4,5.2,1.3038404810405297
Quick_Ratio,6,11,17,12,10,6,11.2,3.96232255123179
Stock_market_value,10,10,6,8,8,8,8.4,1.6733200530681511
Fixed_asset_turnover,21,8,24,16,14,8,16.6,6.228964600958975
Net_working_capital,9,9,9,7,6,9,8.0,1.4142135623730951
Equity_Ratio,12,16,13,10,11,10,12.4,2.3021728866442674
Debt_to_equity_ratio,13,17,14,11,12,11,13.4,2.3021728866442674
EPS_growth,14,43,11,33,30,11,26.2,13.442470011125188
Current_assets_ratio,18,25,15,23,13,13,18.8,5.118593556827891
Return_ratio_without_risk,33,13,30,39,36,13,30.2,10.183319694480774
Sale_to_current_assets,27,14,35,25,17,14,23.6,8.35463942968217
Return_from_market,17,35,33,15,15,15,23.0,10.099504938362077
Total_income_growth,16,45,16,40,34,16,30.2,13.535139452550904
EPS,39,41,32,17,35,17,32.8,9.497368056467012
Liquidity_ratios,23,15,18,18,18,18,18.4,2.8809720581775866
Cost_to_sales_ratio,11,22,19,22,19,19,18.6,4.505552130427524
Profit_margin_growth_rate,36,23,25,19,44,19,29.4,10.310189135025604
P_to_E,34,19,40,36,43,19,34.4,9.289779329994873
ROA,25,20,28,43,26,20,28.4,8.677557259966655
Current_debt_to_total_debt_Ratio,35,38,20,44,39,20,35.2,9.093954035511725
Net_profit_margin,15,21,12,30,21,21,19.8,6.906518659932803
Profit_margin_before_interest_and_taxes,26,34,21,37,29,21,29.4,6.348228099241551
Longterm_debt_to_equity_ratio,19,12,22,20,22,22,19.0,4.123105625617661
ROE,20,28,23,14,23,23,21.6,5.128352561983234
Cash_flow_returns_to_sales,42,24,41,24,24,24,31.0,9.591663046625438
Operating_assets_Ratio,28,44,45,27,25,25,33.8,9.833615815151617
Total_asset_turnover,31,26,31,26,27,26,28.2,2.588435821108957
Working_capital_return,40,27,36,45,42,27,38.0,6.96419413859206
P_to_S,29,31,29,28,28,28,29.0,1.224744871391589
Average_payment_period,30,33,37,31,32,30,32.6,2.701851217221259
Net_return_on_working_capital,32,32,27,29,31,32,30.2,2.16794833886788
ROI,41,36,39,34,45,34,39.0,4.301162633521313
DPS,37,37,34,9,33,37,30.0,11.874342087037917
Sales_growth_rate,22,18,38,38,16,38,26.4,10.807404868885037
Gross_profit_margin,38,40,42,42,40,40,40.4,1.6733200530681511
Debt_to_total_assets_ratio,45,30,26,41,41,41,36.6,8.142481194328912
Cash_to_total_assets_ratio,43,39,43,35,38,43,39.6,3.4351128074635335
Operating_profit_margin,44,42,44,32,37,44,39.8,5.215361924162119
