Features,1,2,3,4,5,Mode,Mean,Std
P_to_B,8,1,1,2,1,1,2.6,3.0495901363953815
Capital,1,2,2,5,6,2,3.2,2.16794833886788
DuPont_Ratio,9,3,3,1,2,3,3.6,3.1304951684997055
Quick_Ratio,12,10,7,3,3,3,7.0,4.06201920231798
Net_profit_to_sale,5,4,4,6,5,4,4.8,0.8366600265340756
Net_profit_to_Gross_profit,4,5,5,7,4,4,5.0,1.224744871391589
Operating_profit_to_sale,3,6,6,8,7,6,6.0,1.8708286933869707
Net_working_capital,6,7,10,13,9,6,9.0,2.7386127875258306
Stock_market_value,7,8,9,11,10,7,9.0,1.5811388300841898
Current_ratio,10,11,8,4,8,8,8.2,2.6832815729997477
DPS,17,9,15,20,18,9,15.8,4.207136793592526
Debt_to_equity_ratio,14,14,11,10,11,11,12.0,1.8708286933869707
Equity_Ratio,13,13,12,9,12,12,11.8,1.6431676725154984
Longterm_debt_to_equity_ratio,11,12,13,12,14,12,12.4,1.1401754250991378
Sale_to_current_assets,38,30,16,18,13,13,23.0,10.583005244258363
Cost_to_sales_ratio,16,20,17,14,22,14,17.8,3.1937438845342623
Return_from_market,25,23,14,34,19,14,23.0,7.44983221287567
EPS,19,15,20,26,21,15,20.2,3.96232255123179
Net_profit_margin,15,31,26,19,30,15,24.2,6.978538528947161
Gross_profit_margin,31,22,29,30,15,15,25.4,6.8044103344816
Fixed_asset_turnover,22,25,30,16,23,16,23.2,5.06951674225463
ROE,30,16,22,32,25,16,25.0,6.4031242374328485
P_to_E,23,28,21,22,17,17,22.2,3.96232255123179
Current_assets_ratio,20,17,25,23,29,17,22.8,4.604345773288535
Liquidity_ratios,27,18,18,17,16,18,19.2,4.43846820423443
Profit_margin_growth_rate,18,34,24,25,39,18,28.0,8.396427811873332
Sales_growth_rate,40,19,19,15,28,19,24.2,10.03493896344168
Cash_to_total_assets_ratio,21,41,23,36,34,21,31.0,8.631338250816034
Cash_flow_returns_to_sales,28,24,33,27,24,24,27.2,3.7013511046643495
Total_asset_turnover,29,45,27,28,26,26,31.0,7.905694150420948
P_to_S,36,27,34,37,27,27,32.2,4.868264577855235
Operating_assets_Ratio,43,38,28,40,41,28,38.0,5.873670062235365
Current_debt_to_total_debt_Ratio,33,39,32,29,37,29,34.0,4.0
Operating_cash_flow_to_sales,2,21,31,31,35,31,24.0,13.341664064126334
Average_payment_period,24,33,36,38,33,33,32.8,5.35723809439155
Debt_to_total_assets_ratio,34,40,38,39,36,34,37.4,2.4083189157584592
Net_return_on_working_capital,35,29,35,42,32,35,34.6,4.8270073544588685
ROI,41,37,44,35,43,35,40.0,3.872983346207417
EPS_growth,45,36,41,43,40,36,41.0,3.391164991562634
Operating_profit_margin,39,32,39,45,20,39,35.0,9.565563234854496
ROA,37,42,40,21,42,42,36.4,8.848728722251575
Total_income_growth,42,35,42,44,38,42,40.2,3.63318042491699
Return_ratio_without_risk,32,43,43,41,31,43,38.0,6.0
Profit_margin_before_interest_and_taxes,26,44,37,33,44,44,36.8,7.661592523751182
Working_capital_return,44,26,45,24,45,45,36.8,10.80277742064512
