Algorithm,Number_of_Features,cross_validation_accuracy_mean,cross_validation_accuracy_std,test_accuracy_mean,test_accuracy_std,specificity_mean,specificity_std,sensitivity_mean,sensitivity_std,mcc_mean,mcc_std,f1_mean,f1_std,auc_roc_mean,auc_roc_std,aupr_mean,aupr_std,best_param_fold_1,best_param_fold_2,best_param_fold_3,best_param_fold_4,best_param_fold_5
LR,1,52.41,2.31,39.21,1.88,95.82,3.73,6.05,5.01,3.26,3.33,10.58,8.72,52.05,3.38,64.28,3.25,"{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 0.01}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 0.01}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3501742160278745), np.int64(1): np.float64(0.7940573770491803)}, 'C': 1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3519163763066202), np.int64(1): np.float64(0.7934560327198364)}, 'C': 0.01}"
LR,2,52.96,2.4,39.83,0.73,93.58,3.58,8.35,3.16,4.02,2.61,14.65,5.05,58.26,4.03,69.05,2.68,"{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 0.1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 0.01}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 0.1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3501742160278745), np.int64(1): np.float64(0.7940573770491803)}, 'C': 1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3519163763066202), np.int64(1): np.float64(0.7934560327198364)}, 'C': 0.01}"
LR,3,53.81,2.14,42.62,3.26,94.43,2.76,12.28,5.52,10.64,6.18,20.8,8.41,61.0,5.09,72.27,4.05,"{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 0.1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 0.1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3501742160278745), np.int64(1): np.float64(0.7940573770491803)}, 'C': 0.1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3519163763066202), np.int64(1): np.float64(0.7934560327198364)}, 'C': 0.01}"
LR,4,53.73,2.13,43.13,3.53,95.82,2.63,12.28,5.37,13.07,7.66,21.01,8.24,62.2,4.22,72.99,3.8,"{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 0.1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3501742160278745), np.int64(1): np.float64(0.7940573770491803)}, 'C': 1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3519163763066202), np.int64(1): np.float64(0.7934560327198364)}, 'C': 0.01}"
LR,5,54.42,1.28,43.86,3.26,95.25,2.25,13.75,4.43,13.78,7.99,23.38,6.73,63.5,4.53,73.9,4.23,"{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 0.1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3501742160278745), np.int64(1): np.float64(0.7940573770491803)}, 'C': 1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3519163763066202), np.int64(1): np.float64(0.7934560327198364)}, 'C': 1}"
LR,6,54.27,1.19,43.45,3.06,94.7,1.6,13.43,4.37,12.35,6.96,22.81,6.68,63.5,4.45,73.9,4.16,"{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 0.1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3501742160278745), np.int64(1): np.float64(0.7940573770491803)}, 'C': 0.1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3519163763066202), np.int64(1): np.float64(0.7934560327198364)}, 'C': 1}"
LR,7,54.26,1.15,42.93,2.69,93.31,2.52,13.43,3.92,10.21,6.38,22.69,5.91,63.59,4.46,73.73,4.05,"{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 0.01}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3501742160278745), np.int64(1): np.float64(0.7940573770491803)}, 'C': 0.1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3519163763066202), np.int64(1): np.float64(0.7934560327198364)}, 'C': 1}"
LR,8,54.38,1.18,44.07,2.43,94.7,1.01,14.41,3.78,13.74,4.51,24.34,5.71,63.17,4.2,73.59,3.63,"{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 0.01}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3501742160278745), np.int64(1): np.float64(0.7940573770491803)}, 'C': 0.01}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3519163763066202), np.int64(1): np.float64(0.7934560327198364)}, 'C': 0.1}"
LR,9,54.45,1.24,43.76,2.5,93.86,2.05,14.41,3.82,12.38,5.29,24.23,5.76,63.2,4.13,73.43,3.67,"{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 0.01}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 0.01}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3501742160278745), np.int64(1): np.float64(0.7940573770491803)}, 'C': 0.01}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3519163763066202), np.int64(1): np.float64(0.7934560327198364)}, 'C': 1}"
LR,10,54.34,1.35,43.45,2.71,93.3,1.83,14.25,4.22,11.18,5.08,23.88,6.22,62.29,3.9,72.69,3.26,"{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 0.01}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 0.01}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3548951048951048), np.int64(1): np.float64(0.7924335378323109)}, 'C': 1}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3501742160278745), np.int64(1): np.float64(0.7940573770491803)}, 'C': 0.01}","{'random_state': 75, 'max_iter': 100, 'class_weight': {np.int64(-1): np.float64(1.3519163763066202), np.int64(1): np.float64(0.7934560327198364)}, 'C': 0.1}"
