Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROE,2,2,3,2,3,2,2.4,0.5477225575051661
Sales_growth_rate,5,7,2,5,2,2,4.2,2.16794833886788
P_to_B,7,4,6,3,5,3,5.0,1.5811388300841898
ROI,3,3,4,4,4,4,3.6,0.5477225575051661
ROA,4,5,5,6,7,5,5.4,1.1401754250991378
Operating_assets_Ratio,6,6,7,7,6,6,6.4,0.5477225575051662
Cash_to_total_assets_ratio,8,9,9,8,8,8,8.4,0.5477225575051662
Net_profit_margin,9,8,13,9,9,9,9.6,1.9493588689617927
EPS,10,10,10,10,10,10,10.0,0.0
Stock_market_value,19,11,24,18,20,11,18.4,4.722287581247038
Profit_margin_before_interest_and_taxes,11,12,16,13,12,12,12.8,1.9235384061671343
Sale_to_current_assets,15,21,19,12,23,12,18.0,4.47213595499958
DuPont_Ratio,13,20,11,15,13,13,14.4,3.4351128074635335
Operating_profit_margin,12,13,14,14,11,14,12.8,1.3038404810405297
DPS,14,14,12,11,14,14,13.0,1.4142135623730951
Net_profit_to_sale,20,15,25,19,18,15,19.4,3.646916505762094
Operating_cash_flow_to_sales,38,34,15,35,39,15,32.2,9.833615815151616
Gross_profit_margin,16,16,18,17,15,16,16.4,1.1401754250991378
Net_working_capital,26,18,30,23,27,18,24.8,4.54972526643093
Net_profit_to_Gross_profit,22,19,27,20,21,19,21.8,3.1144823004794873
Fixed_asset_turnover,21,22,29,21,19,21,22.4,3.8470768123342687
Operating_profit_to_sale,24,17,28,22,22,22,22.6,3.9749213828703582
Average_payment_period,40,37,22,34,38,22,34.2,7.155417527999326
Profit_margin_growth_rate,23,26,31,24,28,23,26.4,3.209361307176242
Quick_Ratio,42,40,23,38,37,23,36.0,7.516648189186454
Return_ratio_without_risk,35,24,32,16,24,24,26.2,7.496665925596525
Debt_to_equity_ratio,18,27,20,25,25,25,23.0,3.8078865529319543
Debt_to_total_assets_ratio,25,41,40,27,31,25,32.8,7.362064927722384
Equity_Ratio,17,28,21,26,26,26,23.6,4.505552130427524
P_to_S,28,29,8,28,33,28,25.2,9.833615815151617
Total_income_growth,29,36,34,29,17,29,29.0,7.3824115301167
Current_ratio,27,30,17,30,32,30,27.2,5.974947698515862
Liquidity_ratios,31,31,26,37,30,31,31.0,3.9370039370059056
Working_capital_return,30,32,39,32,40,32,34.6,4.560701700396552
Longterm_debt_to_equity_ratio,32,45,35,44,42,32,39.6,5.770615218501403
Capital,33,35,38,33,35,33,34.8,2.04939015319192
Cash_flow_returns_to_sales,41,33,37,40,36,33,37.4,3.209361307176242
Cost_to_sales_ratio,44,42,33,45,43,33,41.4,4.827007354458868
P_to_E,34,25,41,31,34,34,33.0,5.787918451395113
Current_assets_ratio,36,23,36,42,29,36,33.2,7.328028384224504
Total_asset_turnover,39,38,42,39,41,39,39.8,1.6431676725154982
EPS_growth,37,43,43,36,16,43,35.0,11.113055385446435
Net_return_on_working_capital,45,39,44,43,44,44,43.0,2.345207879911715
Current_debt_to_total_debt_Ratio,43,44,45,41,45,45,43.6,1.6733200530681511
