Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,2,2,2,3,2,2,2.2,0.4472135954999579
ROA,3,3,3,4,3,3,3.2,0.4472135954999579
Operating_assets_Ratio,5,5,4,6,4,4,4.8,0.8366600265340756
P_to_B,6,7,5,5,5,5,5.6,0.8944271909999159
Sales_growth_rate,4,6,6,2,6,6,4.8,1.7888543819998317
ROE,7,4,7,7,7,7,6.4,1.3416407864998738
Net_profit_margin,8,9,9,10,8,8,8.8,0.8366600265340756
Cash_to_total_assets_ratio,9,8,8,11,10,8,9.2,1.3038404810405297
EPS,15,11,12,16,9,9,12.6,2.8809720581775866
Operating_profit_margin,12,10,10,14,15,10,12.2,2.280350850198276
Profit_margin_before_interest_and_taxes,11,12,11,15,13,11,12.4,1.6733200530681511
DuPont_Ratio,10,13,13,9,12,13,11.4,1.816590212458495
Equity_Ratio,14,14,17,13,17,14,15.0,1.8708286933869707
Stock_market_value,23,24,26,29,14,14,23.2,5.630275304103699
Debt_to_equity_ratio,13,15,16,12,16,16,14.4,1.816590212458495
Gross_profit_margin,16,16,14,17,22,16,17.0,3.0
DPS,17,17,15,19,11,17,15.8,3.03315017762062
Total_income_growth,18,18,18,18,20,18,18.4,0.8944271909999159
Sale_to_current_assets,19,19,22,30,24,19,22.8,4.54972526643093
EPS_growth,21,20,20,21,25,20,21.4,2.073644135332772
Profit_margin_growth_rate,20,21,24,25,28,20,23.6,3.2093613071762426
Cost_to_sales_ratio,32,33,36,20,42,20,32.6,8.049844718999243
Current_assets_ratio,35,32,21,33,30,21,30.2,5.449770637375485
Net_profit_to_sale,22,22,23,26,19,22,22.4,2.5099800796022267
Net_profit_to_Gross_profit,26,23,25,27,23,23,24.8,1.7888543819998317
Operating_cash_flow_to_sales,40,42,43,24,41,24,38.0,7.905694150420948
Operating_profit_to_sale,25,25,27,28,21,25,25.2,2.6832815729997477
Fixed_asset_turnover,24,26,19,32,26,26,25.4,4.669047011971501
Return_ratio_without_risk,27,27,28,22,27,27,26.2,2.3874672772626644
Debt_to_total_assets_ratio,28,36,31,34,29,28,31.6,3.361547262794322
P_to_S,30,29,30,8,31,30,25.6,9.864076236526156
Net_working_capital,31,28,29,31,18,31,27.4,5.412947441089743
Working_capital_return,33,30,32,35,32,32,32.4,1.8165902124584952
Current_ratio,42,41,39,37,33,33,38.4,3.5777087639996634
Average_payment_period,36,34,35,23,34,34,32.4,5.319774431308154
Capital,34,31,34,38,35,34,34.4,2.5099800796022267
Quick_Ratio,41,40,37,36,38,36,38.4,2.0736441353327724
Liquidity_ratios,37,37,33,39,39,37,37.0,2.449489742783178
Total_asset_turnover,38,35,38,40,36,38,37.4,1.949358868961793
Net_return_on_working_capital,39,39,41,41,44,39,40.8,2.0493901531919194
P_to_E,29,45,42,42,37,42,39.0,6.284902544988268
Cash_flow_returns_to_sales,43,38,45,45,43,43,42.8,2.8635642126552705
Longterm_debt_to_equity_ratio,44,43,40,44,45,44,43.2,1.9235384061671343
Current_debt_to_total_debt_Ratio,45,44,44,43,40,44,43.2,1.9235384061671343
