Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,3,2,4,2,2,2,2.6,0.8944271909999159
Operating_assets_Ratio,2,3,2,4,3,2,2.8,0.8366600265340756
ROA,5,4,5,3,4,4,4.2,0.8366600265340756
Sales_growth_rate,6,5,3,6,5,5,5.0,1.224744871391589
P_to_B,4,6,6,7,6,6,5.8,1.0954451150103321
ROE,7,7,7,5,7,7,6.6,0.8944271909999159
Cash_to_total_assets_ratio,12,8,9,8,8,8,9.0,1.7320508075688772
P_to_S,25,29,8,28,27,8,23.4,8.734987120768983
Net_profit_margin,10,9,10,9,9,9,9.4,0.5477225575051662
DPS,9,20,17,16,14,9,15.2,4.08656334834051
Profit_margin_before_interest_and_taxes,13,10,13,15,10,10,12.2,2.16794833886788
DuPont_Ratio,15,14,11,10,12,10,12.4,2.073644135332772
EPS,8,13,14,11,11,11,11.4,2.3021728866442674
Current_assets_ratio,11,28,16,23,18,11,19.2,6.534523701081817
Operating_profit_margin,14,11,12,12,13,12,12.4,1.1401754250991378
Stock_market_value,16,12,22,18,21,12,17.8,4.024922359499621
Equity_Ratio,27,22,18,13,16,13,19.2,5.449770637375485
Debt_to_equity_ratio,26,21,19,14,17,14,19.4,4.505552130427524
Gross_profit_margin,19,19,15,17,15,15,17.0,2.0
Net_working_capital,23,15,30,24,26,15,23.6,5.504543577809153
Net_profit_to_sale,18,16,24,19,22,16,19.8,3.1937438845342623
Sale_to_current_assets,33,30,36,27,19,19,29.0,6.519202405202649
Net_profit_to_Gross_profit,20,17,26,20,23,20,21.2,3.420526275297414
Return_ratio_without_risk,30,23,27,22,20,20,24.4,4.03732584763727
Operating_cash_flow_to_sales,40,39,20,33,36,20,33.6,8.080841540334768
Operating_profit_to_sale,21,18,28,21,24,21,22.4,3.7815340802378077
Quick_Ratio,35,41,23,36,32,23,33.4,6.6558245169174945
Fixed_asset_turnover,17,31,31,25,25,25,25.8,5.761944116355173
Total_income_growth,24,25,25,34,31,25,27.8,4.43846820423443
Profit_margin_growth_rate,22,26,21,26,29,26,24.8,3.271085446759225
Capital,31,27,37,32,33,27,32.0,3.605551275463989
P_to_E,28,32,33,31,34,28,31.6,2.3021728866442674
Liquidity_ratios,39,40,34,35,28,28,35.2,4.764451699828638
Current_ratio,41,43,29,29,38,29,36.0,6.6332495807108
Working_capital_return,34,33,35,30,30,30,32.4,2.302172886644268
Debt_to_total_assets_ratio,45,34,43,41,40,34,40.6,4.159326868617084
Cost_to_sales_ratio,42,35,40,43,44,35,40.8,3.563705936241092
EPS_growth,29,24,32,37,37,37,31.8,5.540758070878027
Average_payment_period,37,37,39,40,39,37,38.4,1.3416407864998738
Total_asset_turnover,38,36,42,38,35,38,37.8,2.6832815729997477
Net_return_on_working_capital,36,42,41,42,41,41,40.4,2.509980079602227
Longterm_debt_to_equity_ratio,43,38,44,44,43,43,42.4,2.509980079602227
Cash_flow_returns_to_sales,44,44,45,39,45,44,43.4,2.5099800796022267
Current_debt_to_total_debt_Ratio,32,45,38,45,42,45,40.4,5.504543577809153
