Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,4,3,2,2,2,2,2.6,0.8944271909999159
Operating_assets_Ratio,2,5,7,6,4,2,4.8,1.9235384061671346
ROA,6,4,3,3,3,3,3.8,1.3038404810405297
P_to_B,5,6,5,5,5,5,5.2,0.44721359549995787
Sales_growth_rate,3,2,6,4,6,6,4.2,1.7888543819998317
ROE,7,7,4,7,7,7,6.4,1.3416407864998738
Net_profit_margin,11,9,8,8,8,8,8.8,1.30384048104053
EPS,8,13,12,14,10,8,11.4,2.4083189157584592
Cash_to_total_assets_ratio,9,10,11,11,9,9,10.0,1.0
Operating_profit_margin,15,11,9,9,12,9,11.2,2.4899799195977463
Profit_margin_before_interest_and_taxes,13,12,10,10,11,10,11.2,1.3038404810405297
DPS,10,20,15,17,16,10,15.6,3.646916505762094
Gross_profit_margin,27,19,13,12,20,12,18.2,6.058052492344384
DuPont_Ratio,21,16,14,13,13,13,15.4,3.361547262794322
Total_income_growth,16,14,19,20,25,14,18.8,4.207136793592526
Stock_market_value,19,24,23,21,14,14,20.2,3.96232255123179
Sale_to_current_assets,14,27,30,34,32,14,27.4,7.924645102463581
Debt_to_equity_ratio,31,22,17,15,30,15,23.0,7.314369419163897
Equity_Ratio,30,21,18,16,29,16,22.8,6.3796551630946325
Current_assets_ratio,24,23,21,18,17,17,20.6,3.0495901363953815
Fixed_asset_turnover,17,30,20,27,26,17,24.0,5.338539126015656
Operating_cash_flow_to_sales,36,17,42,41,37,17,34.6,10.16366075781753
Profit_margin_growth_rate,18,18,16,19,18,18,17.8,1.0954451150103324
Net_profit_to_sale,20,26,24,22,19,19,22.2,2.8635642126552705
Liquidity_ratios,28,32,22,26,21,21,25.8,4.494441010848846
Operating_profit_to_sale,23,29,28,24,22,22,25.2,3.1144823004794873
Net_profit_to_Gross_profit,22,28,26,23,23,23,24.4,2.5099800796022267
Average_payment_period,12,25,25,25,15,25,20.4,6.3874877690685254
EPS_growth,25,15,27,29,27,27,24.6,5.5497747702046425
Return_ratio_without_risk,29,34,35,39,28,28,33.0,4.527692569068709
Net_working_capital,26,31,31,30,24,31,28.4,3.2093613071762426
P_to_S,32,8,29,32,31,32,26.4,10.358571330062848
Quick_Ratio,37,33,33,33,33,33,33.8,1.7888543819998317
P_to_E,34,38,34,31,39,34,35.2,3.271085446759225
Current_ratio,35,35,32,28,34,35,32.8,2.949576240750525
Cost_to_sales_ratio,40,39,38,35,41,35,38.6,2.3021728866442674
Working_capital_return,38,37,36,36,38,36,37.0,1.0
Total_asset_turnover,42,40,41,43,36,36,40.4,2.701851217221259
Debt_to_total_assets_ratio,39,41,40,38,43,38,40.2,1.9235384061671343
Capital,33,36,37,40,40,40,37.2,2.9495762407505253
Longterm_debt_to_equity_ratio,41,43,44,42,42,42,42.4,1.140175425099138
Net_return_on_working_capital,43,42,43,44,44,43,43.2,0.8366600265340756
Cash_flow_returns_to_sales,44,44,45,37,45,44,43.0,3.391164991562634
Current_debt_to_total_debt_Ratio,45,45,39,45,35,45,41.8,4.604345773288535
