Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
Sales_growth_rate,2,3,5,3,2,2,3.0,1.224744871391589
ROI,3,2,3,2,3,3,2.6,0.5477225575051661
ROA,5,4,4,4,4,4,4.2,0.44721359549995787
ROE,4,5,2,5,5,5,4.2,1.3038404810405297
P_to_B,7,6,6,6,6,6,6.2,0.44721359549995787
Operating_assets_Ratio,6,7,7,7,7,7,6.8,0.44721359549995787
Cash_to_total_assets_ratio,9,8,8,9,8,8,8.4,0.5477225575051662
EPS,8,9,12,12,9,9,10.0,1.8708286933869707
Net_profit_margin,11,10,9,10,10,10,10.0,0.7071067811865476
DuPont_Ratio,15,14,11,15,11,11,13.2,2.04939015319192
Stock_market_value,23,24,26,22,12,12,21.4,5.458937625582473
Operating_profit_margin,14,11,10,13,13,13,12.2,1.6431676725154982
Gross_profit_margin,19,13,13,16,22,13,16.6,3.9115214431215892
Profit_margin_before_interest_and_taxes,13,12,14,14,14,14,13.4,0.8944271909999159
DPS,10,15,17,17,15,15,14.8,2.8635642126552705
Equity_Ratio,21,18,15,20,25,15,19.8,3.7013511046643495
Debt_to_equity_ratio,20,17,16,19,24,16,19.2,3.1144823004794873
P_to_E,17,31,32,28,23,17,26.2,6.220932405998316
Sale_to_current_assets,12,21,18,18,16,18,17.0,3.3166247903554
Current_assets_ratio,29,22,20,32,18,18,24.2,6.016643582596529
EPS_growth,18,29,34,35,31,18,29.4,6.8044103344816005
Fixed_asset_turnover,16,19,19,26,17,19,19.4,3.9115214431215892
Net_profit_to_sale,24,26,23,21,19,19,22.6,2.701851217221259
Profit_margin_growth_rate,25,23,24,25,27,25,24.8,1.4832396974191326
Quick_Ratio,42,25,25,41,40,25,34.6,8.792041856133306
Return_ratio_without_risk,31,35,29,36,26,26,31.4,4.159326868617084
Net_profit_to_Gross_profit,26,27,27,23,21,27,24.8,2.6832815729997477
Liquidity_ratios,28,16,22,27,28,28,24.2,5.215361924162119
Operating_profit_to_sale,27,28,28,24,20,28,25.4,3.4351128074635335
Net_working_capital,30,32,33,29,29,29,30.6,1.816590212458495
Total_income_growth,22,20,31,31,30,31,26.8,5.357238094391549
P_to_S,32,34,30,8,32,32,27.2,10.825894882179487
Operating_cash_flow_to_sales,33,36,38,11,33,33,30.2,10.940749517286282
Capital,35,37,39,33,41,33,37.0,3.1622776601683795
Working_capital_return,34,39,35,34,35,34,35.4,2.073644135332772
Net_return_on_working_capital,41,40,42,43,34,34,40.0,3.5355339059327378
Debt_to_total_assets_ratio,36,42,36,40,43,36,39.4,3.286335345030997
Average_payment_period,37,33,37,37,36,37,36.0,1.7320508075688772
Current_ratio,40,30,21,38,38,38,33.4,7.92464510246358
Total_asset_turnover,38,38,41,39,37,38,38.6,1.5165750888103102
Cost_to_sales_ratio,39,43,44,30,39,39,39.0,5.522680508593631
Longterm_debt_to_equity_ratio,43,44,40,45,42,40,42.8,1.9235384061671343
Current_debt_to_total_debt_Ratio,44,45,45,44,44,44,44.4,0.5477225575051661
Cash_flow_returns_to_sales,45,41,43,42,45,45,43.2,1.7888543819998317
