Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,2,2,3,3,2,2,2.4,0.5477225575051661
ROA,3,3,4,4,4,4,3.6,0.5477225575051661
Sales_growth_rate,4,4,5,2,3,4,3.6,1.140175425099138
P_to_B,5,5,6,5,5,5,5.2,0.4472135954999579
Operating_assets_Ratio,6,6,7,6,6,6,6.2,0.4472135954999579
ROE,7,7,2,7,7,7,6.0,2.23606797749979
P_to_S,8,9,8,8,9,8,8.4,0.5477225575051661
Cash_to_total_assets_ratio,9,8,9,13,11,9,10.0,2.0
Net_profit_margin,12,10,10,10,14,10,11.2,1.7888543819998317
EPS,11,11,11,11,8,11,10.4,1.3416407864998738
Operating_profit_margin,10,12,12,9,12,12,11.0,1.4142135623730951
Profit_margin_before_interest_and_taxes,13,14,13,12,15,13,13.4,1.140175425099138
DuPont_Ratio,17,13,20,19,26,13,19.0,4.743416490252569
Operating_cash_flow_to_sales,14,17,14,15,13,14,14.6,1.51657508881031
DPS,15,16,15,16,10,15,14.4,2.5099800796022267
Stock_market_value,23,15,27,26,24,15,23.0,4.743416490252569
Gross_profit_margin,18,29,16,14,16,16,18.6,5.9833101206606365
Cost_to_sales_ratio,16,25,26,23,35,16,25.0,6.819090848492928
Fixed_asset_turnover,19,26,17,18,20,17,20.0,3.5355339059327378
Return_ratio_without_risk,28,27,18,17,18,18,21.6,5.412947441089743
Sale_to_current_assets,30,28,24,31,19,19,26.4,4.929503017546495
Total_income_growth,37,39,19,32,38,19,33.0,8.276472678623424
Debt_to_equity_ratio,25,23,32,20,30,20,26.0,4.949747468305833
Net_working_capital,27,20,31,29,28,20,27.0,4.183300132670378
Equity_Ratio,26,24,33,21,29,21,26.6,4.61519230368573
Net_profit_to_sale,20,18,22,22,21,22,20.6,1.6733200530681511
Net_profit_to_Gross_profit,22,21,25,24,22,22,22.8,1.6431676725154982
Profit_margin_growth_rate,29,31,23,28,27,23,27.6,2.966479394838265
Operating_profit_to_sale,24,22,29,25,25,25,25.0,2.5495097567963922
P_to_E,33,38,28,35,31,28,33.0,3.8078865529319543
Current_assets_ratio,21,30,30,27,17,30,25.0,5.787918451395113
Capital,31,35,38,33,34,31,34.2,2.5884358211089573
Quick_Ratio,32,32,34,34,33,32,33.0,1.0
Current_ratio,35,34,35,37,32,35,34.6,1.8165902124584952
Working_capital_return,34,33,36,30,36,36,33.8,2.4899799195977463
Debt_to_total_assets_ratio,38,37,42,39,37,37,38.6,2.073644135332772
Average_payment_period,36,19,39,38,39,39,34.2,8.5848704125339
Net_return_on_working_capital,40,41,41,40,23,40,37.0,7.842193570679061
Total_asset_turnover,39,40,40,41,40,40,40.0,0.7071067811865476
EPS_growth,42,42,21,36,41,42,36.4,8.961026726887942
Liquidity_ratios,41,36,37,43,43,43,40.0,3.3166247903554
Cash_flow_returns_to_sales,43,45,43,45,44,43,44.0,1.0
Longterm_debt_to_equity_ratio,44,44,44,44,42,44,43.6,0.8944271909999159
Current_debt_to_total_debt_Ratio,45,43,45,42,45,45,44.0,1.4142135623730951
