Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,2,2,2,2,2,2,2.0,0.0
ROA,5,3,3,4,3,3,3.6,0.8944271909999159
Sales_growth_rate,3,4,4,3,4,4,3.6,0.5477225575051661
Operating_assets_Ratio,4,5,6,5,5,5,5.0,0.7071067811865476
P_to_B,6,6,5,6,6,6,5.8,0.4472135954999579
ROE,7,7,8,7,7,7,7.2,0.4472135954999579
Cash_to_total_assets_ratio,8,8,9,8,8,8,8.2,0.4472135954999579
DuPont_Ratio,9,12,10,9,9,9,9.8,1.30384048104053
Net_profit_margin,10,10,11,10,10,10,10.2,0.4472135954999579
EPS,11,11,13,11,13,11,11.8,1.0954451150103321
Stock_market_value,17,9,14,12,12,12,12.8,2.949576240750525
Operating_profit_margin,12,13,16,13,14,13,13.6,1.51657508881031
Total_income_growth,25,27,28,14,33,14,25.4,7.021395872616783
Operating_profit_to_sale,20,15,22,23,24,15,20.8,3.5637059362410923
Profit_margin_growth_rate,24,25,15,27,30,15,24.2,5.630275304103699
Profit_margin_before_interest_and_taxes,16,16,20,15,11,16,15.6,3.2093613071762426
Debt_to_equity_ratio,13,23,18,17,17,17,17.6,3.5777087639996634
Net_working_capital,22,17,26,25,23,17,22.6,3.507135583350036
Equity_Ratio,14,24,19,18,18,18,18.6,3.5777087639996634
Net_profit_to_Gross_profit,21,18,23,22,25,18,21.8,2.588435821108957
Gross_profit_margin,18,20,29,21,22,18,22.0,4.183300132670378
DPS,15,19,17,19,19,19,17.8,1.7888543819998317
Net_profit_to_sale,19,14,21,20,20,20,18.8,2.7748873851023212
Quick_Ratio,37,33,41,39,21,21,34.2,7.9498427657407165
Debt_to_total_assets_ratio,23,35,42,30,43,23,34.6,8.384509526501834
Sale_to_current_assets,26,29,24,24,28,24,26.2,2.280350850198276
Fixed_asset_turnover,28,22,25,26,26,26,25.4,2.1908902300206647
P_to_S,27,30,7,31,31,31,25.2,10.3053384223906
EPS_growth,31,28,31,16,34,31,28.0,7.035623639735144
Current_assets_ratio,29,21,32,32,27,32,28.2,4.54972526643093
Liquidity_ratios,32,31,27,28,32,32,30.0,2.345207879911715
Capital,30,44,33,33,37,33,35.4,5.412947441089743
Working_capital_return,35,26,34,34,36,34,33.0,4.0
Return_ratio_without_risk,34,34,37,44,29,34,35.6,5.504543577809154
Current_ratio,33,32,35,35,16,35,30.2,8.043631020876083
P_to_E,36,36,36,29,35,36,34.4,3.0495901363953815
Average_payment_period,38,38,38,37,15,38,33.2,10.183319694480774
Total_asset_turnover,39,39,40,40,38,39,39.2,0.8366600265340756
Cash_flow_returns_to_sales,40,40,45,38,42,40,41.0,2.6457513110645907
Cost_to_sales_ratio,41,41,30,41,44,41,39.4,5.412947441089743
Net_return_on_working_capital,42,42,39,42,40,42,41.0,1.4142135623730951
Operating_cash_flow_to_sales,43,37,12,43,39,43,34.8,13.007690033207279
Longterm_debt_to_equity_ratio,44,43,43,36,45,43,42.2,3.5637059362410923
Current_debt_to_total_debt_Ratio,45,45,44,45,41,45,44.0,1.7320508075688772
