Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,3,2,2,2,2,2,2.2,0.44721359549995787
Sales_growth_rate,2,3,3,3,3,3,2.8,0.44721359549995787
ROA,5,4,4,4,5,4,4.4,0.5477225575051661
ROE,4,5,5,5,4,5,4.6,0.5477225575051661
Operating_assets_Ratio,6,6,7,6,6,6,6.2,0.4472135954999579
P_to_B,7,7,6,7,7,7,6.8,0.4472135954999579
Cash_to_total_assets_ratio,9,8,8,9,8,8,8.4,0.5477225575051662
Net_profit_margin,10,10,9,8,9,9,9.2,0.8366600265340756
P_to_S,27,9,28,29,26,9,23.8,8.34865258589672
Profit_margin_before_interest_and_taxes,12,13,10,10,11,10,11.2,1.3038404810405297
DPS,11,20,15,17,14,11,15.4,3.361547262794322
EPS,8,12,11,12,10,12,10.6,1.6733200530681511
DuPont_Ratio,13,11,12,13,15,13,12.8,1.4832396974191326
Gross_profit_margin,17,28,19,14,13,13,18.2,5.974947698515862
Debt_to_equity_ratio,15,14,13,15,17,15,14.8,1.4832396974191326
Operating_profit_margin,14,16,16,11,12,16,13.8,2.280350850198276
Equity_Ratio,16,15,14,16,16,16,15.4,0.8944271909999159
Profit_margin_growth_rate,21,25,17,19,20,17,20.4,2.966479394838265
Stock_market_value,20,17,23,21,22,17,20.6,2.302172886644268
Return_ratio_without_risk,18,29,18,18,35,18,23.6,7.956129712366435
Fixed_asset_turnover,22,30,31,26,18,18,25.4,5.458937625582473
Current_assets_ratio,24,35,20,28,19,19,25.2,6.534523701081817
Total_income_growth,31,26,21,24,21,21,24.6,4.159326868617084
Net_profit_to_sale,23,19,22,20,23,23,21.4,1.816590212458495
Operating_profit_to_sale,26,23,27,23,25,23,24.8,1.7888543819998317
Current_ratio,38,41,24,39,36,24,35.6,6.730527468185536
Net_profit_to_Gross_profit,25,21,25,22,24,25,23.4,1.816590212458495
EPS_growth,34,27,26,27,27,27,28.2,3.271085446759225
Net_working_capital,28,22,30,25,28,28,26.6,3.1304951684997055
Working_capital_return,32,36,37,30,31,30,33.2,3.1144823004794873
Cost_to_sales_ratio,41,31,45,43,33,31,38.6,6.2289646009589745
Debt_to_total_assets_ratio,29,32,36,32,37,32,33.2,3.2710854467592254
Liquidity_ratios,36,33,33,31,34,33,33.4,1.8165902124584952
Capital,33,34,39,36,41,33,36.6,3.361547262794322
Sale_to_current_assets,30,18,34,34,29,34,29.0,6.557438524302
P_to_E,19,40,35,35,40,35,33.8,8.64291617453276
Average_payment_period,37,37,32,37,38,37,36.2,2.387467277262665
Total_asset_turnover,35,39,38,38,30,38,36.0,3.6742346141747673
Quick_Ratio,39,42,29,40,39,39,37.8,5.06951674225463
Operating_cash_flow_to_sales,40,24,41,41,32,41,35.6,7.503332592921629
Net_return_on_working_capital,43,38,40,42,42,42,41.0,2.0
Longterm_debt_to_equity_ratio,42,45,43,44,43,43,43.4,1.140175425099138
Cash_flow_returns_to_sales,45,44,44,33,45,44,42.2,5.167204273105526
Current_debt_to_total_debt_Ratio,44,43,42,45,44,44,43.6,1.140175425099138
