Algorithm,Number_of_Features,cross_validation_accuracy_mean,cross_validation_accuracy_std,test_accuracy_mean,test_accuracy_std,specificity_mean,specificity_std,sensitivity_mean,sensitivity_std,mcc_mean,mcc_std,f1_mean,f1_std,auc_roc_mean,auc_roc_std,aupr_mean,aupr_std,best_param_fold_1,best_param_fold_2,best_param_fold_3,best_param_fold_4,best_param_fold_5
LR,1,74.02,0.56,71.75,1.91,87.29,2.77,62.06,1.89,48.38,3.99,72.93,2.28,77.06,2.85,85.97,2.66,"{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3386524822695036), np.int64(1): np.float64(0.7980972515856237)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.273615635179153), np.int64(1): np.float64(0.8231578947368421)}, 'C': 1}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2961672473867596), np.int64(1): np.float64(0.8140043763676149)}, 'C': 1}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2909967845659165), np.int64(1): np.float64(0.8160569105691057)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2651757188498403), np.int64(1): np.float64(0.826722338204593)}, 'C': 10}"
LR,2,73.83,0.78,70.19,1.69,90.15,3.18,57.68,3.24,47.66,2.96,70.34,2.38,80.34,1.37,87.74,1.79,"{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3386524822695036), np.int64(1): np.float64(0.7980972515856237)}, 'C': 1}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.273615635179153), np.int64(1): np.float64(0.8231578947368421)}, 'C': 1}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2961672473867596), np.int64(1): np.float64(0.8140043763676149)}, 'C': 1}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2909967845659165), np.int64(1): np.float64(0.8160569105691057)}, 'C': 1}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2651757188498403), np.int64(1): np.float64(0.826722338204593)}, 'C': 1}"
LR,3,73.75,1.02,70.33,1.96,88.9,3.61,58.66,5.07,47.27,2.26,70.7,3.24,80.41,1.31,87.69,1.79,"{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3386524822695036), np.int64(1): np.float64(0.7980972515856237)}, 'C': 1}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.273615635179153), np.int64(1): np.float64(0.8231578947368421)}, 'C': 1}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2961672473867596), np.int64(1): np.float64(0.8140043763676149)}, 'C': 1}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2909967845659165), np.int64(1): np.float64(0.8160569105691057)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2651757188498403), np.int64(1): np.float64(0.826722338204593)}, 'C': 1}"
LR,4,74.45,0.61,71.27,2.31,89.2,2.86,60.06,5.2,48.79,2.35,71.84,3.35,80.78,1.6,88.09,1.7,"{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3386524822695036), np.int64(1): np.float64(0.7980972515856237)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.273615635179153), np.int64(1): np.float64(0.8231578947368421)}, 'C': 1}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2961672473867596), np.int64(1): np.float64(0.8140043763676149)}, 'C': 1}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2909967845659165), np.int64(1): np.float64(0.8160569105691057)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2651757188498403), np.int64(1): np.float64(0.826722338204593)}, 'C': 10}"
LR,5,74.62,0.89,71.26,3.02,88.35,3.46,60.6,6.69,48.49,2.84,71.95,4.04,81.19,1.69,88.14,1.62,"{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3386524822695036), np.int64(1): np.float64(0.7980972515856237)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.273615635179153), np.int64(1): np.float64(0.8231578947368421)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2961672473867596), np.int64(1): np.float64(0.8140043763676149)}, 'C': 1}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2909967845659165), np.int64(1): np.float64(0.8160569105691057)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2651757188498403), np.int64(1): np.float64(0.826722338204593)}, 'C': 10}"
LR,6,75.21,0.89,72.67,2.29,89.18,3.12,62.31,5.64,50.79,2.33,73.52,3.62,81.3,1.28,88.39,1.19,"{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3386524822695036), np.int64(1): np.float64(0.7980972515856237)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.273615635179153), np.int64(1): np.float64(0.8231578947368421)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2961672473867596), np.int64(1): np.float64(0.8140043763676149)}, 'C': 1}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2909967845659165), np.int64(1): np.float64(0.8160569105691057)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2651757188498403), np.int64(1): np.float64(0.826722338204593)}, 'C': 10}"
LR,7,75.59,0.48,73.22,1.99,89.49,2.67,63.02,4.53,51.68,2.57,74.19,2.91,81.4,1.26,88.46,1.19,"{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3386524822695036), np.int64(1): np.float64(0.7980972515856237)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.273615635179153), np.int64(1): np.float64(0.8231578947368421)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2961672473867596), np.int64(1): np.float64(0.8140043763676149)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2909967845659165), np.int64(1): np.float64(0.8160569105691057)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2651757188498403), np.int64(1): np.float64(0.826722338204593)}, 'C': 10}"
LR,8,75.63,0.42,73.29,1.73,89.7,2.33,62.94,4.26,51.82,2.32,74.22,2.88,81.23,1.19,88.24,1.39,"{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3386524822695036), np.int64(1): np.float64(0.7980972515856237)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.273615635179153), np.int64(1): np.float64(0.8231578947368421)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2961672473867596), np.int64(1): np.float64(0.8140043763676149)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2909967845659165), np.int64(1): np.float64(0.8160569105691057)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2651757188498403), np.int64(1): np.float64(0.826722338204593)}, 'C': 10}"
LR,9,75.68,0.43,73.41,1.77,89.48,2.31,63.25,4.4,51.85,2.62,74.38,3.16,81.35,0.95,88.36,1.31,"{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3386524822695036), np.int64(1): np.float64(0.7980972515856237)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.273615635179153), np.int64(1): np.float64(0.8231578947368421)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2961672473867596), np.int64(1): np.float64(0.8140043763676149)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2909967845659165), np.int64(1): np.float64(0.8160569105691057)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2651757188498403), np.int64(1): np.float64(0.826722338204593)}, 'C': 10}"
LR,10,75.75,0.28,73.27,1.5,89.17,2.82,63.25,4.17,51.54,2.17,74.3,2.81,81.51,1.25,88.51,1.41,"{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3386524822695036), np.int64(1): np.float64(0.7980972515856237)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.273615635179153), np.int64(1): np.float64(0.8231578947368421)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2961672473867596), np.int64(1): np.float64(0.8140043763676149)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2909967845659165), np.int64(1): np.float64(0.8160569105691057)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.2651757188498403), np.int64(1): np.float64(0.826722338204593)}, 'C': 10}"
