Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,1,1,1,1,1,1,1.0,0.0
Operating_cash_flow_to_sales,2,6,2,11,9,2,6.0,4.06201920231798
Current_ratio,14,9,6,3,2,2,6.8,4.868264577855235
Stock_market_value,3,2,3,5,4,3,3.4,1.140175425099138
Net_profit_to_sale,4,3,4,4,5,4,4.0,0.7071067811865476
Net_profit_to_Gross_profit,6,4,10,6,6,6,6.4,2.1908902300206643
Operating_profit_to_sale,5,5,7,7,7,7,6.2,1.0954451150103321
Operating_assets_Ratio,7,7,5,16,8,7,8.6,4.277849927241488
Sales_growth_rate,21,17,15,8,16,8,15.4,4.722287581247038
Capital,9,8,9,15,10,9,10.2,2.7748873851023217
Longterm_debt_to_equity_ratio,8,10,11,10,12,10,10.2,1.4832396974191326
Net_working_capital,12,11,8,9,11,11,10.2,1.6431676725154982
Quick_Ratio,15,12,12,2,3,12,8.8,5.890670590009257
ROA,30,15,18,12,20,12,19.0,6.855654600401044
Equity_Ratio,10,13,13,14,13,13,12.6,1.51657508881031
DPS,13,29,21,33,18,13,22.8,8.136338242723197
Debt_to_equity_ratio,11,14,14,13,14,14,13.2,1.30384048104053
Fixed_asset_turnover,27,26,28,24,15,15,24.0,5.244044240850758
Net_profit_margin,22,16,17,17,22,17,18.8,2.949576240750525
Liquidity_ratios,18,21,23,19,17,17,19.6,2.4083189157584592
Cash_flow_returns_to_sales,17,25,20,18,24,17,20.8,3.5637059362410923
Sale_to_current_assets,25,19,40,20,19,19,24.6,8.961026726887942
Return_from_market,34,20,27,31,37,20,29.8,6.610597552415364
EPS,20,44,41,45,39,20,37.8,10.232301793829187
Profit_margin_growth_rate,29,23,19,21,21,21,22.6,3.8470768123342687
Cost_to_sales_ratio,16,22,22,26,25,22,22.2,3.8987177379235853
P_to_S,24,18,16,23,23,23,20.8,3.5637059362410923
ROE,23,42,31,43,34,23,34.6,8.264381404557755
Profit_margin_before_interest_and_taxes,40,28,30,25,36,25,31.8,6.099180272790763
Gross_profit_margin,19,27,26,29,26,26,25.4,3.7815340802378072
Net_return_on_working_capital,31,30,24,27,27,27,27.8,2.7748873851023212
Current_assets_ratio,26,24,35,28,28,28,28.2,4.147288270665545
Return_ratio_without_risk,39,36,29,32,31,29,33.4,4.03732584763727
ROI,42,31,32,22,32,32,31.8,7.085195833567341
Total_asset_turnover,32,32,33,37,29,32,32.6,2.8809720581775866
P_to_B,33,43,37,34,33,33,36.0,4.242640687119285
Total_income_growth,35,33,42,30,35,35,35.0,4.415880433163924
EPS_growth,38,39,44,35,42,35,39.6,3.5071355833500366
Cash_to_total_assets_ratio,45,35,43,44,41,35,41.6,3.974921382870358
Operating_profit_margin,36,34,36,40,30,36,35.2,3.6331804249169903
P_to_E,41,37,39,36,43,36,39.2,2.8635642126552705
Average_payment_period,37,38,34,39,38,38,37.2,1.9235384061671343
Debt_to_total_assets_ratio,44,41,38,38,44,38,41.0,3.0
Current_debt_to_total_debt_Ratio,28,40,45,42,40,40,39.0,6.48074069840786
Working_capital_return,43,45,25,41,45,45,39.8,8.438009243891594
