Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,2,1,1,7,1,1,2.4,2.6076809620810595
P_to_B,1,9,4,1,13,1,5.6,5.272570530585627
Current_ratio,3,2,3,6,2,2,3.2,1.6431676725154984
Quick_Ratio,4,3,2,4,3,3,3.2,0.8366600265340756
Operating_cash_flow_to_sales,33,20,24,28,4,4,21.8,11.054410884348384
Net_profit_to_sale,6,4,5,5,6,5,5.2,0.8366600265340756
Capital,5,7,6,8,9,5,7.0,1.5811388300841898
Net_profit_to_Gross_profit,7,5,7,2,7,7,5.6,2.1908902300206643
Operating_profit_to_sale,8,6,8,3,8,8,6.6,2.1908902300206643
Net_working_capital,9,12,12,9,10,9,10.4,1.51657508881031
Stock_market_value,10,13,9,10,14,10,11.2,2.16794833886788
Equity_Ratio,13,11,10,36,12,10,16.4,11.013627921806693
Debt_to_equity_ratio,12,10,11,35,11,11,15.8,10.756393447619885
Fixed_asset_turnover,11,29,13,14,17,11,16.8,7.155417527999327
Return_from_market,14,31,32,12,33,12,24.4,10.4546640309481
Gross_profit_margin,27,23,25,13,31,13,23.8,6.723094525588644
Cash_flow_returns_to_sales,24,21,14,16,30,14,21.0,6.4031242374328485
Profit_margin_growth_rate,19,16,15,17,15,15,16.4,1.6733200530681511
Liquidity_ratios,16,14,16,15,5,16,13.2,4.658325879540847
Net_profit_margin,23,17,19,32,16,16,21.4,6.50384501660364
Sale_to_current_assets,38,26,17,19,22,17,24.4,8.324662155306964
Cost_to_sales_ratio,17,15,23,18,18,18,18.2,2.949576240750525
P_to_E,18,30,29,34,23,18,26.8,6.300793600809346
Sales_growth_rate,32,18,18,39,27,18,26.8,9.093954035511725
ROE,15,19,21,11,19,19,17.0,4.0
Longterm_debt_to_equity_ratio,21,8,20,21,20,20,18.0,5.612486080160912
Net_return_on_working_capital,25,36,28,20,24,20,26.6,5.9833101206606365
ROA,36,25,27,41,21,21,30.0,8.246211251235321
Current_assets_ratio,39,22,26,24,36,22,29.4,7.602631123499286
DPS,22,32,34,22,40,22,30.0,7.874007874011811
Total_income_growth,42,41,22,38,34,22,35.4,8.1117199162693
Cash_to_total_assets_ratio,37,24,40,43,32,24,35.2,7.463243262818116
Total_asset_turnover,28,27,35,29,25,25,28.8,3.7682887362833544
EPS,26,37,33,26,39,26,32.2,6.058052492344383
Return_ratio_without_risk,45,39,42,33,26,26,37.0,7.582875444051551
Operating_profit_margin,41,40,36,27,37,27,36.2,5.540758070878027
Average_payment_period,35,34,38,37,28,28,34.4,3.9115214431215892
Profit_margin_before_interest_and_taxes,34,33,31,45,29,29,34.4,6.228964600958975
Current_debt_to_total_debt_Ratio,30,28,39,30,45,30,34.4,7.3006848993775915
EPS_growth,44,45,30,40,43,30,40.4,6.107372593840989
P_to_S,31,35,41,31,41,31,35.8,5.019960159204453
Operating_assets_Ratio,29,38,43,23,38,38,34.2,8.043631020876083
ROI,43,43,45,25,42,43,39.6,8.23407554009556
Debt_to_total_assets_ratio,20,44,37,42,44,44,37.4,10.13903348450926
Working_capital_return,40,42,44,44,35,44,41.0,3.7416573867739413
