Algorithm,Number_of_Features,cross_validation_accuracy_mean,cross_validation_accuracy_std,test_accuracy_mean,test_accuracy_std,specificity_mean,specificity_std,sensitivity_mean,sensitivity_std,mcc_mean,mcc_std,f1_mean,f1_std,auc_roc_mean,auc_roc_std,aupr_mean,aupr_std,best_param_fold_1,best_param_fold_2,best_param_fold_3,best_param_fold_4,best_param_fold_5
LR,1,64.31,6.99,70.62,13.46,58.88,48.12,51.37,44.81,10.04,20.09,50.37,41.79,58.76,16.72,75.81,19.24,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 0.1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 1}"
LR,2,65.27,6.47,70.1,12.99,72.56,38.12,46.69,39.44,21.17,19.21,50.26,39.44,65.78,8.52,72.8,21.1,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 10}"
LR,3,65.43,6.18,70.35,13.04,65.13,40.08,49.6,41.38,17.76,16.45,51.04,39.99,67.07,9.57,74.89,21.28,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 10}"
LR,4,65.43,7.17,70.22,13.05,64.45,41.11,49.52,41.57,17.23,16.35,50.86,39.92,67.67,10.13,75.09,20.9,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 10}"
LR,5,65.45,6.55,69.63,13.14,68.54,39.61,47.11,40.5,18.68,16.72,49.74,39.34,67.71,10.49,75.16,21.47,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 10}"
LR,6,64.79,7.8,69.89,13.03,67.98,39.24,47.81,40.49,19.25,15.77,50.41,38.87,68.08,9.92,75.34,21.07,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 10}"
LR,7,64.69,7.78,71.01,13.8,71.51,38.29,48.06,41.07,22.98,19.76,50.94,39.48,69.01,10.51,75.41,21.18,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 10}"
LR,8,64.26,7.02,69.78,13.68,70.16,38.35,46.9,40.45,19.32,18.06,49.94,38.87,67.77,10.21,74.63,21.2,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 1}"
LR,9,63.58,7.1,70.13,13.2,70.46,38.58,47.27,40.16,21.37,16.9,50.55,38.31,67.9,10.12,75.09,20.91,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 1}"
LR,10,63.59,7.13,69.98,13.11,70.46,38.58,47.07,40.03,20.81,17.42,50.41,38.22,67.94,10.21,75.15,20.87,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 1}"
LR,11,63.41,7.65,70.07,13.11,70.46,38.58,47.37,39.69,21.67,16.98,50.98,37.52,68.48,9.98,76.32,18.97,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 1}"
LR,12,63.59,7.34,71.0,13.23,70.46,38.58,48.7,40.13,23.76,17.47,52.18,37.45,69.04,9.76,76.93,18.23,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 1}"
LR,13,63.33,7.54,70.28,13.34,70.16,38.35,47.88,39.82,21.2,17.53,51.38,37.72,69.1,9.73,76.75,18.49,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 1}"
LR,14,63.38,7.35,70.43,13.54,69.11,38.74,48.36,40.61,20.21,18.91,51.25,38.53,69.06,9.84,76.52,18.71,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 1}"
LR,15,63.37,7.3,70.43,13.54,68.85,38.54,48.96,39.95,19.97,18.99,52.28,37.35,69.3,9.5,76.41,18.82,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 1}"
LR,16,63.26,7.37,70.43,13.66,67.67,38.94,49.39,40.39,19.51,18.24,52.34,37.48,69.68,9.9,75.92,20.07,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 1}"
LR,17,63.67,7.3,68.64,13.08,70.96,37.88,45.91,37.64,18.48,16.53,50.63,36.06,69.65,9.76,75.77,20.27,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 1}"
LR,18,64.66,4.51,65.68,15.13,71.71,38.37,40.93,38.57,15.47,12.58,45.43,35.6,69.31,9.37,75.51,20.11,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 1}"
LR,19,64.54,4.56,65.68,15.13,71.71,38.37,40.93,38.57,15.47,12.58,45.43,35.6,68.72,9.5,75.18,19.98,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 1}"
LR,20,64.43,4.66,65.43,15.07,73.81,38.13,39.95,37.82,16.26,13.63,45.04,35.25,68.61,9.33,75.13,19.93,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 1}"
LR,21,64.47,4.88,65.04,15.15,75.92,38.36,38.76,37.24,16.97,14.78,44.35,34.92,68.94,9.64,75.22,19.99,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 1}"
LR,22,64.45,4.84,65.18,15.02,75.92,38.36,38.97,37.15,17.14,14.9,44.62,34.87,68.88,9.59,75.23,20.0,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 1}"
LR,23,64.49,4.86,65.18,15.02,75.92,38.36,38.97,37.15,17.14,14.9,44.62,34.87,68.87,9.6,75.24,20.03,"{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.0683760683760684), np.int64(1): np.float64(0.9398496240601504)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.7142857142857142), np.int64(1): np.float64(0.7058823529411765)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2485955056179776), np.int64(1): np.float64(0.8339587242026266)}, 'C': 10}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.2406716417910448), np.int64(1): np.float64(0.8375314861460957)}, 'C': 1}","{'random_state': 75, 'class_weight': {np.int64(-1): np.float64(1.344155844155844), np.int64(1): np.float64(0.7961538461538461)}, 'C': 1}"
