Features,1,2,3,4,5,Mode,Mean,Std
Net_profit_to_sale,3,1,1,2,2,1,1.8,0.8366600265340756
P_to_B,2,5,4,7,1,1,3.8,2.3874672772626644
Net_profit_to_Gross_profit,5,3,2,3,3,3,3.2,1.0954451150103321
Operating_profit_to_sale,4,2,3,5,4,4,3.6,1.140175425099138
Net_working_capital,6,6,5,4,5,5,5.2,0.8366600265340756
Stock_market_value,7,7,6,8,6,6,6.8,0.8366600265340756
DuPont_Ratio,1,4,7,6,7,7,5.0,2.5495097567963922
Capital,8,8,8,1,8,8,6.6,3.1304951684997055
Debt_to_equity_ratio,11,9,15,10,17,9,12.4,3.4351128074635335
Cost_to_sales_ratio,19,25,9,13,10,9,15.2,6.723094525588644
Operating_cash_flow_to_sales,9,39,40,31,36,9,31.0,12.786711852544421
Equity_Ratio,10,10,14,9,16,10,11.8,3.03315017762062
Fixed_asset_turnover,20,13,10,21,12,10,15.2,4.969909455915671
Quick_Ratio,17,16,11,15,27,11,17.2,5.932958789676531
Return_from_market,27,11,24,32,11,11,21.0,9.565563234854496
Longterm_debt_to_equity_ratio,12,12,12,11,14,12,12.2,1.0954451150103321
Current_ratio,13,17,13,12,23,13,15.6,4.560701700396552
Sale_to_current_assets,21,43,18,22,13,13,23.4,11.502173707608488
Liquidity_ratios,15,14,26,14,18,14,17.4,5.079370039680118
P_to_S,14,23,25,28,24,14,22.8,5.263078946776307
ROE,25,28,41,16,15,15,25.0,10.559356040971437
Cash_to_total_assets_ratio,42,15,17,38,26,15,27.6,12.136721138759018
ROA,31,20,16,36,40,16,28.6,10.285912696499032
Profit_margin_growth_rate,28,22,30,17,19,17,23.2,5.630275304103699
Current_assets_ratio,18,18,33,24,21,18,22.8,6.220932405998316
Total_asset_turnover,32,24,35,18,30,18,27.8,6.797058187186572
Net_return_on_working_capital,24,38,21,19,22,19,24.8,7.5960516059331775
P_to_E,22,32,19,30,28,19,26.2,5.495452665613635
Working_capital_return,34,36,38,20,35,20,32.6,7.197221686178633
ROI,38,26,20,40,39,20,32.6,9.044335243676011
Operating_profit_margin,36,40,39,37,20,20,34.4,8.203657720797473
Net_profit_margin,26,21,23,34,44,21,29.6,9.44986772394196
Gross_profit_margin,23,37,22,23,9,23,22.8,9.909591313469996
EPS,41,35,28,25,45,25,34.8,8.438009243891594
Cash_flow_returns_to_sales,45,33,37,39,25,25,35.8,7.429670248402684
DPS,35,42,29,26,41,26,34.6,7.092249290598858
Average_payment_period,33,30,32,27,31,27,30.6,2.3021728866442674
Operating_assets_Ratio,37,27,31,43,29,27,33.4,6.54217089351845
Sales_growth_rate,44,31,27,33,38,27,34.6,6.58027355054484
Current_debt_to_total_debt_Ratio,29,19,34,29,33,29,28.8,5.932958789676531
Profit_margin_before_interest_and_taxes,39,29,36,45,32,29,36.2,6.220932405998316
Debt_to_total_assets_ratio,30,41,42,44,37,30,38.8,5.540758070878028
Return_ratio_without_risk,16,34,44,35,34,34,32.6,10.188228501560022
Total_income_growth,43,45,45,42,42,42,43.4,1.51657508881031
EPS_growth,40,44,43,41,43,43,42.2,1.6431676725154982
