Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,2,1,1,3,2,1,1.8,0.8366600265340756
P_to_B,1,2,2,9,1,1,3.0,3.391164991562634
Capital,6,3,8,1,3,3,4.2,2.7748873851023217
Operating_cash_flow_to_sales,21,19,3,22,23,3,17.6,8.294576541331088
Net_profit_to_Gross_profit,4,4,4,4,4,4,4.0,0.0
Net_profit_to_sale,3,5,5,5,6,5,4.8,1.0954451150103321
Operating_profit_to_sale,5,6,6,2,5,5,4.8,1.6431676725154984
Current_ratio,12,7,7,12,7,7,9.0,2.7386127875258306
Stock_market_value,8,10,13,10,8,8,9.8,2.0493901531919194
Quick_Ratio,11,8,12,15,10,8,11.2,2.588435821108957
Longterm_debt_to_equity_ratio,19,16,17,8,15,8,15.0,4.183300132670378
Equity_Ratio,9,12,9,6,11,9,9.4,2.3021728866442674
Current_assets_ratio,33,9,20,17,18,9,19.4,8.677557259966655
Debt_to_equity_ratio,10,13,10,7,12,10,10.4,2.3021728866442674
Net_working_capital,7,11,11,11,9,11,9.8,1.7888543819998317
Cost_to_sales_ratio,13,18,27,13,13,13,16.8,6.099180272790762
Return_from_market,16,14,14,27,16,14,17.4,5.458937625582473
Profit_margin_growth_rate,18,27,30,14,22,14,22.2,6.496152707564685
Sale_to_current_assets,27,38,15,26,14,14,24.0,9.874208829065749
Current_debt_to_total_debt_Ratio,14,40,36,41,42,14,34.6,11.73882447266335
P_to_E,35,15,37,34,32,15,30.6,8.905054744357274
Sales_growth_rate,22,30,24,16,35,16,25.4,7.334848328356899
Liquidity_ratios,17,20,19,25,19,19,20.0,3.0
DPS,41,25,39,19,27,19,30.2,9.444575162494075
Total_asset_turnover,20,35,23,20,24,20,24.4,6.188699378706321
Fixed_asset_turnover,23,42,43,31,20,20,31.8,10.56882207249228
ROE,29,17,21,21,21,21,21.8,4.381780460041329
EPS_growth,38,21,41,44,36,21,36.0,8.916277250063503
Total_income_growth,45,23,35,42,43,23,37.6,8.988882021697693
Cash_flow_returns_to_sales,15,24,18,24,26,24,21.4,4.6690470119715
Gross_profit_margin,25,22,25,23,17,25,22.4,3.286335345030997
Return_ratio_without_risk,28,36,33,45,25,25,33.4,7.76530746332687
P_to_S,26,26,26,28,30,26,27.2,1.7888543819998317
Debt_to_total_assets_ratio,39,44,28,37,45,28,38.6,6.8044103344816
Net_return_on_working_capital,31,28,16,29,29,29,26.6,6.024948132556827
Net_profit_margin,30,29,32,36,37,29,32.8,3.5637059362410923
ROI,34,43,31,39,41,31,37.6,4.979959839195493
ROA,24,32,22,32,38,32,29.6,6.54217089351845
Operating_profit_margin,43,33,38,40,34,33,37.6,4.159326868617084
Average_payment_period,32,34,34,30,33,34,32.6,1.6733200530681511
Working_capital_return,37,39,29,33,39,39,35.4,4.33589667773576
Operating_assets_Ratio,36,37,40,38,40,40,38.2,1.7888543819998317
EPS,42,31,42,18,28,42,32.2,10.158740079360236
Cash_to_total_assets_ratio,44,41,44,35,31,44,39.0,5.787918451395113
Profit_margin_before_interest_and_taxes,40,45,45,43,44,45,43.4,2.0736441353327724
