Features,1,2,3,4,5,Mode,Mean,Std
Return_from_market,1,1,1,1,1,1,1.0,0.0
ROI,2,3,2,3,2,2,2.4,0.5477225575051661
ROA,3,4,3,4,5,3,3.8,0.8366600265340756
Sales_growth_rate,6,5,4,2,4,4,4.2,1.4832396974191326
Operating_assets_Ratio,5,7,6,5,6,5,5.8,0.8366600265340756
P_to_B,4,6,5,6,3,6,4.8,1.3038404810405297
ROE,7,2,7,7,7,7,6.0,2.23606797749979
EPS,8,8,9,8,8,8,8.2,0.4472135954999579
DPS,10,9,10,9,9,9,9.4,0.5477225575051662
Net_profit_margin,9,10,12,10,11,10,10.4,1.1401754250991378
Cash_to_total_assets_ratio,11,11,11,11,12,11,11.2,0.4472135954999579
Operating_profit_margin,13,12,13,12,10,12,12.0,1.224744871391589
DuPont_Ratio,14,13,17,13,15,13,14.4,1.6733200530681511
Profit_margin_before_interest_and_taxes,12,14,15,14,14,14,13.8,1.0954451150103324
Gross_profit_margin,15,15,16,15,13,15,14.8,1.0954451150103321
Return_ratio_without_risk,29,17,25,22,16,16,21.8,5.449770637375485
Fixed_asset_turnover,17,21,19,26,30,17,22.6,5.319774431308154
Net_profit_to_sale,22,18,21,19,23,18,20.6,2.073644135332772
Debt_to_equity_ratio,18,23,28,16,18,18,20.6,4.878524367060187
Sale_to_current_assets,23,28,18,27,34,18,26.0,5.958187643906492
Equity_Ratio,19,24,29,17,19,19,21.6,4.878524367060187
Profit_margin_growth_rate,20,26,20,29,26,20,24.2,4.024922359499621
Total_income_growth,32,29,30,37,21,21,29.8,5.805170109479997
Stock_market_value,21,16,22,18,22,22,19.8,2.6832815729997477
Net_working_capital,28,22,27,25,29,22,26.2,2.7748873851023212
Operating_profit_to_sale,24,19,24,20,24,24,22.2,2.4899799195977463
Quick_Ratio,34,32,38,24,36,24,32.8,5.403702434442518
Net_profit_to_Gross_profit,25,20,23,21,25,25,22.8,2.280350850198276
Current_assets_ratio,37,25,26,35,31,25,30.8,5.310367218940701
P_to_E,26,27,33,31,27,27,28.8,3.03315017762062
P_to_S,27,31,8,28,28,28,24.4,9.289779329994873
Current_ratio,30,30,37,23,33,30,30.6,5.128352561983234
Capital,33,42,31,30,35,30,34.2,4.764451699828639
Liquidity_ratios,31,37,39,34,44,31,37.0,4.949747468305833
Debt_to_total_assets_ratio,40,35,42,32,41,32,38.0,4.301162633521313
Working_capital_return,35,33,32,33,17,33,30.0,7.3484692283495345
EPS_growth,38,34,34,40,20,34,33.2,7.8230428862431785
Average_payment_period,16,36,35,36,32,36,31.0,8.54400374531753
Total_asset_turnover,36,44,40,42,39,36,40.2,3.03315017762062
Net_return_on_working_capital,41,43,41,38,38,38,40.2,2.16794833886788
Cost_to_sales_ratio,39,40,36,39,37,39,38.2,1.6431676725154982
Operating_cash_flow_to_sales,43,41,14,43,40,43,36.2,12.477980605851254
Longterm_debt_to_equity_ratio,42,39,44,44,43,44,42.4,2.073644135332772
Cash_flow_returns_to_sales,45,38,43,41,45,45,42.4,2.9664793948382653
Current_debt_to_total_debt_Ratio,44,45,45,45,42,45,44.2,1.3038404810405297
