Features,1,2,3,4,5,Mode,Mean,Std
P_to_B,1,1,1,1,1,1,1.0,0.0
Operating_cash_flow_to_sales,2,29,18,31,32,2,22.4,12.700393694685216
DuPont_Ratio,3,3,2,2,3,3,2.6,0.5477225575051661
Capital,6,8,3,3,6,3,5.2,2.16794833886788
Net_profit_to_Gross_profit,4,5,4,5,2,4,4.0,1.224744871391589
Net_profit_to_sale,5,6,6,4,4,4,5.0,1.0
Quick_Ratio,15,4,8,16,9,4,10.4,5.029910535983717
Operating_profit_to_sale,8,7,7,7,5,7,6.8,1.0954451150103321
Current_debt_to_total_debt_Ratio,7,36,19,26,11,7,19.8,11.64903429473877
Net_working_capital,9,9,5,8,7,9,7.6,1.6733200530681511
DPS,29,24,28,10,21,10,22.4,7.63544366752843
Stock_market_value,12,10,11,11,8,11,10.4,1.51657508881031
Cost_to_sales_ratio,18,11,16,17,28,11,18.0,6.2048368229954285
Debt_to_equity_ratio,10,12,13,13,12,12,12.0,1.224744871391589
Equity_Ratio,11,13,12,12,13,12,12.2,0.8366600265340756
Current_ratio,14,2,9,18,14,14,11.4,6.148170459575759
ROE,20,14,17,14,10,14,15.0,3.7416573867739413
Cash_flow_returns_to_sales,24,37,15,9,15,15,20.0,10.908712114635714
Return_ratio_without_risk,28,15,27,41,35,15,29.2,9.757048734120374
Gross_profit_margin,30,16,20,15,16,16,19.4,6.228964600958975
P_to_E,16,40,30,36,31,16,30.6,9.09945053286186
Longterm_debt_to_equity_ratio,17,17,10,22,17,17,16.6,4.277849927241488
Profit_margin_growth_rate,23,30,35,19,18,18,25.0,7.314369419163897
Net_profit_margin,22,18,25,44,43,18,30.4,12.218837915284743
Operating_assets_Ratio,19,32,23,25,19,19,23.6,5.366563145999495
Fixed_asset_turnover,26,19,24,23,39,19,26.2,7.5960516059331775
Liquidity_ratios,32,20,14,24,20,20,22.0,6.6332495807108
Operating_profit_margin,41,42,36,20,22,20,32.2,10.497618777608569
Return_from_market,21,41,21,27,34,21,28.8,8.67179335547152
Sales_growth_rate,42,21,31,28,26,21,29.6,7.829431652425353
Sale_to_current_assets,40,22,34,21,36,21,30.6,8.590692637965812
Total_asset_turnover,33,28,22,34,30,22,29.4,4.774934554525329
EPS_growth,25,25,40,42,42,25,34.8,8.983317872590282
EPS,27,26,26,6,23,26,21.6,8.848728722251575
Net_return_on_working_capital,35,44,32,30,27,27,33.6,6.5038450166036395
P_to_S,13,27,29,29,25,29,24.6,6.6932802122726045
Average_payment_period,37,31,33,35,33,33,33.8,2.280350850198276
Profit_margin_before_interest_and_taxes,34,33,37,33,44,33,36.2,4.658325879540846
ROA,36,34,38,40,38,38,37.2,2.280350850198276
Debt_to_total_assets_ratio,38,38,41,43,29,38,37.8,5.357238094391549
Total_income_growth,31,23,39,39,41,39,34.6,7.536577472566709
Current_assets_ratio,39,39,45,32,37,39,38.4,4.669047011971501
Cash_to_total_assets_ratio,43,43,43,38,40,43,41.4,2.3021728866442674
Working_capital_return,44,35,44,45,45,44,42.6,4.277849927241487
ROI,45,45,42,37,24,45,38.6,8.792041856133306
