Algorithm,Number_of_Features,cross_validation_accuracy_mean,cross_validation_accuracy_std,test_accuracy_mean,test_accuracy_std,specificity_mean,specificity_std,sensitivity_mean,sensitivity_std,mcc_mean,mcc_std,f1_mean,f1_std,auc_roc_mean,auc_roc_std,aupr_mean,aupr_std,best_param_fold_1,best_param_fold_2,best_param_fold_3,best_param_fold_4,best_param_fold_5
LR,1,69.53,3.74,55.73,16.3,85.65,15.5,36.17,31.64,20.94,23.04,41.26,35.15,66.48,10.63,81.7,7.12,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2571428571428571), np.int64(1): np.float64(0.8301886792452831)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2822299651567943), np.int64(1): np.float64(0.8195991091314031)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.271954674220963), np.int64(1): np.float64(0.8238532110091743)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4390243902439024), np.int64(1): np.float64(0.7662337662337663)}, 'C': 0.1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2408026755852843), np.int64(1): np.float64(0.837471783295711)}, 'C': 1}"
LR,2,70.47,3.83,58.2,16.02,84.87,14.85,41.75,27.01,27.48,20.5,49.66,28.82,73.56,6.16,81.07,3.94,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2571428571428571), np.int64(1): np.float64(0.8301886792452831)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2822299651567943), np.int64(1): np.float64(0.8195991091314031)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.271954674220963), np.int64(1): np.float64(0.8238532110091743)}, 'C': 1}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4390243902439024), np.int64(1): np.float64(0.7662337662337663)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2408026755852843), np.int64(1): np.float64(0.837471783295711)}, 'C': 1}"
LR,3,69.6,3.94,62.5,17.61,88.18,15.9,47.09,28.85,36.09,23.45,55.0,30.48,78.93,8.48,87.11,5.97,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2571428571428571), np.int64(1): np.float64(0.8301886792452831)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2822299651567943), np.int64(1): np.float64(0.8195991091314031)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.271954674220963), np.int64(1): np.float64(0.8238532110091743)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4390243902439024), np.int64(1): np.float64(0.7662337662337663)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2408026755852843), np.int64(1): np.float64(0.837471783295711)}, 'C': 10}"
LR,4,70.81,5.06,63.33,17.73,84.5,15.22,52.67,27.96,36.42,23.34,58.69,30.33,78.39,8.97,86.91,6.9,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2571428571428571), np.int64(1): np.float64(0.8301886792452831)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2822299651567943), np.int64(1): np.float64(0.8195991091314031)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.271954674220963), np.int64(1): np.float64(0.8238532110091743)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4390243902439024), np.int64(1): np.float64(0.7662337662337663)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2408026755852843), np.int64(1): np.float64(0.837471783295711)}, 'C': 10}"
LR,5,70.97,4.74,64.5,17.81,85.39,14.98,53.86,28.1,38.42,23.15,59.91,30.64,79.71,8.71,87.69,6.54,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2571428571428571), np.int64(1): np.float64(0.8301886792452831)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2822299651567943), np.int64(1): np.float64(0.8195991091314031)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.271954674220963), np.int64(1): np.float64(0.8238532110091743)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4390243902439024), np.int64(1): np.float64(0.7662337662337663)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2408026755852843), np.int64(1): np.float64(0.837471783295711)}, 'C': 10}"
LR,6,69.96,4.23,63.25,17.76,85.96,14.98,51.52,28.11,37.09,23.0,58.09,30.25,79.79,8.48,87.61,6.58,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2571428571428571), np.int64(1): np.float64(0.8301886792452831)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2822299651567943), np.int64(1): np.float64(0.8195991091314031)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.271954674220963), np.int64(1): np.float64(0.8238532110091743)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4390243902439024), np.int64(1): np.float64(0.7662337662337663)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2408026755852843), np.int64(1): np.float64(0.837471783295711)}, 'C': 1}"
LR,7,69.97,4.02,63.81,18.06,85.73,14.84,52.55,28.79,37.9,23.25,58.74,30.6,80.08,8.38,87.81,6.49,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2571428571428571), np.int64(1): np.float64(0.8301886792452831)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2822299651567943), np.int64(1): np.float64(0.8195991091314031)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.271954674220963), np.int64(1): np.float64(0.8238532110091743)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4390243902439024), np.int64(1): np.float64(0.7662337662337663)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2408026755852843), np.int64(1): np.float64(0.837471783295711)}, 'C': 1}"
LR,8,69.56,3.6,62.36,17.74,81.55,18.78,54.23,30.48,35.65,22.67,58.11,30.55,79.68,9.04,87.49,6.84,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2571428571428571), np.int64(1): np.float64(0.8301886792452831)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2822299651567943), np.int64(1): np.float64(0.8195991091314031)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.271954674220963), np.int64(1): np.float64(0.8238532110091743)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4390243902439024), np.int64(1): np.float64(0.7662337662337663)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2408026755852843), np.int64(1): np.float64(0.837471783295711)}, 'C': 1}"
LR,9,69.46,3.29,62.14,17.65,81.08,19.39,54.21,30.31,35.14,22.72,58.01,30.46,80.0,8.75,87.77,6.58,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2571428571428571), np.int64(1): np.float64(0.8301886792452831)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2822299651567943), np.int64(1): np.float64(0.8195991091314031)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.271954674220963), np.int64(1): np.float64(0.8238532110091743)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4390243902439024), np.int64(1): np.float64(0.7662337662337663)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2408026755852843), np.int64(1): np.float64(0.837471783295711)}, 'C': 1}"
LR,10,69.52,3.41,62.14,17.65,81.08,19.39,54.21,30.31,35.14,22.72,58.01,30.46,80.01,8.71,87.81,6.53,"{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2571428571428571), np.int64(1): np.float64(0.8301886792452831)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2822299651567943), np.int64(1): np.float64(0.8195991091314031)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.271954674220963), np.int64(1): np.float64(0.8238532110091743)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.4390243902439024), np.int64(1): np.float64(0.7662337662337663)}, 'C': 10}","{'random_state': 216, 'class_weight': {np.int64(-1): np.float64(1.2408026755852843), np.int64(1): np.float64(0.837471783295711)}, 'C': 1}"
