Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,2,1,1,1,1,1,1.2,0.44721359549995804
P_to_B,1,4,2,2,2,2,2.2,1.0954451150103321
Net_profit_to_Gross_profit,3,6,3,3,5,3,4.0,1.4142135623730951
Equity_Ratio,6,12,8,7,3,3,7.2,3.271085446759225
Net_profit_to_sale,4,3,4,5,6,4,4.4,1.1401754250991378
Debt_to_equity_ratio,7,13,9,6,4,4,7.8,3.420526275297414
Operating_profit_to_sale,5,7,5,4,8,5,5.8,1.6431676725154984
Current_ratio,8,5,6,11,10,5,8.0,2.5495097567963922
Capital,9,8,7,8,7,7,7.8,0.8366600265340756
Fixed_asset_turnover,13,9,17,18,15,9,14.4,3.5777087639996634
Quick_Ratio,10,2,10,13,9,10,8.8,4.08656334834051
Net_working_capital,11,11,11,10,12,11,11.0,0.7071067811865476
Stock_market_value,12,10,12,9,11,12,10.8,1.3038404810405297
Net_profit_margin,30,16,14,17,13,13,18.0,6.892024376045111
Operating_cash_flow_to_sales,35,27,13,29,19,13,24.6,8.648699324175862
ROA,34,19,15,28,31,15,25.4,8.08084154033477
Longterm_debt_to_equity_ratio,20,14,20,16,16,16,17.2,2.6832815729997477
Return_ratio_without_risk,25,23,16,30,27,16,24.2,5.263078946776307
Profit_margin_growth_rate,14,17,40,15,17,17,20.6,10.92245393673052
Liquidity_ratios,16,18,18,12,14,18,15.6,2.6076809620810595
Profit_margin_before_interest_and_taxes,44,20,24,27,18,18,26.6,10.334408546211051
Cost_to_sales_ratio,19,15,19,14,23,19,18.0,3.605551275463989
P_to_E,22,37,41,19,33,19,30.4,9.528903399657276
Current_debt_to_total_debt_Ratio,23,39,37,42,20,20,32.2,9.984988733093292
Sales_growth_rate,43,21,22,35,26,21,29.4,9.396807968666806
P_to_S,27,31,21,33,37,21,29.8,6.099180272790763
Average_payment_period,32,33,35,21,38,21,31.8,6.457553716385176
Current_assets_ratio,38,35,29,22,22,22,29.2,7.328028384224504
EPS,28,43,42,23,32,23,33.6,8.734987120768983
Sale_to_current_assets,40,34,23,38,44,23,35.8,8.012490249604053
Return_from_market,15,24,26,20,24,24,21.8,4.3817804600413295
ROE,24,25,30,24,21,24,24.8,3.271085446759225
Net_return_on_working_capital,21,22,25,37,25,25,26.0,6.4031242374328485
Total_asset_turnover,33,26,28,39,34,26,32.0,5.1478150704935
Total_income_growth,39,38,32,26,30,26,33.0,5.477225575051661
Cash_flow_returns_to_sales,18,28,36,31,28,28,28.2,6.572670690061994
DPS,29,30,38,25,29,29,30.2,4.764451699828638
Gross_profit_margin,17,32,34,34,35,34,30.4,7.569676347110225
Working_capital_return,31,29,33,36,36,36,33.0,3.082207001484488
Cash_to_total_assets_ratio,36,40,39,44,45,36,40.8,3.7013511046643495
Operating_assets_Ratio,37,41,44,43,40,37,41.0,2.7386127875258306
ROI,41,36,27,41,42,41,37.4,6.268971207462992
EPS_growth,42,42,31,32,39,42,37.2,5.357238094391549
Debt_to_total_assets_ratio,45,44,43,40,43,43,43.0,1.8708286933869707
Operating_profit_margin,26,45,45,45,41,45,40.4,8.234075540095562
