Features,1,2,3,4,5,Mode,Mean,Std
DuPont_Ratio,1,1,1,5,1,1,1.8,1.788854381999832
P_to_B,2,2,2,1,2,2,1.8,0.4472135954999579
Net_profit_to_sale,3,3,3,2,6,3,3.4,1.51657508881031
Operating_profit_to_sale,4,5,6,3,9,3,5.4,2.3021728866442674
Net_profit_to_Gross_profit,5,4,5,4,8,4,5.2,1.6431676725154984
Operating_cash_flow_to_sales,28,31,4,25,33,4,24.2,11.691877522451216
Capital,6,6,7,6,12,6,7.4,2.6076809620810595
Current_ratio,7,9,13,11,10,7,10.0,2.23606797749979
Net_working_capital,10,13,9,7,11,7,10.0,2.23606797749979
Quick_Ratio,8,7,15,13,7,7,10.0,3.7416573867739413
Longterm_debt_to_equity_ratio,9,8,8,10,5,8,8.0,1.8708286933869707
Cash_flow_returns_to_sales,14,21,24,9,25,9,18.6,6.877499545619759
Equity_Ratio,11,10,11,16,3,11,10.2,4.658325879540846
Debt_to_equity_ratio,12,11,12,17,4,12,11.2,4.658325879540846
Stock_market_value,13,12,10,8,13,13,11.2,2.16794833886788
Cost_to_sales_ratio,22,14,14,18,15,14,16.6,3.4351128074635335
Current_assets_ratio,37,15,16,32,17,15,23.4,10.310189135025603
Liquidity_ratios,15,22,32,23,30,15,24.4,6.8044103344816005
Gross_profit_margin,34,16,19,12,16,16,19.4,8.532291603080617
Net_profit_margin,16,20,18,26,23,16,20.6,3.9749213828703582
Sale_to_current_assets,44,17,17,42,14,17,26.8,14.855975228843107
Fixed_asset_turnover,17,39,38,35,36,17,33.0,9.082951062292475
ROE,26,18,23,15,18,18,20.0,4.415880433163924
Current_debt_to_total_debt_Ratio,18,25,33,28,45,18,29.8,10.084641788382967
Return_from_market,19,19,25,14,20,19,19.4,3.9115214431215892
P_to_E,33,23,29,19,28,19,26.4,5.458937625582472
Total_asset_turnover,24,28,20,40,26,20,27.6,7.536577472566709
DPS,36,44,41,20,42,20,36.6,9.736529155710468
Sales_growth_rate,20,26,21,33,21,21,24.2,5.449770637375485
ROA,21,24,22,43,27,21,27.4,9.016651263079881
Working_capital_return,32,36,31,21,37,21,31.4,6.348228099241551
Profit_margin_growth_rate,25,30,28,41,22,22,29.2,7.259476565152615
Operating_profit_margin,43,38,37,22,32,22,34.4,7.956129712366434
Total_income_growth,30,33,45,39,24,24,34.2,8.105553651663778
Net_return_on_working_capital,35,42,26,38,43,26,36.8,6.833739825307955
P_to_S,27,29,27,27,29,27,27.8,1.0954451150103321
Average_payment_period,29,34,30,30,34,30,31.4,2.4083189157584592
EPS_growth,38,40,43,34,31,31,37.2,4.764451699828638
ROI,31,41,34,37,44,31,37.4,5.224940191045253
Operating_assets_Ratio,42,43,44,31,39,31,39.8,5.263078946776307
Cash_to_total_assets_ratio,40,37,35,45,35,35,38.4,4.219004621945797
Profit_margin_before_interest_and_taxes,23,35,36,36,38,36,33.6,6.024948132556827
Debt_to_total_assets_ratio,39,27,39,44,19,39,33.6,10.285912696499032
Return_ratio_without_risk,41,32,40,29,41,41,36.6,5.683308895353129
EPS,45,45,42,24,40,45,39.2,8.757853618324527
