Algorithm,Number_of_Features,cross_validation_accuracy_mean,cross_validation_accuracy_std,test_accuracy_mean,test_accuracy_std,specificity_mean,specificity_std,sensitivity_mean,sensitivity_std,mcc_mean,mcc_std,f1_mean,f1_std,auc_roc_mean,auc_roc_std,aupr_mean,aupr_std,best_param_fold_1,best_param_fold_2,best_param_fold_3,best_param_fold_4,best_param_fold_5
LR,1,50.36,0.79,38.58,2.44,97.37,3.38,3.6,4.6,1.66,2.04,6.37,8.09,56.52,6.0,67.47,5.87,"{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3192982456140352), np.int64(1): np.float64(0.8051391862955032)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3741496598639455), np.int64(1): np.float64(0.7859922178988327)}, 'C': 0.001}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3080808080808082), np.int64(1): np.float64(0.809375)}, 'C': 1}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3601398601398602), np.int64(1): np.float64(0.790650406504065)}, 'C': 0.001}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.4092592592592592), np.int64(1): np.float64(0.774949083503055)}, 'C': 1}"
LR,2,51.75,1.57,41.72,2.62,95.24,3.57,9.57,8.7,6.25,7.15,15.82,13.7,60.54,2.66,70.51,5.36,"{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3192982456140352), np.int64(1): np.float64(0.8051391862955032)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3741496598639455), np.int64(1): np.float64(0.7859922178988327)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3080808080808082), np.int64(1): np.float64(0.809375)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3601398601398602), np.int64(1): np.float64(0.790650406504065)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.4092592592592592), np.int64(1): np.float64(0.774949083503055)}, 'C': 0.001}"
LR,3,53.28,1.74,43.03,1.95,94.19,3.23,12.46,7.53,9.3,5.7,20.62,11.94,60.29,3.79,70.53,6.87,"{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3192982456140352), np.int64(1): np.float64(0.8051391862955032)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3741496598639455), np.int64(1): np.float64(0.7859922178988327)}, 'C': 1}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3080808080808082), np.int64(1): np.float64(0.809375)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3601398601398602), np.int64(1): np.float64(0.790650406504065)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.4092592592592592), np.int64(1): np.float64(0.774949083503055)}, 'C': 10}"
LR,4,53.86,2.28,43.69,2.53,94.19,3.23,13.58,7.56,10.81,5.58,22.29,12.06,61.47,3.3,71.19,6.24,"{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3192982456140352), np.int64(1): np.float64(0.8051391862955032)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3741496598639455), np.int64(1): np.float64(0.7859922178988327)}, 'C': 1}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3080808080808082), np.int64(1): np.float64(0.809375)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3601398601398602), np.int64(1): np.float64(0.790650406504065)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.4092592592592592), np.int64(1): np.float64(0.774949083503055)}, 'C': 10}"
LR,5,53.84,2.29,43.9,2.89,93.96,3.33,14.11,7.61,11.11,5.63,23.03,12.15,61.21,3.36,71.25,6.2,"{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3192982456140352), np.int64(1): np.float64(0.8051391862955032)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3741496598639455), np.int64(1): np.float64(0.7859922178988327)}, 'C': 1}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3080808080808082), np.int64(1): np.float64(0.809375)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3601398601398602), np.int64(1): np.float64(0.790650406504065)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.4092592592592592), np.int64(1): np.float64(0.774949083503055)}, 'C': 10}"
LR,6,53.83,2.27,43.9,2.89,94.23,3.31,13.97,7.57,11.39,5.78,22.87,12.09,61.24,3.46,71.22,6.22,"{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3192982456140352), np.int64(1): np.float64(0.8051391862955032)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3741496598639455), np.int64(1): np.float64(0.7859922178988327)}, 'C': 1}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3080808080808082), np.int64(1): np.float64(0.809375)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3601398601398602), np.int64(1): np.float64(0.790650406504065)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.4092592592592592), np.int64(1): np.float64(0.774949083503055)}, 'C': 10}"
LR,7,53.95,2.34,43.79,2.87,93.96,3.34,13.97,7.57,10.91,5.68,22.83,12.08,61.12,3.56,71.16,6.24,"{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3192982456140352), np.int64(1): np.float64(0.8051391862955032)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3741496598639455), np.int64(1): np.float64(0.7859922178988327)}, 'C': 1}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3080808080808082), np.int64(1): np.float64(0.809375)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3601398601398602), np.int64(1): np.float64(0.790650406504065)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.4092592592592592), np.int64(1): np.float64(0.774949083503055)}, 'C': 10}"
LR,8,53.92,2.32,43.28,2.96,94.61,2.81,12.91,6.6,10.74,5.57,21.48,10.92,61.24,3.58,71.23,6.32,"{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3192982456140352), np.int64(1): np.float64(0.8051391862955032)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3741496598639455), np.int64(1): np.float64(0.7859922178988327)}, 'C': 1}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3080808080808082), np.int64(1): np.float64(0.809375)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3601398601398602), np.int64(1): np.float64(0.790650406504065)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.4092592592592592), np.int64(1): np.float64(0.774949083503055)}, 'C': 10}"
LR,9,54.09,2.28,43.37,2.92,95.17,2.72,12.71,6.62,11.47,5.81,21.24,10.95,61.46,3.76,71.39,6.3,"{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3192982456140352), np.int64(1): np.float64(0.8051391862955032)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3741496598639455), np.int64(1): np.float64(0.7859922178988327)}, 'C': 1}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3080808080808082), np.int64(1): np.float64(0.809375)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3601398601398602), np.int64(1): np.float64(0.790650406504065)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.4092592592592592), np.int64(1): np.float64(0.774949083503055)}, 'C': 10}"
LR,10,54.83,1.35,44.37,2.3,94.86,2.18,14.57,3.23,14.6,1.07,24.6,4.71,61.85,3.1,72.71,4.7,"{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3192982456140352), np.int64(1): np.float64(0.8051391862955032)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3741496598639455), np.int64(1): np.float64(0.7859922178988327)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3080808080808082), np.int64(1): np.float64(0.809375)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.3601398601398602), np.int64(1): np.float64(0.790650406504065)}, 'C': 10}","{'random_state': 101, 'class_weight': {np.int64(-1): np.float64(1.4092592592592592), np.int64(1): np.float64(0.774949083503055)}, 'C': 10}"
